intersection_id,tollgate_id,time_window,avg_travel_time
A,3,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",109.35689123445923
A,3,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",108.90732514704654
A,3,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",109.58417944183799
A,3,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",109.3639243008367
A,3,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",109.82288517743667
A,3,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",109.89646209661437
B,1,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",112.34125108450054
B,1,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",111.57180817098728
B,1,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",108.47111448140015
B,1,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",115.04450836224964
B,1,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",115.25012571844302
B,1,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",114.98086763826248
B,1,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",128.02974095846025
B,1,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",127.94609310736993
B,1,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",129.1106224272999
B,1,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",127.99379250600649
B,1,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",127.1167084307401
B,1,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",128.1408424085284
B,1,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",114.12800782198092
B,1,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",113.32841482132908
B,1,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",109.94000062616334
B,1,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",116.24893074941596
B,1,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",120.5741283847616
B,1,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",119.9194659510915
B,1,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",128.70055300468175
B,1,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",128.67107384379887
B,1,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",134.38848964626112
B,1,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",132.65999989887797
B,1,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",132.23319662357568
B,1,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",131.39445626733016
B,1,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",112.31709304504543
B,1,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",111.52928824896937
B,1,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",108.19623916450209
B,1,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",114.8745950760663
B,1,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",114.73253026415561
B,1,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",114.65606103600503
B,1,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",127.94884487654771
B,1,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",127.94915552108105
B,1,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",125.12916945094021
B,1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",123.56337354270772
B,1,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",123.35305414123746
B,1,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",124.81002886055292
B,1,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",117.11203055606421
B,1,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",116.60287778217794
B,1,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",114.09328127038032
B,1,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",120.99123837626883
B,1,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",120.5077040666032
B,1,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",120.0127546997763
B,1,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",131.5664279963603
B,1,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",131.72288753709432
B,1,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",134.4779777435784
B,1,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",133.53370691046453
B,1,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",133.02739275523672
B,1,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",133.00881821169313
B,1,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",110.59427815201276
B,1,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",110.0376039856427
B,1,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",111.49446387199177
B,1,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",115.95210604204624
B,1,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",115.85087163677845
B,1,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",116.1578102021215
B,1,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",122.29747277957767
B,1,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",122.33951567471416
B,1,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",123.65214889069566
B,1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",120.98400755437143
B,1,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",120.656522695944
B,1,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",120.26842601098517
B,1,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",111.68989090532617
B,1,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",110.81396371616854
B,1,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",114.20740169852424
B,1,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",120.28907276669007
B,1,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",118.98618819671877
B,1,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",118.5689719957902
B,1,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",130.04743051478837
B,1,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",129.9468129135239
B,1,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",132.160638041215
B,1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",130.76627106752892
B,1,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",129.81910037185608
B,1,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",130.0496863084579
B,1,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",108.09635780418031
B,1,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",107.8564079256528
B,1,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",109.71034860066501
B,1,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",111.36919952738184
B,1,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",110.9908631264947
B,1,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",110.91686008880926
B,1,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",120.80616158938767
B,1,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",120.92612529766835
B,1,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",120.49775145641537
B,1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",118.74816631576736
B,1,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",119.62987190892741
B,1,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",119.46406070434364
B,3,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",96.67276143334266
B,3,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",95.58601502620823
B,3,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",97.06823393184834
B,3,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",101.03641697910905
B,3,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",101.56640346572173
B,3,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",100.49159329615729
B,3,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",106.26866487968104
B,3,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",106.01536058609982
B,3,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",108.00742215328906
B,3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",108.93708998314118
B,3,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",108.3117515190985
B,3,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",106.87197038058156
B,3,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",96.94856902595671
B,3,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",95.94097562751303
B,3,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",96.68681635273782
B,3,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",99.21008197717666
B,3,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",102.4500674583426
B,3,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",100.67134451325788
B,3,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",106.97950386687114
B,3,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",106.77165340391774
B,3,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",109.55887384623952
B,3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",108.91893223995
B,3,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",109.09467564234627
B,3,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",110.19671672514279
B,3,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",95.67837628778689
B,3,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",94.50861565940986
B,3,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",98.13507959972029
B,3,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",101.19522370140601
B,3,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",100.79490201381263
B,3,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",98.78616984963747
B,3,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",107.62047371787219
B,3,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",107.41968901166501
B,3,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",109.59768636149768
B,3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",107.28569861093919
B,3,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",107.45682415278276
B,3,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",107.02465166499402
B,3,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",100.19370235053562
B,3,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",99.40621773133446
B,3,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",102.13401950269481
B,3,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",94.58891587365596
B,3,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",98.11869768728668
B,3,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",97.42564364668002
B,3,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",107.5210505154418
B,3,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",107.48148765948991
B,3,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",113.02598114668443
B,3,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",111.93174538035267
B,3,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",110.93755631920187
B,3,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",110.29516355364333
B,3,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",94.83726311088085
B,3,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",93.79625771876336
B,3,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",97.52650417896386
B,3,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",92.14034144410114
B,3,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",99.22273716559667
B,3,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",98.14424355448018
B,3,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",103.90691745318409
B,3,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",103.82899387755106
B,3,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",103.75701296211172
B,3,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",104.24074709588906
B,3,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",103.76544058905577
B,3,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",103.29244063136217
B,3,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",91.64678067182827
B,3,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",90.47851405230784
B,3,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",93.71427911227711
B,3,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",86.95345608404827
B,3,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",93.43645763684957
B,3,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",93.43484196459248
B,3,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",106.26405418716823
B,3,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",105.92046484291171
B,3,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",107.36382504495766
B,3,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",106.48258296829843
B,3,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",105.76701173056432
B,3,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",107.72165349001892
B,3,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",96.57455334310406
B,3,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",95.73799061651106
B,3,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",94.77468271845487
B,3,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",97.5476530471434
B,3,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",97.7216166931732
B,3,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",97.35829023595718
B,3,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",102.74096127397863
B,3,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",102.64944217784486
B,3,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",104.46561970319769
B,3,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",103.65696884366648
B,3,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",102.12695316148283
B,3,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",101.48218752147295
C,1,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",167.31025296782386
C,1,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",166.6926028722584
C,1,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",159.26390065038254
C,1,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",167.41291841571558
