tollgate_id,time_window,direction,volume
1,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",1,95.92
1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",1,102.01
1,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",1,103.205
1,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",1,102.13
1,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",1,35.005
1,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",1,54.365
1,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",1,48.06
1,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",1,72.205
1,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",1,107.69
1,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",1,90.1
1,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",1,104.71
1,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",1,104.78
1,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",1,106.14
1,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",1,102.12
1,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",1,101.765
1,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",1,100.96
1,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",1,37.735
1,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",1,51.97
1,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",1,49.345
1,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",1,71.69
1,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",1,93.085
1,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",1,91.225
1,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",1,81.02
1,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",1,80.63
1,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",1,90.35
1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",1,99.14
1,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",1,96.64
1,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",1,97.295
1,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",1,38.025
1,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",1,52.82
1,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",1,72.515
1,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",1,61.645
1,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",1,61.155
1,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",1,59.35
1,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",1,95.84
1,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",1,95.51
1,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",1,97.985
1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",1,100.875
1,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",1,101.415
1,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",1,99.815
1,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",1,40.9
1,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",1,58.27
1,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",1,76.545
1,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",1,108.405
1,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",1,93.62
1,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",1,89.475
1,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",1,94.845
1,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",1,95.33
1,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",1,97.545
1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",1,94.815
1,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",1,93.19
1,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",1,95.605
2,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",0,29.03
2,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",0,36.86
2,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",0,58.74
2,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",0,91.66
2,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",0,109.355
2,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",0,110.68
2,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",0,69.6
2,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",0,78.87
2,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",0,82.32
2,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",0,71.065
2,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",0,77.28
2,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",0,80.88
2,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",0,26.96
2,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",0,34.825
2,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",0,92.08
2,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",0,99.52
2,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",0,105.91
2,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",0,107.4
2,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",0,68.58
2,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",0,78.325
2,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",0,75.995
2,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",0,73.025
2,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",0,77.19
2,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",0,78.9
2,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",0,27.51
2,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",0,34.515
2,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",0,34.04
2,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",0,65.2
2,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",0,101.565
2,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",0,110.41
2,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",0,69.83
2,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",0,78.48
2,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",0,81.595
2,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",0,80.57
2,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",0,83.15
2,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",0,82.565
2,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",0,25.715
2,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",0,33.665
2,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",0,36.86
2,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",0,63.585
2,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",0,94.84
2,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",0,107.02
2,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",0,100.655
2,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",0,101.245
2,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",0,105.92
2,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",0,97.44
2,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",0,99.145
2,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",0,96.965
2,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",0,25.82
2,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",0,32.515
2,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",0,32.17
2,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",0,52.675
2,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",0,41.075
2,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",0,61.43
2,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",0,69.085
2,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",0,72.425
2,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",0,73.585
2,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,70.94
2,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",0,72.075
2,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",0,73.525
2,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",0,29.32
2,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",0,40.915
2,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",0,23.93
2,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",0,46.94
2,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",0,48.125
2,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",0,50.715
2,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",0,74.655
2,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",0,81.05
2,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",0,82.14
2,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,81.655
2,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",0,84.43
2,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",0,82.555
2,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",0,29.075
2,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",0,38.445
2,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",0,66.82
2,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",0,101.61
2,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",0,114.115
2,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",0,108.33
2,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",0,67.72
2,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",0,79.865
2,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",0,77.845
2,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,78.21
2,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",0,79.07
2,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",0,82.27
3,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",0,30.36
3,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",0,61.12
3,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",0,82.5
3,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",0,127.61
3,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",0,131.07
3,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",0,148.775
3,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",0,113.605
3,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",0,111.365
3,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",0,113.86
3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",0,111.82
3,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",0,115.93
3,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",0,118.35
3,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",0,26.45
3,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",0,60.905
3,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",0,71.615
3,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",0,114.11
3,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",0,128.0
3,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",0,140.09
3,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",0,114.085
3,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",0,111.35
3,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",0,114.12
3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",0,111.78
3,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",0,111.97
3,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",0,111.305
3,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",0,28.205
3,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",0,58.75
3,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",0,50.07
3,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",0,111.4
3,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",0,123.405
3,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",0,131.1
3,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",0,122.85
3,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",0,121.01
3,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",0,116.365
3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",0,120.625
3,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",0,125.545
3,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",0,128.265
3,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",0,26.465
3,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",0,60.13
3,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",0,74.815
3,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",0,121.33
3,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",0,129.22
3,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",0,142.93
3,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",0,136.925
3,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",0,135.82
3,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",0,169.49
3,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",0,160.745
3,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",0,162.19
3,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",0,160.66
3,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",0,29.0
3,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",0,59.315
3,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",0,69.05
3,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",0,98.35
3,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",0,107.685
3,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",0,113.97
3,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",0,104.825
3,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",0,103.32
3,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",0,108.32
3,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,119.345
3,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",0,119.245
3,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",0,118.725
3,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",0,27.86
3,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",0,60.775
3,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",0,70.72
3,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",0,100.53
3,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",0,101.06
3,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",0,106.795
3,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",0,114.9
3,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",0,112.105
3,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",0,125.15
3,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,126.49
3,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",0,124.945
3,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",0,125.81
3,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",0,32.225
3,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",0,60.715
3,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",0,79.135
3,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",0,128.54
3,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",0,160.61
3,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",0,149.505
3,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",0,117.815
3,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",0,116.9
3,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",0,131.0
3,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,121.26
3,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",0,119.935
3,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",0,112.185
3,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",1,23.775
3,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",1,39.39
3,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",1,39.04
3,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",1,67.94
3,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",1,85.335
3,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",1,85.425
3,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",1,93.825
3,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",1,98.535
3,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",1,95.935
3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",1,94.425
3,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",1,95.285
3,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",1,96.18
3,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",1,23.78
3,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",1,38.005
3,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",1,37.97
3,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",1,59.62
3,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",1,72.38
3,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",1,81.82
3,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",1,92.445
3,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",1,95.85
3,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",1,100.365
3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",1,93.825
3,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",1,94.73
3,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",1,93.715
3,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",1,22.37
3,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",1,37.875
3,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",1,71.46
3,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",1,84.965
3,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",1,79.235
3,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",1,83.425
3,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",1,92.835
3,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",1,95.775
3,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",1,102.525
3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",1,88.835
3,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",1,90.45
3,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",1,86.725
3,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",1,18.135
3,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",1,37.7
3,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",1,39.805
3,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",1,58.09
3,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",1,74.94
