minutes_since_0,minutes_diff_13,before_holiday,after_holiday,holiday_len,is_am,neigh_4hour_std_value,neigh_4hour_avg_value,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time_window_start,time_window_end,tollgate_id,direction,volume
-1.5660798700673428,1.8618763335732351,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,4.282698828372558,0.5861473923878189,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 01:40:00,2016-09-19 02:00:00,3,1,4.0
-1.5660798700673428,1.8618763335732351,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.223763008793485,-0.9299001270966478,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 01:40:00,2016-09-19 02:00:00,3,0,11.0
-1.5660798700673428,1.8618763335732351,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.212050803339707,-1.2967641903052287,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 01:40:00,2016-09-19 02:00:00,2,0,2.0
-1.5660798700673428,1.8618763335732351,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,2.7447458590822413,-0.1427216073643286,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 01:40:00,2016-09-19 02:00:00,1,1,7.0
-1.5660798700673428,1.8618763335732351,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0281748937351038,-1.0805330537120916,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 01:40:00,2016-09-19 02:00:00,1,0,10.0
-1.5161664525137157,1.385773276641743,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,4.183484555591032,0.28245197582442405,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:00:00,2016-09-19 02:20:00,3,1,5.0
-1.5161664525137157,1.385773276641743,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.092199448769813,-0.9525760515333814,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:00:00,2016-09-19 02:20:00,3,0,11.0
-1.5161664525137157,1.385773276641743,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,2.5364729648308173,-0.31279104063982965,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:00:00,2016-09-19 02:20:00,1,1,7.0
-1.5161664525137157,1.385773276641743,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0527318199197204,-1.0821527626004297,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:00:00,2016-09-19 02:20:00,1,0,7.0
-1.4662530349600886,1.4809938880280413,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,3.9940330136358337,0.06899748303986662,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:20:00,2016-09-19 02:40:00,3,1,4.0
-1.4662530349600886,1.4809938880280413,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0605436592835886,-0.9687731404167623,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:20:00,2016-09-19 02:40:00,3,0,14.0
-1.4662530349600886,1.4809938880280413,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,2.338957566491005,-0.4342692072651876,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:20:00,2016-09-19 02:40:00,1,1,7.0
-1.4662530349600886,1.4809938880280413,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0500710614646611,-1.0937221118028448,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:20:00,2016-09-19 02:40:00,1,0,10.0
-1.4163396174064615,1.5762144994143397,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0738537433001074,-0.9718100945823963,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:40:00,2016-09-19 03:00:00,3,0,18.0
-1.4163396174064615,1.5762144994143397,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,2.161538414899902,-0.525377832234206,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:40:00,2016-09-19 03:00:00,1,1,10.0
-1.4163396174064615,1.5762144994143397,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.065906401313506,-1.0932882612077541,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 02:40:00,2016-09-19 03:00:00,1,0,6.0
-1.3664261998528344,1.1001114424828475,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,3.800072871190189,-0.09413034071418544,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:00:00,2016-09-19 03:20:00,3,1,5.0
-1.3664261998528344,1.1001114424828475,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0703643116602373,-0.9633741107889687,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:00:00,2016-09-19 03:20:00,3,0,10.0
-1.3664261998528344,1.1001114424828475,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,1.990512307292145,-0.5881415516573075,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:00:00,2016-09-19 03:20:00,1,1,10.0
-1.3664261998528344,1.1001114424828475,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0558069691331067,-1.1037488811116045,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:00:00,2016-09-19 03:20:00,1,0,9.0
-1.3165127822992073,1.195332053869146,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,3.605168175697674,-0.21830802215344008,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:20:00,2016-09-19 03:40:00,3,1,3.0
-1.3165127822992073,1.195332053869146,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0447877759389192,-0.976061830414284,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:20:00,2016-09-19 03:40:00,3,0,10.0
-1.3165127822992073,1.195332053869146,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,1.8417381215976456,-0.6383525271957888,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:20:00,2016-09-19 03:40:00,1,1,14.0
-1.3165127822992073,1.195332053869146,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.067442904706296,-1.1048286870371633,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:20:00,2016-09-19 03:40:00,1,0,4.0
-1.2665993647455802,1.2905526652554444,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,3.4336344556711715,-0.3225092939698583,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:40:00,2016-09-19 04:00:00,3,1,10.0
-1.2665993647455802,1.2905526652554444,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0314236369465308,-0.9864426919259053,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:40:00,2016-09-19 04:00:00,3,0,9.0
-1.2665993647455802,1.2905526652554444,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,1.700065588241729,-0.6705994586999747,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:40:00,2016-09-19 04:00:00,1,1,20.0
-1.2665993647455802,1.2905526652554444,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.042449022059156,-1.1167556343058347,-0.6147643638480838,-0.6063982043888393,-0.09158647013027961,1.5993788352259932,0.6693054132467853,-0.9975705888054947,-0.29236575313617635,2016-09-19 03:40:00,2016-09-19 04:00:00,1,0,9.0
-1.216685947191953,0.8144496083239523,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,3.247228214024661,-0.39230402243097307,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:00:00,2016-09-19 04:20:00,3,1,4.0
-1.216685947191953,0.8144496083239523,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0156373767222084,-0.9971180459626792,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:00:00,2016-09-19 04:20:00,3,0,11.0
-1.216685947191953,0.8144496083239523,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,1.5663328826231404,-0.6853240849575938,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:00:00,2016-09-19 04:20:00,1,1,18.0
-1.216685947191953,0.8144496083239523,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0527511829849114,-1.1165715764776145,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:00:00,2016-09-19 04:20:00,1,0,10.0
-1.166772529638326,0.9096702197102507,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,1.6573432319574959,-0.7832428495707611,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:20:00,2016-09-19 04:40:00,3,1,7.0
-1.166772529638326,0.9096702197102507,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0206286665906963,-1.009265862625215,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:20:00,2016-09-19 04:40:00,3,0,8.0
-1.166772529638326,0.9096702197102507,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.19935671775141078,-0.932329690429155,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:20:00,2016-09-19 04:40:00,1,1,17.0
-1.166772529638326,0.9096702197102507,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0725596926778298,-1.1226454848088825,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:20:00,2016-09-19 04:40:00,1,0,13.0
-1.116859112084699,1.0048908310965492,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,0.6886347446371132,-1.0151557131282627,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:40:00,2016-09-19 05:00:00,3,1,3.0
-1.116859112084699,1.0048908310965492,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0049948813772684,-1.025462951508596,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:40:00,2016-09-19 05:00:00,3,0,10.0
-1.116859112084699,1.0048908310965492,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.7113246364547349,-1.0112904987356377,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:40:00,2016-09-19 05:00:00,1,1,23.0
-1.116859112084699,1.0048908310965492,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0630725699613657,-1.108473032035924,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 04:40:00,2016-09-19 05:00:00,1,0,12.0
-1.0669456945310718,0.528787774165057,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.115383004837774,-1.2139381676061212,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:00:00,2016-09-19 05:20:00,3,1,11.0
-1.0669456945310718,0.528787774165057,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0117154310964755,-1.037610768171132,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:00:00,2016-09-19 05:20:00,3,0,9.0
-1.0669456945310718,0.528787774165057,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.212050803339707,-1.2967641903052287,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:00:00,2016-09-19 05:20:00,2,0,14.0
-1.0669456945310718,0.528787774165057,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.8225973233421687,-1.0274875876190186,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:00:00,2016-09-19 05:20:00,1,1,28.0
-1.0669456945310718,0.528787774165057,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0549898992946953,-1.102399123704656,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:00:00,2016-09-19 05:20:00,1,0,2.0
-1.0170322769774447,0.6240083855513554,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0658400380140076,-1.198477310035621,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:20:00,2016-09-19 05:40:00,3,1,7.0
-1.0170322769774447,0.6240083855513554,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.030580923068587,-1.0538078570545129,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:20:00,2016-09-19 05:40:00,3,0,14.0
-1.0170322769774447,0.6240083855513554,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.6404786816766749,-1.1388425736922634,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:20:00,2016-09-19 05:40:00,2,0,12.0
-1.0170322769774447,0.6240083855513554,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.7622237406374897,-0.9788963209688755,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:20:00,2016-09-19 05:40:00,1,1,24.0
-1.0170322769774447,0.6240083855513554,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.002167443798982,-1.118596212588037,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:20:00,2016-09-19 05:40:00,1,0,8.0
-0.9671188594238175,0.7192289969376539,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0638681300699784,-1.1940599221583352,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:40:00,2016-09-19 06:00:00,3,1,13.0
-0.9671188594238175,0.7192289969376539,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.058244510080045,-1.0598817653857808,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:40:00,2016-09-19 06:00:00,3,0,27.0
-0.9671188594238175,0.7192289969376539,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.7915752720865196,-1.1064483959255014,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:40:00,2016-09-19 06:00:00,2,0,21.0
-0.9671188594238175,0.7192289969376539,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.7245089385038022,-0.9586499598646493,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:40:00,2016-09-19 06:00:00,1,1,34.0
-0.9671188594238175,0.7192289969376539,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0309316835706237,-1.1307440292505728,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 05:40:00,2016-09-19 06:00:00,1,0,13.0
-0.9172054418701904,0.24312594000616167,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0129507517538545,-1.1741816767105493,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:00:00,2016-09-19 06:20:00,3,1,30.0
-0.9172054418701904,0.24312594000616167,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.8720793349140584,-1.0274875876190186,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:00:00,2016-09-19 06:20:00,3,0,39.0
-0.9172054418701904,0.24312594000616167,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.9167396203055518,-0.9525760515333814,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:00:00,2016-09-19 06:20:00,2,0,30.0
-0.9172054418701904,0.24312594000616167,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.6347317102016793,-0.9039847848832382,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:00:00,2016-09-19 06:20:00,1,1,39.0
-0.9172054418701904,0.24312594000616167,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0124461384292118,-1.124670120919305,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:00:00,2016-09-19 06:20:00,1,0,8.0
-0.8672920243165633,0.3383465513924601,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.6911957886641535,-1.1189643282444774,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:20:00,2016-09-19 06:40:00,3,1,38.0
-0.8672920243165633,0.3383465513924601,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.5836599078028213,-0.970797776527185,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:20:00,2016-09-19 06:40:00,3,0,58.0
-0.8672920243165633,0.3383465513924601,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.6658947047389048,-0.8655166987852082,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:20:00,2016-09-19 06:40:00,2,0,36.0
-0.8672920243165633,0.3383465513924601,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.541748623178878,-0.8391964293497141,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:20:00,2016-09-19 06:40:00,1,1,57.0
-0.8672920243165633,0.3383465513924601,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-1.0146511073413744,-1.1226454848088825,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:20:00,2016-09-19 06:40:00,1,0,13.0
-0.8173786067629362,0.43356716277875856,-0.34738884890807736,2.211626684273254,-0.704522609716707,-0.877207602217351,-0.4162623972195659,-1.04386873433062,-0.8431614592758451,-0.8570297880645689,-0.09162021297007472,2.9244557745185897,1.3760182285651452,-1.8311031308715515,-0.29236575313617635,2016-09-19 06:40:00,2016-09-19 07:00:00,3,1,65.0
