intersection_id,tollgate_id,time_window_start,time_window_end,avg_travel_time,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,start_holiday,end_holiday,holiday_len,is_am,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,neigh_2h_avg_travel_time_avg,neigh_2h_avg_travel_time_std,neigh_2h_extracost1_avg,neigh_2h_extracost1_std,neigh_2h_extracost2_avg,neigh_2h_extracost2_std,neigh_2h_travel_time_avg,neigh_2h_travel_time_std,neigh_2h_vehicles_avg,neigh_2h_vehicles_std,is_am_min_diff_13,surprise1,surprise2,surprise3
A,2,2016-07-19 16:00:00,2016-07-19 16:20:00,59.6375,960,180,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,56.31937224812226,4.1655465862388645,-0.5899999999999922,0.9273438772465548,-0.1033333333333335,0.16121069719124975,24.108909565641284,7.624806544557407,11.5,1.384437310486346,180,False,-180,44.65350481510181
A,2,2016-07-19 16:20:00,2016-07-19 16:40:00,51.97,980,200,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,57.143766187516206,5.205360291617723,-0.3500000000000014,1.0624343116949169,-0.08000000000000125,0.1614517471774977,22.24240624899223,7.477174690962419,11.5,1.384437310486346,200,False,-200,49.43678761264213
A,2,2016-07-19 16:40:00,2016-07-19 17:00:00,61.60090909090909,1000,220,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,61.340293965293974,7.157252089742983,0.1066666666666602,1.0759595200977,-0.028333333333333027,0.1579468968426503,24.230127182409703,6.322011755901648,11.5,1.384437310486346,220,False,-220,53.444277809969236
A,2,2016-07-19 17:00:00,2016-07-19 17:20:00,105.39166666666664,1020,240,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,63.28225710631961,5.872014485141159,-0.2450000000000069,1.1068385910631409,-0.0699999999999991,0.13699148392023267,25.90125975345577,5.4427336149233305,12.0,2.160246899469287,240,False,-240,57.86471963910431
A,2,2016-07-19 17:20:00,2016-07-19 17:40:00,83.82857142857142,1040,260,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,66.88085753367004,7.7449114571013,0.1083333333333295,1.2216575715896043,-0.030833333333331936,0.11791298580827544,29.076075404808364,12.11214262497014,11.833333333333336,2.114762923408253,260,False,-260,61.86185936982429
A,2,2016-07-19 17:40:00,2016-07-19 18:00:00,65.675,1060,280,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,69.41800568181817,6.518679551329867,0.4833333333333242,0.8656340001537677,0.03833333333333518,0.08663460945578172,30.73281055607527,12.130935880248543,12.0,1.914854215512676,280,False,-280,66.03545759887562
A,2,2016-07-19 18:00:00,2016-07-19 18:20:00,85.11333333333333,1080,300,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,69.02044507575756,7.062316598966628,0.6683333333333236,0.9092380815214944,0.035833333333337464,0.08531396264517713,30.30544279956119,12.41700107250386,11.833333333333336,2.0344259359556167,300,False,-300,70.84824391245539
A,2,2016-07-19 18:20:00,2016-07-19 18:40:00,50.56666666666666,1100,320,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,68.10760416666666,7.821357829218618,0.4316666666666613,1.0196636155560794,-0.005833333333329804,0.14356812165504196,30.20857664101301,12.513161083504698,10.666666666666666,3.590109871423002,320,False,-320,75.80982299930432
A,2,2016-07-19 18:40:00,2016-07-19 19:00:00,65.07384615384616,1120,340,False,False,False,False,0,True,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,64.31815972222222,9.108211834493108,0.5216666666666697,1.1103665560925884,0.03083333333333549,0.18536937599171194,29.23843678340531,13.077576773466154,10.0,3.651483716701108,340,False,-340,81.6553555403839
A,2,2016-07-20 06:00:00,2016-07-20 06:20:00,44.09500000000001,360,420,False,False,False,False,0,False,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,46.94333333333334,28.452096388296038,-0.13500000000000276,0.21484490529992384,-0.13500000000000276,0.21484490529992384,0.0,0.0,1.0,0.0,-420,False,-420,109.12091874536117
A,2,2016-07-20 06:20:00,2016-07-20 06:40:00,59.874444444444435,380,440,False,False,False,False,0,False,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,56.36541666666667,35.9780145371409,0.019999999999992468,0.23050668826159945,-0.03666666666667003,0.1507389207279345,22.010146118913564,49.216182916593894,1.5,1.118033988749895,-440,False,-440,109.13088732191105
A,2,2016-07-20 06:40:00,2016-07-20 07:00:00,88.815,400,460,False,False,False,False,0,False,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,63.97208333333334,31.78684654645779,0.1566666666666574,0.3075530667850454,0.09999999999999493,0.2822528417335537,22.010146118913564,49.216182916593894,1.5,1.118033988749895,-460,False,-460,110.61822435124007
A,2,2016-07-20 07:00:00,2016-07-20 07:20:00,77.8477777777778,420,360,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,66.55708333333332,29.804200501518608,0.1449999999999907,0.31191612120354434,0.0883333333333282,0.2846879383153104,22.010146118913564,49.216182916593894,1.5,1.118033988749895,-360,False,-360,85.75389634880408
A,2,2016-07-20 07:20:00,2016-07-20 07:40:00,94.91916666666668,440,380,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,64.73930555555555,30.433776734085342,0.348333333333325,0.3786562498567244,0.13499999999999565,0.24567933029323685,25.396042694843732,48.275314418806246,3.333333333333333,4.027681991198191,-380,False,-380,91.11904571887246
A,2,2016-07-20 07:40:00,2016-07-20 08:00:00,73.67727272727271,460,400,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,71.25263888888887,23.176727583620163,0.14666666666666472,0.6501452829090377,0.09999999999999608,0.2544274618301509,28.72015552552669,47.084137350589245,5.0,4.725815626252608,-400,False,-400,93.7595549300322
A,2,2016-07-20 08:00:00,2016-07-20 08:20:00,61.00700000000001,480,300,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,62.16740079365079,20.362076981915763,0.010000000000002156,0.7674416373032201,0.1083333333333325,0.24781825777954114,30.28243171055509,46.253452783819334,6.0,4.396968652757638,-300,False,-300,72.64220194014688
A,2,2016-07-20 08:20:00,2016-07-20 08:40:00,332.162,500,320,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,51.90781746031747,6.973624004339866,-0.03333333333332848,0.7496369491664215,0.12666666666666573,0.24984439601924305,11.747291720066713,9.175157463122328,6.0,4.396968652757638,-320,False,-320,81.02354196088767
A,2,2016-07-20 08:40:00,2016-07-20 09:00:00,50.995,520,340,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,51.16689153439154,5.743106494790026,0.2283333333333501,1.123349406413211,0.056666666666666636,0.1168569876197185,15.50188752527582,8.152042587357979,7.333333333333332,3.858612300930076,-340,False,-340,86.40203122004351
A,2,2016-07-20 09:00:00,2016-07-20 09:20:00,44.935,540,240,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,57.736058201058206,15.017956443539205,0.2850000000000185,1.1189690195294462,0.07000000000000088,0.11416362526362255,21.55515791469404,7.8734983907693525,7.833333333333332,3.131382371342656,-240,False,-240,59.17332054804139
A,2,2016-07-20 09:40:00,2016-07-20 10:00:00,23.295,580,280,False,False,False,False,0,False,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,68.62499338624339,19.854960554114705,1.163333333333347,1.4350222607642449,0.1583333333333332,0.12102570893088058,29.086490520187866,15.4981086228122,7.5,2.8722813232690143,-280,False,-280,66.21487933739847
A,2,2016-07-20 15:00:00,2016-07-20 15:20:00,62.18000000000001,900,120,False,False,False,False,0,True,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,52.56301648351649,4.580607887950396,-0.12666666666667284,0.8443472166249043,0.08666666666666749,0.1733413459686462,21.67696450768097,7.942307048770924,8.833333333333334,2.114762923408253,120,False,-120,30.28763589490885
A,2,2016-07-20 15:20:00,2016-07-20 15:40:00,64.33222222222223,920,140,False,False,False,False,0,True,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,57.90250366300366,11.414410283328536,-0.1483333333333358,0.8562596309271809,0.07833333333333344,0.17936616799781965,26.193750390257808,8.354743049238246,9.833333333333334,2.4094720491334933,140,False,-140,34.49328820835635
A,2,2016-07-20 15:40:00,2016-07-20 16:00:00,70.33307692307693,940,160,False,False,False,False,0,True,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,58.599064269064286,10.817602940928003,-0.4200000000000047,0.9440338976964738,0.030833333333334007,0.19753515861458315,26.246889383424897,8.287487271182691,10.0,2.449489742783178,160,False,-160,39.30509835662931
A,2,2016-07-20 16:00:00,2016-07-20 16:20:00,67.11,960,180,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,60.768814269064286,12.1947152715621,-0.43166666666667136,0.930831468216572,0.02333333333333313,0.1992207039664519,27.444461919363874,7.947060322561993,11.166666666666664,2.8528737947706153,180,False,-180,43.82679254618809
A,2,2016-07-20 16:20:00,2016-07-20 16:40:00,82.793125,980,200,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,62.87857617382618,11.930846790830355,-0.6133333333333392,0.7449086446597872,-0.009999999999999487,0.13466006584482812,24.451696136502303,7.605468973472678,11.166666666666664,2.8528737947706153,200,False,-200,48.295115949071985
A,2,2016-07-20 16:40:00,2016-07-20 17:00:00,52.87142857142857,1000,220,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,64.17494522144523,10.779468601395283,-0.4000000000000027,0.9391485505499152,-0.011666666666665526,0.13334374959313164,24.292735188206372,7.565443760768248,12.166666666666664,2.608745973749755,220,False,-220,52.86411944225537
A,2,2016-07-20 17:00:00,2016-07-20 17:20:00,50.165000000000006,1020,240,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,63.890089452214454,11.030541226036803,0.11166666666667052,0.9655640263021892,0.038333333333334,0.1394532976383939,23.36916792946509,8.34520935802485,11.333333333333336,2.98142396999972,240,False,-240,57.73166160756163
A,2,2016-07-20 17:20:00,2016-07-20 17:40:00,81.348,1040,260,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,60.67226893939394,7.758722807678175,0.1166666666666636,0.9615727857121574,0.05000000000000071,0.13266499161421685,20.68158126182904,5.087220038500832,10.0,3.651483716701108,260,False,-260,63.32988425248993
A,2,2016-07-20 17:40:00,2016-07-20 18:00:00,75.47555555555556,1060,280,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,62.924912037037046,6.416082147961514,0.4916666666666731,0.7055120284036568,0.081666666666667,0.09650849127869177,23.53624785200553,6.247334745610393,9.666666666666666,3.6362373715452385,280,False,-280,67.60113741935818
A,2,2016-07-20 18:00:00,2016-07-20 18:20:00,67.8875,1080,300,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,62.39775819088321,5.604497003438509,0.04000000000001691,1.1915955689746491,0.06500000000000128,0.12148388096094725,24.512210282888063,7.263622026985963,9.333333333333334,3.1972210155418126,300,False,-300,72.57720333429987
A,2,2016-07-20 18:20:00,2016-07-20 18:40:00,85.105,1100,320,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,62.47537723850225,5.665662634540363,1.5633333333333528,3.5015647295966916,0.07083333333333346,0.1298209236688064,24.12196406850873,7.6626188848632975,9.166666666666666,3.3374973990834644,320,False,-320,77.39240764617954
A,2,2016-07-20 18:40:00,2016-07-20 19:00:00,78.33263157894736,1120,340,False,False,False,False,0,True,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,66.71911235754986,8.858950174529625,1.0200000000000151,3.8023457671986316,0.04249999999999865,0.1406458317903521,26.449431589035026,9.676624033104586,9.5,3.8622100754188224,340,False,-340,80.94290959187248
A,2,2016-07-21 06:00:00,2016-07-21 06:20:00,63.17666666666667,360,420,False,False,False,False,0,False,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,51.46638888888889,16.400587060875534,-0.08999999999999335,0.4392417709341123,-0.004999999999997229,0.2989843920118038,11.2564971840098,11.766223860022265,2.5,0.957427107756338,-420,False,-420,106.57385736981479
A,2,2016-07-21 06:20:00,2016-07-21 06:40:00,87.02999999999999,380,440,False,False,False,False,0,False,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,52.72233333333334,17.70058553959288,0.03400000000000674,0.3731809212701021,0.028000000000003668,0.3173893507980399,11.741677334542194,12.834345719130555,2.4,1.019803902718557,-440,False,-440,110.96990056214483
A,2,2016-07-21 06:40:00,2016-07-21 07:00:00,65.33666666666667,400,460,False,False,False,False,0,False,1001.5,1006.3,205.0,4.7,37.2,44.0,0.0,56.98166666666667,13.427699232060075,0.03600000000000634,0.3699513481527032,0.07200000000000344,0.2363387399475613,13.628827920301935,11.603842159049385,2.8,0.7483314773547882,-460,False,-460,113.78450896811962
A,2,2016-07-21 07:00:00,2016-07-21 07:20:00,78.012,420,360,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,58.50706666666666,13.445197530717056,0.5040000000000056,0.9800734666340056,0.17400000000000304,0.2841548873413943,15.325420384101438,11.098079445737513,3.4,1.019803902718557,-360,False,-360,88.47061848916104
A,2,2016-07-21 07:20:00,2016-07-21 07:40:00,109.72933333333334,440,380,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,58.67806666666666,13.305138249563589,0.5360000000000043,0.9649373036627814,0.13400000000000248,0.2818935969475017,13.548745846360807,12.229626867736158,3.0,1.095445115010332,-380,False,-380,93.31872309300987
A,2,2016-07-21 07:40:00,2016-07-21 08:00:00,114.71999999999996,460,400,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,56.52806666666667,15.223580081789784,0.4240000000000023,0.9856084415222914,0.08000000000000114,0.2725435744977318,12.728501980184411,12.951969914795773,2.8,1.3266499161421599,-400,False,-400,99.13904505675849
A,2,2016-07-21 08:00:00,2016-07-21 08:20:00,116.07363636363635,480,300,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,62.16740079365079,20.362076981915763,0.010000000000002156,0.7674416373032201,0.1083333333333325,0.24781825777954114,30.28243171055509,46.253452783819334,6.0,4.396968652757638,-300,False,-300,72.64220194014688
A,2,2016-07-21 08:20:00,2016-07-21 08:40:00,125.105,500,320,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,53.172138888888895,8.25850393389022,0.06999999999999791,1.177950197023059,0.023333333333332245,0.2521022720158543,16.81456762207841,15.74908485238437,4.333333333333333,3.6362373715452385,-320,False,-320,80.53283434322276
A,2,2016-07-21 08:40:00,2016-07-21 09:00:00,88.41684210526314,520,340,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,59.362694444444436,14.80337735188752,0.15999999999999426,1.1465891446663294,0.07999999999999713,0.19313207915828104,15.48000141694476,16.63231919830233,4.166666666666667,3.7155828016013257,-340,False,-340,83.25852331739078
A,2,2016-07-21 09:00:00,2016-07-21 09:20:00,71.47222222222223,540,240,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,59.96680555555556,14.960053989682937,-0.06500000000000483,0.7718754217272787,0.06999999999999673,0.17146428199482305,16.779053276878376,16.87289371951535,3.8333333333333335,3.715582801601325,-240,False,-240,58.62536463836015
A,2,2016-07-21 09:20:00,2016-07-21 09:40:00,116.58333333333331,560,260,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,64.95797222222221,15.151044469685132,-0.028333333333325324,0.7858417284811428,0.0500000000000019,0.17720045146669072,23.161200361929144,17.519821273811278,6.0,5.416025603090639,-260,False,-260,62.294242124622286
A,2,2016-07-21 09:40:00,2016-07-21 10:00:00,88.65571428571432,580,280,False,False,False,False,0,False,1000.2,1005.0,195.0,3.2,37.6,42.0,0.0,76.6628611111111,17.849672143585373,-0.11833333333331812,0.8058208375453111,0.011666666666667887,0.2026011407229041,30.294175694141302,15.196192984556964,8.333333333333334,5.763872155263528,-280,False,-280,64.52479109382465
A,2,2016-07-21 15:00:00,2016-07-21 15:20:00,51.3175,900,120,False,False,False,False,0,True,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,69.25255494505494,9.135306499208898,1.1566666666666876,0.7577525248317529,0.15750000000000478,0.06025985396596836,21.5000648903582,6.725251151431083,8.833333333333334,3.8042374035044415,120,False,-120,28.316846376025648
A,2,2016-07-21 15:20:00,2016-07-21 15:40:00,60.31833333333334,920,140,False,False,False,False,0,True,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,71.8150801975802,9.476869992431473,1.3816666666666937,0.6440604699008372,0.1958333333333388,0.09816723259599047,24.001948311476852,6.597103740608376,10.166666666666666,2.793842435706702,140,False,-140,32.755476160898795
A,2,2016-07-21 15:40:00,2016-07-21 16:00:00,60.897058823529406,940,160,False,False,False,False,0,True,1001.9,1006.7,208.0,3.2,31.4,66.0,0.0,67.36150876900878,8.534291339914965,2.5433333333333628,2.653699723446908,0.15666666666666865,0.14590712418826368,24.332102350285226,6.2442567189234985,11.166666666666664,2.91070819942883,160,False,-160,38.00408468035754
A,2,2016-07-21 16:00:00,2016-07-21 16:20:00,62.177,960,180,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,68.98261988011988,7.638069523507992,2.5116666666666934,2.678198503140163,0.11833333333333465,0.16617427264438278,25.890437493569483,5.269851047927289,12.166666666666664,1.7716909687891085,180,False,-180,42.514450200904356
A,2,2016-07-21 16:20:00,2016-07-21 16:40:00,89.11583333333333,980,200,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,68.79809607059607,7.835405541044438,2.251666666666678,2.8849287493608826,0.05333333333333457,0.19855030149114,24.130098947949552,4.856786480940788,13.0,1.1547005383792517,200,False,-200,47.26818185682009
A,2,2016-07-21 16:40:00,2016-07-21 17:00:00,74.37647058823529,1000,220,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,67.19708874458874,8.427267222401937,1.9866666666666777,2.9109143275304885,0.03166666666666865,0.1823382083443368,26.527054778190337,5.406014815118507,12.0,2.516611478423583,220,False,-220,52.285967149223126
A,2,2016-07-21 17:00:00,2016-07-21 17:20:00,58.46250000000001,1020,240,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,65.52649350649351,7.279146145316767,1.6766666666666792,3.0696995871836688,0.026666666666669645,0.18217817895919752,24.894612205172823,5.541957541032363,10.833333333333336,2.9107081994288304,240,False,-240,57.3825722663686
A,2,2016-07-21 17:20:00,2016-07-21 17:40:00,103.07384615384615,1040,260,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,60.835773809523815,5.680389168547414,1.3616666666666806,3.1581292810072816,-0.040833333333329946,0.0980823067066084,22.387293161090522,6.080193942387267,10.333333333333334,3.0912061651652345,260,False,-260,63.288396933829645
A,2,2016-07-21 17:40:00,2016-07-21 18:00:00,90.96333333333334,1060,280,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,61.19990079365079,5.564339475808784,-0.06999999999998906,0.5961263848100246,-0.04166666666666252,0.09851677804087887,22.401220079620447,6.070894135817361,10.0,2.768874620972692,280,False,-280,68.05787382535667
A,2,2016-07-21 18:00:00,2016-07-21 18:20:00,63.41,1080,300,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,59.92191059757236,4.505898284547516,-0.06166666666665619,0.6025340008847835,-0.031666666666660966,0.09919117344244444,21.77542995267065,5.837489202250657,10.833333333333336,3.8042374035044415,300,False,-300,73.29511486680745
A,2,2016-07-21 18:20:00,2016-07-21 18:40:00,59.08083333333334,1100,320,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,60.27426774042951,4.585108960023171,0.2733333333333518,0.7461828789840186,0.028333333333338945,0.08740073734751269,23.9498316660426,7.347437120214537,10.166666666666666,3.531603350069515,320,False,-320,78.06962554722334
A,2,2016-07-21 18:40:00,2016-07-21 19:00:00,86.52714285714285,1120,340,False,False,False,False,0,True,1001.7,1006.5,207.0,2.4,29.9,70.0,0.0,65.09547805788982,11.679779489160607,-0.2016666666666544,0.9780493625352266,-0.02749999999999572,0.11397185325041426,24.059894468047663,7.4960398500372625,11.0,3.2659863237109037,340,False,-340,81.42044995641609
A,2,2016-07-22 06:00:00,2016-07-22 06:20:00,65.36333333333333,360,420,True,False,False,False,0,False,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,51.46638888888889,16.400587060875534,-0.08999999999999335,0.4392417709341123,-0.004999999999997229,0.2989843920118038,11.2564971840098,11.766223860022265,2.5,0.957427107756338,-420,False,-420,106.57385736981479
A,2,2016-07-22 06:20:00,2016-07-22 06:40:00,57.03874999999999,380,440,True,False,False,False,0,False,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,58.911,17.39031926101416,0.2500000000000085,0.4866621004352048,0.0830000000000048,0.3454070062983666,15.397787938450394,14.10224095439605,2.0,1.095445115010332,-440,False,-440,107.9482325205107
A,2,2016-07-22 06:40:00,2016-07-22 07:00:00,63.971428571428575,400,460,True,False,False,False,0,False,1001.0,1005.8,220.0,3.6,37.6,45.0,0.0,56.98166666666667,13.427699232060075,0.03600000000000634,0.3699513481527032,0.07200000000000344,0.2363387399475613,13.628827920301935,11.603842159049385,2.8,0.7483314773547882,-460,False,-460,113.78450896811962
A,2,2016-07-22 07:00:00,2016-07-22 07:20:00,132.2188888888889,420,360,True,False,False,False,0,False,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,60.34488095238096,14.141083513225027,0.5083333333333412,1.0420399331226275,0.10500000000000637,0.3650456592446112,21.130275440178703,14.330448086569502,3.333333333333333,1.9720265943665387,-360,False,-360,87.80324787902288
A,2,2016-07-22 07:20:00,2016-07-22 07:40:00,100.39176470588235,440,380,True,False,False,False,0,False,1000.0,1004.8,226.0,1.9,37.2,45.0,0.0,54.104047619047634,10.538637743443338,0.4266666666666741,1.1359675269224077,0.18000000000000504,0.25423086620891205,22.58390467865837,12.429632326932818,3.8333333333333335,1.6749792701868151,-380,False,-380,95.21640307028537
