direction,time_window_end,time_window_start,tollgate_id,volume,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,start_holiday,end_holiday,holiday_len,is_am,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,neigh_2h_volume_avg,neigh_2h_volume_std
0,2016-09-19 05:20:00,2016-09-19 05:00:00,2,14.0,300,480,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,1.5,0.5
1,2016-09-19 05:40:00,2016-09-19 05:20:00,3,7.0,320,500,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,4.6,0.48989794855663565
0,2016-09-19 05:40:00,2016-09-19 05:20:00,3,14.0,320,500,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,13.5,3.095695936834452
1,2016-09-19 05:40:00,2016-09-19 05:20:00,1,24.0,320,500,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,9.166666666666666,2.5440562537456244
0,2016-09-19 05:40:00,2016-09-19 05:20:00,1,8.0,320,500,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,9.333333333333334,2.5603819159562025
1,2016-09-19 06:00:00,2016-09-19 05:40:00,3,13.0,340,520,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,4.2,0.7483314773547882
0,2016-09-19 06:00:00,2016-09-19 05:40:00,3,27.0,340,520,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,12.333333333333334,2.8674417556808756
1,2016-09-19 06:00:00,2016-09-19 05:40:00,1,34.0,340,520,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,9.166666666666666,2.5440562537456244
0,2016-09-19 06:00:00,2016-09-19 05:40:00,1,13.0,340,520,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,7.666666666666667,2.2110831935702664
0,2016-09-19 06:00:00,2016-09-19 05:40:00,2,21.0,340,520,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,2.0,0.0
1,2016-09-19 06:20:00,2016-09-19 06:00:00,3,30.0,360,420,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,5.4,2.4166091947189146
0,2016-09-19 06:20:00,2016-09-19 06:00:00,3,39.0,360,420,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,12.0,3.1091263510296048
1,2016-09-19 06:20:00,2016-09-19 06:00:00,1,39.0,360,420,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,11.333333333333334,4.533823502911814
0,2016-09-19 06:20:00,2016-09-19 06:00:00,1,8.0,360,420,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,7.5,2.0615528128088303
1,2016-09-19 06:40:00,2016-09-19 06:20:00,3,38.0,380,440,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,5.2,2.4819347291981715
0,2016-09-19 06:40:00,2016-09-19 06:20:00,3,58.0,380,440,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,12.0,3.1091263510296048
1,2016-09-19 06:40:00,2016-09-19 06:20:00,1,57.0,380,440,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,13.166666666666666,4.6338129248192805
0,2016-09-19 06:40:00,2016-09-19 06:20:00,1,13.0,380,440,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,8.0,2.23606797749979
0,2016-09-19 07:00:00,2016-09-19 06:40:00,3,71.0,400,460,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,11.0,3.265986323710904
1,2016-09-19 07:00:00,2016-09-19 06:40:00,1,72.0,400,460,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,14.833333333333334,3.8477987935383986
0,2016-09-19 07:00:00,2016-09-19 06:40:00,1,32.0,400,460,False,True,False,False,0,False,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,8.5,2.8722813232690143
1,2016-09-19 07:20:00,2016-09-19 07:00:00,3,67.0,420,360,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,5.333333333333333,2.494438257849294
0,2016-09-19 07:20:00,2016-09-19 07:00:00,3,127.0,420,360,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,9.666666666666666,0.9428090415820634
1,2016-09-19 07:20:00,2016-09-19 07:00:00,1,70.0,420,360,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,17.0,4.163331998932265
0,2016-09-19 07:20:00,2016-09-19 07:00:00,1,39.0,420,360,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,9.5,2.8722813232690143
1,2016-09-19 07:40:00,2016-09-19 07:20:00,3,71.0,440,380,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,6.333333333333333,3.248931448269655
0,2016-09-19 07:40:00,2016-09-19 07:20:00,3,123.0,440,380,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,9.5,0.9574271077563381
1,2016-09-19 07:40:00,2016-09-19 07:20:00,1,83.0,440,380,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,20.0,4.509249752822894
0,2016-09-19 07:40:00,2016-09-19 07:20:00,1,31.0,440,380,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,8.333333333333334,4.027681991198191
1,2016-09-19 08:00:00,2016-09-19 07:40:00,3,103.0,460,400,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,7.0,2.886751345948129
0,2016-09-19 08:00:00,2016-09-19 07:40:00,3,153.0,460,400,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,10.166666666666666,1.950783318453271
1,2016-09-19 08:00:00,2016-09-19 07:40:00,1,118.0,460,400,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,21.666666666666668,3.7712361663282534
0,2016-09-19 08:00:00,2016-09-19 07:40:00,1,43.0,460,400,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,9.0,3.559026084010437
1,2016-09-19 08:20:00,2016-09-19 08:00:00,3,118.0,480,300,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,7.5,3.547299442298794
0,2016-09-19 08:20:00,2016-09-19 08:00:00,3,161.0,480,300,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,13.166666666666666,6.465721580423607
1,2016-09-19 08:20:00,2016-09-19 08:00:00,1,123.0,480,300,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,24.0,5.802298395176403
0,2016-09-19 08:20:00,2016-09-19 08:00:00,1,46.0,480,300,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,9.666666666666666,3.858612300930075
1,2016-09-19 08:40:00,2016-09-19 08:20:00,3,168.0,500,320,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,11.833333333333334,8.725760075138949
0,2016-09-19 08:40:00,2016-09-19 08:20:00,3,167.0,500,320,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,17.833333333333332,11.422443793786957
1,2016-09-19 08:40:00,2016-09-19 08:20:00,1,119.0,500,320,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,27.5,7.274384280931732
0,2016-09-19 08:40:00,2016-09-19 08:20:00,1,56.0,500,320,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,9.333333333333334,3.901566636906542
1,2016-09-19 09:00:00,2016-09-19 08:40:00,3,161.0,520,340,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,17.0,12.635927614016577
0,2016-09-19 09:00:00,2016-09-19 08:40:00,3,138.0,520,340,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,26.166666666666668,17.714557729606337
1,2016-09-19 09:00:00,2016-09-19 08:40:00,1,116.0,520,340,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,34.166666666666664,11.62492532831454
0,2016-09-19 09:00:00,2016-09-19 08:40:00,1,41.0,520,340,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,9.333333333333334,3.901566636906542
1,2016-09-19 09:20:00,2016-09-19 09:00:00,3,145.0,540,240,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,27.333333333333332,20.105278466666963
0,2016-09-19 09:20:00,2016-09-19 09:00:00,3,174.0,540,240,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,36.333333333333336,22.402876799395404
1,2016-09-19 09:20:00,2016-09-19 09:00:00,1,120.0,540,240,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,42.333333333333336,16.918103387266026
0,2016-09-19 09:20:00,2016-09-19 09:00:00,1,50.0,540,240,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,12.666666666666666,9.410396142328738
0,2016-09-19 09:20:00,2016-09-19 09:00:00,2,89.0,540,240,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,25.0,9.966610925150702
1,2016-09-19 09:40:00,2016-09-19 09:20:00,3,125.0,560,260,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,36.666666666666664,23.127665011602208
0,2016-09-19 09:40:00,2016-09-19 09:20:00,3,144.0,560,260,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,56.0,36.88721549082645
1,2016-09-19 09:40:00,2016-09-19 09:20:00,1,151.0,560,260,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,49.333333333333336,18.181186857726193
0,2016-09-19 09:40:00,2016-09-19 09:20:00,1,49.0,560,260,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,18.833333333333332,12.130081981952507
0,2016-09-19 09:40:00,2016-09-19 09:20:00,2,78.0,560,260,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,36.666666666666664,22.87405128573035
1,2016-09-19 10:00:00,2016-09-19 09:40:00,3,116.0,580,280,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,47.333333333333336,21.69997439834639
0,2016-09-19 10:00:00,2016-09-19 09:40:00,3,148.0,580,280,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,74.16666666666667,38.53317474015806
1,2016-09-19 10:00:00,2016-09-19 09:40:00,1,131.0,580,280,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,59.166666666666664,17.77091881573813
0,2016-09-19 10:00:00,2016-09-19 09:40:00,1,44.0,580,280,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,22.666666666666668,11.728408057172787
0,2016-09-19 10:00:00,2016-09-19 09:40:00,2,59.0,580,280,False,True,False,False,0,False,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,48.0,24.623836689950114
1,2016-09-19 10:20:00,2016-09-19 10:00:00,3,117.0,600,180,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,62.333333333333336,23.788419217949073
0,2016-09-19 10:20:00,2016-09-19 10:00:00,3,104.0,600,180,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,95.16666666666667,41.33770138209859
1,2016-09-19 10:20:00,2016-09-19 10:00:00,1,101.0,600,180,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,73.16666666666667,24.31334795722072
0,2016-09-19 10:20:00,2016-09-19 10:00:00,1,44.0,600,180,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,27.666666666666668,12.879786057574439
0,2016-09-19 10:20:00,2016-09-19 10:00:00,2,71.0,600,180,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,60.666666666666664,26.91756964429656
1,2016-09-19 10:40:00,2016-09-19 10:20:00,3,87.0,620,200,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,77.0,26.324893162176366
0,2016-09-19 10:40:00,2016-09-19 10:20:00,3,111.0,620,200,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,115.5,38.62533710748253
1,2016-09-19 10:40:00,2016-09-19 10:20:00,1,105.0,620,200,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,87.16666666666667,24.7885502242915
0,2016-09-19 10:40:00,2016-09-19 10:20:00,1,44.0,620,200,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,34.0,10.83205120618128
0,2016-09-19 10:40:00,2016-09-19 10:20:00,2,88.0,620,200,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,77.16666666666667,32.76897245193318
1,2016-09-19 11:00:00,2016-09-19 10:40:00,3,85.0,640,220,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,98.66666666666667,36.745370078721784
0,2016-09-19 11:00:00,2016-09-19 10:40:00,3,122.0,640,220,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,133.66666666666666,32.448249396367885
1,2016-09-19 11:00:00,2016-09-19 10:40:00,1,102.0,640,220,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,97.5,22.911059920192837
0,2016-09-19 11:00:00,2016-09-19 10:40:00,1,44.0,640,220,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,41.166666666666664,8.552127740444998
0,2016-09-19 11:00:00,2016-09-19 10:40:00,2,65.0,640,220,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,91.5,30.346608816582236
1,2016-09-19 11:20:00,2016-09-19 11:00:00,3,73.0,660,120,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,114.66666666666667,39.40671121635106
0,2016-09-19 11:20:00,2016-09-19 11:00:00,3,111.0,660,120,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,144.83333333333334,16.63747443440727
1,2016-09-19 11:20:00,2016-09-19 11:00:00,1,86.0,660,120,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,104.83333333333333,20.48915702403482
0,2016-09-19 11:20:00,2016-09-19 11:00:00,1,39.0,660,120,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,42.666666666666664,7.542472332656507
0,2016-09-19 11:20:00,2016-09-19 11:00:00,2,50.0,660,120,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,101.66666666666667,18.153665072253467
1,2016-09-19 11:40:00,2016-09-19 11:20:00,3,72.0,680,140,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,127.66666666666667,34.03756095191833
0,2016-09-19 11:40:00,2016-09-19 11:20:00,3,82.0,680,140,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,152.66666666666666,17.441967269268172
1,2016-09-19 11:40:00,2016-09-19 11:20:00,1,76.0,680,140,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,113.16666666666667,13.655483229172898
0,2016-09-19 11:40:00,2016-09-19 11:20:00,1,30.0,680,140,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,44.5,7.762087348130012
0,2016-09-19 11:40:00,2016-09-19 11:20:00,2,61.0,680,140,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,102.5,17.423642940938997
1,2016-09-19 12:00:00,2016-09-19 11:40:00,3,73.0,700,160,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,136.66666666666666,23.314277933394283
0,2016-09-19 12:00:00,2016-09-19 11:40:00,3,91.0,700,160,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,156.16666666666666,12.562068124140847
1,2016-09-19 12:00:00,2016-09-19 11:40:00,1,100.0,700,160,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,124.5,12.0381338531629
0,2016-09-19 12:00:00,2016-09-19 11:40:00,1,34.0,700,160,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,47.5,4.924428900898052
0,2016-09-19 12:00:00,2016-09-19 11:40:00,2,46.0,700,160,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,102.16666666666667,17.864458818808053
1,2016-09-19 12:20:00,2016-09-19 12:00:00,3,94.0,720,60,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,138.83333333333334,20.521668764720108
0,2016-09-19 12:20:00,2016-09-19 12:00:00,3,104.0,720,60,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,155.33333333333334,12.905640455070627
1,2016-09-19 12:20:00,2016-09-19 12:00:00,1,99.0,720,60,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,126.66666666666667,11.841546445554409
0,2016-09-19 12:20:00,2016-09-19 12:00:00,1,45.0,720,60,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,47.666666666666664,4.784233364802441
0,2016-09-19 12:20:00,2016-09-19 12:00:00,2,87.0,720,60,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,95.83333333333333,24.189644248911325
1,2016-09-19 12:40:00,2016-09-19 12:20:00,3,86.0,740,80,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,138.66666666666666,20.693530926891675
0,2016-09-19 12:40:00,2016-09-19 12:20:00,3,91.0,740,80,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,145.83333333333334,22.58625442362874
1,2016-09-19 12:40:00,2016-09-19 12:20:00,1,70.0,740,80,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,123.0,15.30795000427338
0,2016-09-19 12:40:00,2016-09-19 12:20:00,1,44.0,740,80,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,47.333333333333336,4.955356249106169
0,2016-09-19 12:40:00,2016-09-19 12:20:00,2,66.0,740,80,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,86.16666666666667,20.27656008520402
1,2016-09-19 13:00:00,2016-09-19 12:40:00,3,94.0,760,100,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,125.16666666666667,23.398124331283952
0,2016-09-19 13:00:00,2016-09-19 12:40:00,3,122.0,760,100,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,136.5,23.46451221170671
1,2016-09-19 13:00:00,2016-09-19 12:40:00,1,79.0,760,100,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,120.66666666666667,16.73983937265296
0,2016-09-19 13:00:00,2016-09-19 12:40:00,1,53.0,760,100,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,45.333333333333336,3.1446603773522015
0,2016-09-19 13:00:00,2016-09-19 12:40:00,2,69.0,760,100,False,True,False,False,0,False,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,80.5,12.86791876463841
1,2016-09-19 13:20:00,2016-09-19 13:00:00,3,91.0,780,0,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,112.5,21.021814066979726
0,2016-09-19 13:20:00,2016-09-19 13:00:00,3,117.0,780,0,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,133.83333333333334,24.044518894935056
1,2016-09-19 13:20:00,2016-09-19 13:00:00,1,100.0,780,0,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,118.33333333333333,18.144481867009105
0,2016-09-19 13:20:00,2016-09-19 13:00:00,1,57.0,780,0,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,45.833333333333336,2.608745973749755
0,2016-09-19 13:20:00,2016-09-19 13:00:00,2,81.0,780,0,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,75.0,11.150485789118488
1,2016-09-19 13:40:00,2016-09-19 13:20:00,3,110.0,800,20,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,100.5,19.542688317288047
0,2016-09-19 13:40:00,2016-09-19 13:20:00,3,107.0,800,20,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,123.33333333333333,16.908249137296533
1,2016-09-19 13:40:00,2016-09-19 13:20:00,1,108.0,800,20,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,112.66666666666667,21.699974398346395
0,2016-09-19 13:40:00,2016-09-19 13:20:00,1,61.0,800,20,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,44.0,2.886751345948129
0,2016-09-19 13:40:00,2016-09-19 13:20:00,2,95.0,800,20,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,68.5,12.39287429668087
1,2016-09-19 14:00:00,2016-09-19 13:40:00,3,100.0,820,40,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,91.66666666666667,18.417986378055073
0,2016-09-19 14:00:00,2016-09-19 13:40:00,3,131.0,820,40,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,113.0,19.8158185969358
1,2016-09-19 14:00:00,2016-09-19 13:40:00,1,106.0,820,40,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,100.16666666666667,17.14075714650772
0,2016-09-19 14:00:00,2016-09-19 13:40:00,1,53.0,820,40,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,40.833333333333336,5.177408189003022
0,2016-09-19 14:00:00,2016-09-19 13:40:00,2,67.0,820,40,False,True,False,False,0,False,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,65.66666666666667,11.827463332806781
1,2016-09-19 14:20:00,2016-09-19 14:00:00,3,95.0,840,60,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,84.5,15.724185193516387
0,2016-09-19 14:20:00,2016-09-19 14:00:00,3,100.0,840,60,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,103.5,13.375973484822204
1,2016-09-19 14:20:00,2016-09-19 14:00:00,1,101.0,840,60,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,95.0,10.424330514074594
0,2016-09-19 14:20:00,2016-09-19 14:00:00,1,55.0,840,60,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,39.166666666666664,5.489889697333535
0,2016-09-19 14:20:00,2016-09-19 14:00:00,2,66.0,840,60,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,63.5,13.865424623862047
1,2016-09-19 14:40:00,2016-09-19 14:20:00,3,99.0,860,80,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,80.66666666666667,8.459051693633013
0,2016-09-19 14:40:00,2016-09-19 14:20:00,3,84.0,860,80,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,103.5,13.375973484822204
1,2016-09-19 14:40:00,2016-09-19 14:20:00,1,100.0,860,80,False,True,False,False,0,True,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,94.66666666666667,10.257788368952745
