intersection_id,tollgate_id,time_window_start,time_window_end,avg_travel_time,travel_time,vehicles,extracost1,extracost2
A,2,2016-07-19 08:40:00,2016-07-19 09:00:00,63.448461538461544,26.733644484729304,13,-0.11000000000002785,-7.105427357601002e-15
A,2,2016-07-19 09:00:00,2016-07-19 09:20:00,78.05117647058823,31.57496652459685,17,-1.3800000000000097,0.009999999999998009
A,2,2016-07-19 09:20:00,2016-07-19 09:40:00,69.03833333333334,44.17815849352243,12,-0.2899999999999956,-0.019999999999996028
A,2,2016-07-19 09:40:00,2016-07-19 10:00:00,69.65714285714286,38.94027368015939,14,0.6100000000000065,0.10499999999999332
A,2,2016-07-19 10:00:00,2016-07-19 10:20:00,78.31153846153846,36.10092169787217,13,1.3299999999999628,0.10000000000000142
A,2,2016-07-19 10:20:00,2016-07-19 10:40:00,59.41181818181819,23.335050382710477,11,1.7400000000000269,0.11999999999999746
A,2,2016-07-19 10:40:00,2016-07-19 11:00:00,75.48888888888888,43.8752545418384,9,1.1200000000000117,0.13999999999998636
A,2,2016-07-19 11:00:00,2016-07-19 11:20:00,72.435,41.16681812195004,8,1.920000000000023,0.1700000000000088
A,2,2016-07-19 11:20:00,2016-07-19 11:40:00,45.9425,8.431529616070067,4,-1.0999999999999943,-0.134999999999998
A,2,2016-07-19 11:40:00,2016-07-19 12:00:00,47.97571428571429,25.91636796643057,7,0.8100000000000023,0.17999999999999972
A,2,2016-07-19 12:00:00,2016-07-19 12:20:00,60.16818181818182,29.37241659046181,11,-0.6299999999999919,-0.1599999999999966
A,2,2016-07-19 12:20:00,2016-07-19 12:40:00,49.5275,13.263409081173117,12,-1.4599999999999902,-0.21999999999999886
A,2,2016-07-19 12:40:00,2016-07-19 13:00:00,52.173846153846156,16.957244046159907,13,0.8900000000000112,0.14999999999999858
A,2,2016-07-19 13:00:00,2016-07-19 13:20:00,57.82923076923077,36.40318883961002,13,-0.7499999999999964,-0.230000000000004
A,2,2016-07-19 13:20:00,2016-07-19 13:40:00,57.091111111111104,25.071738793133417,9,-1.8200000000000003,-0.25
A,2,2016-07-19 13:40:00,2016-07-19 14:00:00,61.126363636363635,23.58546004330943,11,0.23000000000001464,0.08999999999999986
A,2,2016-07-19 14:00:00,2016-07-19 14:20:00,65.11454545454545,18.173396690567433,11,0.8099999999999525,-0.02000000000000313
A,2,2016-07-19 14:20:00,2016-07-19 14:40:00,74.70666666666666,25.189734681678036,12,1.2799999999999798,0.09000000000001052
A,2,2016-07-19 14:40:00,2016-07-19 15:00:00,63.825625,26.984039472436294,16,-1.2199999999999918,-0.09999999999999787
A,2,2016-07-19 15:00:00,2016-07-19 15:20:00,79.42083333333333,55.45208274772559,12,1.3700000000000223,0.004999999999999004
A,2,2016-07-19 15:20:00,2016-07-19 15:40:00,72.314,35.01214970073483,10,0.42999999999996785,0.1650000000000027
A,2,2016-07-19 15:40:00,2016-07-19 16:00:00,58.741,21.02125350422493,10,1.3400000000000105,0.0750000000000135
A,2,2016-07-19 16:00:00,2016-07-19 16:20:00,59.637499999999996,17.59219973927839,4,-0.6100000000000207,-0.2700000000000067
A,2,2016-07-19 16:20:00,2016-07-19 16:40:00,51.97,19.368895536031847,8,1.8200000000000305,0.3100000000000023
A,2,2016-07-19 16:40:00,2016-07-19 17:00:00,61.60090909090909,18.952870207198412,11,0.4700000000000272,0.07000000000000739
A,2,2016-07-19 17:00:00,2016-07-19 17:20:00,105.39166666666665,50.72359349126071,6,-0.3600000000000563,-0.0800000000000125
A,2,2016-07-19 17:20:00,2016-07-19 17:40:00,83.82857142857142,24.275021063205024,7,-1.0400000000000063,-0.10999999999999943
A,2,2016-07-19 17:40:00,2016-07-19 18:00:00,65.675,25.460154162926823,10,-0.09000000000001052,0.05999999999999517
A,2,2016-07-19 18:00:00,2016-07-19 18:20:00,85.11333333333333,39.03325745923325,12,0.8500000000000085,0.07499999999999574
A,2,2016-07-19 18:20:00,2016-07-19 18:40:00,50.56666666666666,14.04727684167528,6,-0.29999999999998295,-0.125
A,2,2016-07-19 18:40:00,2016-07-19 19:00:00,65.07384615384616,25.095293562227138,13,0.8499999999999801,-0.04000000000000625
A,2,2016-07-19 19:00:00,2016-07-19 19:20:00,67.32625,27.754334507038195,8,1.0200000000000102,0.1650000000000027
A,2,2016-07-19 19:20:00,2016-07-19 19:40:00,79.85400000000001,22.00542728510401,5,0.9700000000000131,0.4900000000000091
A,2,2016-07-19 19:40:00,2016-07-19 20:00:00,89.64444444444445,44.7406585532419,9,-1.5000000000000355,-0.07000000000000027
A,2,2016-07-19 20:00:00,2016-07-19 20:20:00,87.942,29.879617132754564,5,-0.42000000000000165,-0.17999999999999972
A,2,2016-07-19 20:20:00,2016-07-19 20:40:00,44.09,10.597110717339683,10,0.5800000000000125,0.2650000000000041
A,2,2016-07-19 20:40:00,2016-07-19 21:00:00,64.16375,30.66724960302579,8,-0.3699999999999939,0.019999999999999577
A,2,2016-07-19 21:00:00,2016-07-19 21:20:00,68.4775,31.378385740293698,4,-0.6999999999999851,-0.07000000000000384
A,2,2016-07-19 21:20:00,2016-07-19 21:40:00,59.09454545454546,33.28663917058506,11,-2.349999999999948,-0.21999999999999886
A,2,2016-07-19 21:40:00,2016-07-19 22:00:00,51.182,12.866348355302682,5,-1.8200000000000003,-0.5400000000000063
A,2,2016-07-19 22:00:00,2016-07-19 22:20:00,46.093333333333334,22.141656065735763,3,-3.6637359812630166e-15,0.07999999999999474
A,2,2016-07-19 22:20:00,2016-07-19 22:40:00,91.85000000000001,16.261863361866002,4,0.36000000000001364,0.15500000000000824
A,2,2016-07-19 22:40:00,2016-07-19 23:00:00,47.02,35.02424446008794,3,-0.6799999999999713,-0.05999999999997385
A,2,2016-07-19 23:00:00,2016-07-19 23:20:00,54.593333333333334,1.2287120628256767,3,1.1899999999999835,0.4999999999999929
A,2,2016-07-19 23:20:00,2016-07-19 23:40:00,84.3675,66.40966514747684,4,0.6099999999999994,0.259999999999998
A,2,2016-07-19 23:40:00,2016-07-20 00:00:00,67.96000000000001,47.471688404774476,4,0.29999999999999005,0.31999999999999673
A,2,2016-07-20 00:20:00,2016-07-20 00:40:00,37.89,0.0,1,0.019999999999996017,0.019999999999996017
A,2,2016-07-20 00:40:00,2016-07-20 01:00:00,83.66,0.0,1,0.4000000000000057,0.4000000000000057
A,2,2016-07-20 01:00:00,2016-07-20 01:20:00,57.64,0.0,1,-0.03999999999999915,-0.03999999999999915
A,2,2016-07-20 01:20:00,2016-07-20 01:40:00,58.62,21.312198384962542,2,-0.3100000000000094,-0.1550000000000047
A,2,2016-07-20 01:40:00,2016-07-20 02:00:00,40.754999999999995,4.078713032317914,4,-1.1999999999999886,-0.36499999999999844
A,2,2016-07-20 02:00:00,2016-07-20 02:20:00,49.12,0.0,1,-0.5,-0.5
A,2,2016-07-20 02:20:00,2016-07-20 02:40:00,18.68,0.0,1,-0.16999999999999815,-0.16999999999999815
A,2,2016-07-20 02:40:00,2016-07-20 03:00:00,33.89,0.0,1,0.07000000000000027,0.07000000000000027
A,2,2016-07-20 03:00:00,2016-07-20 03:20:00,60.67,0.0,1,-0.25,-0.25
A,2,2016-07-20 03:20:00,2016-07-20 03:40:00,18.59,0.0,1,0.16000000000000014,0.16000000000000014
A,2,2016-07-20 03:40:00,2016-07-20 04:00:00,100.71,0.0,1,-0.12000000000001874,-0.12000000000001874
A,2,2016-07-20 04:00:00,2016-07-20 04:20:00,105.6525,132.06087671348138,4,0.4299999999999713,0.0899999999999963
A,2,2016-07-20 04:20:00,2016-07-20 04:40:00,64.32,0.0,1,0.6499999999999915,0.6499999999999915
A,2,2016-07-20 04:40:00,2016-07-20 05:00:00,49.4,0.0,1,0.0,0.0
A,2,2016-07-20 05:00:00,2016-07-20 05:20:00,49.76333333333334,20.315379455581,12,0.970000000000006,0.030000000000004676
A,2,2016-07-20 05:20:00,2016-07-20 05:40:00,57.67000000000001,19.94467698409779,11,-1.0499999999999616,-0.049999999999997165
A,2,2016-07-20 05:40:00,2016-07-20 06:00:00,46.19857142857143,9.37365711017037,7,-0.9399999999999942,-0.07000000000000027
A,2,2016-07-20 06:00:00,2016-07-20 06:20:00,44.095000000000006,20.85003677055111,4,0.1699999999999875,0.19999999999999574
A,2,2016-07-20 06:20:00,2016-07-20 06:40:00,59.87444444444444,22.527574831254654,9,2.220000000000063,0.2299999999999969
A,2,2016-07-20 06:40:00,2016-07-20 07:00:00,88.815,36.31962233650932,4,0.3400000000000105,0.0800000000000054
A,2,2016-07-20 07:00:00,2016-07-20 07:20:00,77.8477777777778,26.63970240908191,9,1.8699999999999903,0.20999999999999372
A,2,2016-07-20 07:20:00,2016-07-20 07:40:00,94.91916666666667,58.80834966355981,12,3.320000000000025,0.3000000000000078
A,2,2016-07-20 07:40:00,2016-07-20 08:00:00,73.67727272727271,28.570893612524298,11,0.1799999999999854,0.04000000000000625
A,2,2016-07-20 08:00:00,2016-07-20 08:20:00,61.007000000000005,31.308953298803626,10,2.510000000000023,0.29500000000000526
A,2,2016-07-20 08:20:00,2016-07-20 08:40:00,332.162,370.6775810863127,5,0.15999999999998593,0.10000000000002274
A,2,2016-07-20 08:40:00,2016-07-20 09:00:00,50.995,0.23334523779155947,2,0.14000000000000057,0.07000000000000028
A,2,2016-07-20 09:00:00,2016-07-20 09:20:00,44.935,17.62817205498063,2,-0.11000000000000654,-0.05500000000000327
A,2,2016-07-20 09:40:00,2016-07-20 10:00:00,23.295,2.213244225113893,2,0.4800000000000004,0.2400000000000002
A,2,2016-07-20 10:00:00,2016-07-20 10:20:00,341.78749999999997,121.80895899590746,4,0.5999999999999375,0.11499999999999488
A,2,2016-07-20 10:20:00,2016-07-20 10:40:00,70.14454545454545,37.084530565624355,11,-0.7900000000000418,0.009999999999998009
A,2,2016-07-20 10:40:00,2016-07-20 11:00:00,90.17125,35.19453059679261,8,0.2200000000000274,0.1600000000000037
A,2,2016-07-20 11:00:00,2016-07-20 11:20:00,49.45,11.129056563788325,7,-0.5399999999999956,-0.019999999999996017
A,2,2016-07-20 11:20:00,2016-07-20 11:40:00,46.637,15.529219090332763,10,0.24000000000000551,0.125
A,2,2016-07-20 11:40:00,2016-07-20 12:00:00,60.4775,20.945508042128196,8,0.6699999999999591,0.004999999999999004
A,2,2016-07-20 12:00:00,2016-07-20 12:20:00,53.98571428571429,35.81395159112478,7,0.8800000000000061,0.4299999999999997
A,2,2016-07-20 12:20:00,2016-07-20 12:40:00,49.55250000000001,26.759061349115264,8,-0.3799999999999918,0.09999999999999964
A,2,2016-07-20 12:40:00,2016-07-20 13:00:00,55.27538461538461,19.884990409596472,13,-1.6300000000000203,-0.11999999999999746
A,2,2016-07-20 13:00:00,2016-07-20 13:20:00,81.48692307692309,38.22977185924939,13,-0.6699999999999733,-0.07000000000000027
A,2,2016-07-20 13:20:00,2016-07-20 13:40:00,50.816363636363626,15.848053049335284,11,-1.3900000000000077,-0.1599999999999966
A,2,2016-07-20 13:40:00,2016-07-20 14:00:00,73.496,28.13094325776206,15,0.5999999999999588,-0.04000000000000625
A,2,2016-07-20 14:00:00,2016-07-20 14:20:00,66.64428571428572,17.857356893955362,7,-0.2100000000000008,0.230000000000004
A,2,2016-07-20 14:20:00,2016-07-20 14:40:00,57.33071428571429,25.805295659339656,14,0.900000000000027,0.09000000000000341
A,2,2016-07-20 14:40:00,2016-07-20 15:00:00,53.566250000000004,14.343586857148788,8,1.440000000000019,0.17999999999999972
A,2,2016-07-20 15:00:00,2016-07-20 15:20:00,62.18000000000001,22.104251853433084,5,-0.6400000000000148,0.0
A,2,2016-07-20 15:20:00,2016-07-20 15:40:00,64.33222222222223,32.97605259039421,9,0.8600000000000492,0.030000000000001137
A,2,2016-07-20 15:40:00,2016-07-20 16:00:00,70.33307692307693,33.986717843057306,13,-2.109999999999978,-0.14000000000000054
A,2,2016-07-20 16:00:00,2016-07-20 16:20:00,67.11,15.515879607679349,6,8.930000000000014,0.264999999999997
A,2,2016-07-20 16:20:00,2016-07-20 16:40:00,82.793125,39.770100782497394,16,-2.3599999999999994,-0.0800000000000054
A,2,2016-07-20 16:40:00,2016-07-20 17:00:00,52.87142857142857,8.790869180711368,7,-0.24999999999999278,-0.059999999999995175
A,2,2016-07-20 17:00:00,2016-07-20 17:20:00,50.165000000000006,27.022757692976736,4,-0.9699999999999775,-0.2149999999999963
A,2,2016-07-20 17:20:00,2016-07-20 17:40:00,81.348,26.581106125538547,15,1.950000000000017,0.14999999999999858
A,2,2016-07-20 17:40:00,2016-07-20 18:00:00,75.47555555555556,20.869235797646684,9,0.6800000000000352,0.020000000000010232
A,2,2016-07-20 18:00:00,2016-07-20 18:20:00,67.8875,29.696348861674657,8,-0.9099999999999859,-0.09499999999999886
A,2,2016-07-20 18:20:00,2016-07-20 18:40:00,85.105,30.31955924938427,14,0.8100000000000377,3.552713678800501e-15
A,2,2016-07-20 18:40:00,2016-07-20 19:00:00,78.33263157894736,34.515727951520766,19,2.2199999999999704,0.0999999999999659
A,2,2016-07-20 19:00:00,2016-07-20 19:20:00,93.48923076923076,36.71352599554613,13,0.800000000000054,0.030000000000001137
A,2,2016-07-20 19:20:00,2016-07-20 19:40:00,56.44000000000001,17.262362236959348,5,-0.539999999999992,-0.10999999999998522
A,2,2016-07-20 19:40:00,2016-07-20 20:00:00,52.099999999999994,23.422144970091868,9,1.3500000000000085,0.19000000000001194
A,2,2016-07-20 20:00:00,2016-07-20 20:20:00,57.607142857142854,14.132865614453086,7,0.930000000000021,0.0799999999999983
A,2,2016-07-20 20:20:00,2016-07-20 20:40:00,52.58166666666667,14.188846911101217,6,-0.04999999999999005,0.010000000000001563
A,2,2016-07-20 20:40:00,2016-07-20 21:00:00,123.64857142857146,41.088390667182956,7,0.9000000000000412,0.15000000000000568
A,2,2016-07-20 21:00:00,2016-07-20 21:20:00,80.38,75.19654893297013,8,-2.820000000000025,-0.45000000000000995
A,2,2016-07-20 21:20:00,2016-07-20 21:40:00,50.836666666666666,15.092873373439092,6,0.8199999999999825,0.06499999999999417
A,2,2016-07-20 21:40:00,2016-07-20 22:00:00,68.67833333333333,24.536643141771993,6,0.8100000000000165,0.12000000000000455
A,2,2016-07-20 22:00:00,2016-07-20 22:20:00,55.44500000000001,12.159299596056787,4,0.6000000000000298,0.09000000000000696
A,2,2016-07-20 22:20:00,2016-07-20 22:40:00,44.938,21.168481759446045,5,0.8000000000000114,-0.03999999999999915
A,2,2016-07-20 22:40:00,2016-07-20 23:00:00,66.2425,9.402681798295633,4,0.09000000000000341,-0.17999999999999972
A,2,2016-07-20 23:00:00,2016-07-20 23:20:00,49.752500000000005,5.7093921159203385,4,-0.14000000000000057,-0.03999999999999915
A,2,2016-07-20 23:20:00,2016-07-20 23:40:00,55.153999999999996,32.68139424810392,5,-1.2400000000000162,-0.4699999999999989
A,2,2016-07-20 23:40:00,2016-07-21 00:00:00,56.67000000000001,12.892230218236095,3,0.4800000000000182,0.30000000000000426
A,2,2016-07-21 00:00:00,2016-07-21 00:20:00,39.21,0.0,1,-0.28999999999999915,-0.28999999999999915
A,2,2016-07-21 01:00:00,2016-07-21 01:20:00,56.2675,12.162791277772824,4,0.32999999999998403,0.18499999999999872
A,2,2016-07-21 01:20:00,2016-07-21 01:40:00,41.47,0.0,1,-0.39000000000000057,-0.39000000000000057
A,2,2016-07-21 01:40:00,2016-07-21 02:00:00,80.25,0.0,1,0.4000000000000057,0.4000000000000057
A,2,2016-07-21 02:00:00,2016-07-21 02:20:00,45.18666666666667,8.830596431347844,3,-0.7099999999999937,-0.1700000000000017
A,2,2016-07-21 02:20:00,2016-07-21 02:40:00,28.59,0.0,1,-0.5700000000000003,-0.5700000000000003
A,2,2016-07-21 02:40:00,2016-07-21 03:00:00,54.085,6.851864709697644,2,-0.01999999999999602,-0.00999999999999801
A,2,2016-07-21 03:00:00,2016-07-21 03:20:00,47.21,11.450170304410323,4,-0.019999999999992468,0.2700000000000031
A,2,2016-07-21 03:20:00,2016-07-21 03:40:00,50.25,4.101219330881974,2,0.5800000000000054,0.2900000000000027
A,2,2016-07-21 03:40:00,2016-07-21 04:00:00,83.47666666666667,36.305132327721005,3,0.20000000000001708,0.1600000000000108
A,2,2016-07-21 04:20:00,2016-07-21 04:40:00,49.88666666666666,9.435752928798703,3,-0.5600000000000023,-0.3500000000000014
A,2,2016-07-21 04:40:00,2016-07-21 05:00:00,61.71199999999999,15.334827028695173,5,2.3200000000000003,0.5
A,2,2016-07-21 05:00:00,2016-07-21 05:20:00,48.065,2.5667976157071695,2,0.1400000000000006,0.0700000000000003
A,2,2016-07-21 05:20:00,2016-07-21 05:40:00,39.5,0.0,1,0.019999999999996017,0.019999999999996017
A,2,2016-07-21 05:40:00,2016-07-21 06:00:00,56.692499999999995,28.143733074409948,12,-1.619999999999994,-0.08000000000000185
A,2,2016-07-21 06:00:00,2016-07-21 06:20:00,63.17666666666667,45.40629508485947,3,0.11999999999998678,-0.01999999999999957
A,2,2016-07-21 06:20:00,2016-07-21 06:40:00,87.02999999999999,1.428355697996813,2,-0.020000000000024443,-0.010000000000012221
A,2,2016-07-21 06:40:00,2016-07-21 07:00:00,65.33666666666667,23.129138188296885,3,0.970000000000006,0.4399999999999977
A,2,2016-07-21 07:00:00,2016-07-21 07:20:00,78.012,40.85968012601176,15,0.3600000000000776,-0.049999999999968736
A,2,2016-07-21 07:20:00,2016-07-21 07:40:00,109.72933333333334,42.79785199327293,15,-0.5199999999999607,-0.210000000000008
A,2,2016-07-21 07:40:00,2016-07-21 08:00:00,114.71999999999997,41.884085717174685,12,0.20999999999997943,0.045000000000001705
A,2,2016-07-21 08:00:00,2016-07-21 08:20:00,116.07363636363635,45.07410881486783,11,0.8899999999999295,0.030000000000001137
A,2,2016-07-21 08:20:00,2016-07-21 08:40:00,125.10499999999999,51.80256907874256,20,-2.0399999999999565,-0.22999999999999332
A,2,2016-07-21 08:40:00,2016-07-21 09:00:00,88.41684210526314,58.45903865600935,19,1.8699999999999335,0.14999999999999858
A,2,2016-07-21 09:00:00,2016-07-21 09:20:00,71.47222222222223,53.030941623211305,9,-0.3500000000000032,-0.030000000000001137
A,2,2016-07-21 09:20:00,2016-07-21 09:40:00,116.58333333333333,64.45605841708495,6,-0.7600000000000409,0.08499999999999375
A,2,2016-07-21 09:40:00,2016-07-21 10:00:00,88.65571428571431,43.85488374823753,7,0.3299999999999983,-0.010000000000005116
A,2,2016-07-21 10:00:00,2016-07-21 10:20:00,68.49909090909091,20.47709083563652,11,-0.8800000000000097,-0.0799999999999983
A,2,2016-07-21 10:20:00,2016-07-21 10:40:00,64.062,19.370272068300952,10,-0.5499999999999616,-0.09999999999999432
A,2,2016-07-21 10:40:00,2016-07-21 11:00:00,83.4688888888889,31.641381308519243,9,1.0500000000000398,0.18999999999999773
A,2,2016-07-21 11:00:00,2016-07-21 11:20:00,64.08666666666666,14.904168320752868,3,0.23999999999999488,0.14000000000000054
A,2,2016-07-21 11:20:00,2016-07-21 11:40:00,84.855,16.31456054309419,8,1.3300000000000054,0.14500000000001734
A,2,2016-07-21 11:40:00,2016-07-21 12:00:00,58.83833333333334,16.836457366877,6,0.5600000000000165,0.1700000000000017
A,2,2016-07-21 12:00:00,2016-07-21 12:20:00,61.169999999999995,31.47939484805895,9,0.9500000000000526,0.19000000000000486
A,2,2016-07-21 12:20:00,2016-07-21 12:40:00,69.79461538461538,19.31349684175318,13,2.630000000000024,0.25
A,2,2016-07-21 12:40:00,2016-07-21 13:00:00,76.77071428571428,30.152311421613003,14,1.2300000000000324,0.05000000000000426
A,2,2016-07-21 13:00:00,2016-07-21 13:20:00,79.46181818181819,29.91546884746479,11,1.5900000000000318,0.37000000000000455
A,2,2016-07-21 13:20:00,2016-07-21 13:40:00,58.133571428571436,18.295484775944402,14,8.300000000000018,-0.09000000000000341
A,2,2016-07-21 13:40:00,2016-07-21 14:00:00,68.565,26.186468226582566,12,0.36999999999999744,-0.060000000000002274
A,2,2016-07-21 14:00:00,2016-07-21 14:20:00,60.06285714285714,20.917363574339358,14,-0.610000000000035,-0.19999999999999574
A,2,2016-07-21 14:20:00,2016-07-21 14:40:00,60.188571428571436,33.695231823197894,7,1.0400000000000205,0.12000000000000455
A,2,2016-07-21 14:40:00,2016-07-21 15:00:00,66.74714285714286,20.35765598350795,7,-0.6299999999999599,0.020000000000010232
A,2,2016-07-21 15:00:00,2016-07-21 15:20:00,51.317499999999995,14.871554582971001,8,-0.2999999999999581,-0.03499999999999304
A,2,2016-07-21 15:20:00,2016-07-21 15:40:00,60.318333333333335,18.379046287123888,12,-0.28999999999999915,-0.09499999999999886
A,2,2016-07-21 15:40:00,2016-07-21 16:00:00,60.89705882352941,22.431727464883828,17,0.4199999999999946,7.105427357601002e-15
A,2,2016-07-21 16:00:00,2016-07-21 16:20:00,62.177,33.96377385457106,10,1.4000000000000128,0.1600000000000037
A,2,2016-07-21 16:20:00,2016-07-21 16:40:00,89.11583333333333,34.35560863522825,12,-1.8100000000000165,-0.21500000000000344
A,2,2016-07-21 16:40:00,2016-07-21 17:00:00,74.37647058823529,31.87396742272141,17,-0.3100000000000237,-0.09999999999999433
A,2,2016-07-21 17:00:00,2016-07-21 17:20:00,58.46250000000001,11.393226157358907,12,0.4999999999999787,0.0400000000000027
A,2,2016-07-21 17:20:00,2016-07-21 17:40:00,103.07384615384616,54.34159081502576,13,76.55000000000008,0.4200000000000159
A,2,2016-07-21 17:40:00,2016-07-21 18:00:00,90.96333333333334,34.568518915336824,9,-0.6099999999999355,0.020000000000010232
A,2,2016-07-21 18:00:00,2016-07-21 18:20:00,63.410000000000004,16.165860632827442,9,0.36000000000003496,0.09000000000000341
A,2,2016-07-21 18:20:00,2016-07-21 18:40:00,59.08083333333334,29.6442220212038,12,1.4999999999999858,0.11500000000000199
A,2,2016-07-21 18:40:00,2016-07-21 19:00:00,86.52714285714285,42.35759896967946,7,0.10000000000000142,0.0799999999999983
A,2,2016-07-21 19:00:00,2016-07-21 19:20:00,48.834,16.942102289857655,5,0.960000000000008,0.230000000000004
A,2,2016-07-21 19:20:00,2016-07-21 19:40:00,65.34666666666666,56.99969766001687,12,0.1799999999999996,-0.0849999999999973
A,2,2016-07-21 19:40:00,2016-07-21 20:00:00,73.564,17.98158947368113,10,0.2499999999999432,-0.08500000000000796
A,2,2016-07-21 20:00:00,2016-07-21 20:20:00,59.497692307692304,24.891045295395603,13,1.5199999999999747,0.04000000000000625
A,2,2016-07-21 20:20:00,2016-07-21 20:40:00,60.803999999999995,10.49293476583172,5,0.28999999999999204,-0.030000000000001137
A,2,2016-07-21 20:40:00,2016-07-21 21:00:00,53.946666666666665,28.57566073893422,6,0.060000000000005826,0.005000000000000783
A,2,2016-07-21 21:00:00,2016-07-21 21:20:00,62.576666666666675,8.876349850398345,6,0.04999999999999005,-0.014999999999997016
A,2,2016-07-21 21:20:00,2016-07-21 21:40:00,51.8725,16.904698311416265,4,-1.5600000000000094,-0.3100000000000023
A,2,2016-07-21 21:40:00,2016-07-21 22:00:00,53.806999999999995,17.061318856146816,10,1.0199999999999747,0.21000000000000088
A,2,2016-07-21 22:00:00,2016-07-21 22:20:00,53.025999999999996,12.5185514337722,5,-0.259999999999998,-0.03999999999999915
A,2,2016-07-21 22:20:00,2016-07-21 22:40:00,59.776666666666664,20.75908556110633,3,0.28999999999999204,0.14000000000000054
A,2,2016-07-21 22:40:00,2016-07-21 23:00:00,49.001666666666665,21.173946648338063,6,-0.01999999999999602,0.09999999999999787
A,2,2016-07-21 23:00:00,2016-07-21 23:20:00,39.1475,3.8508992456308184,4,0.8800000000000026,0.23000000000000398
A,2,2016-07-21 23:20:00,2016-07-21 23:40:00,64.955,22.054660505208417,2,-0.4399999999999977,-0.21999999999999886
A,2,2016-07-21 23:40:00,2016-07-22 00:00:00,122.83500000000001,125.02354998159346,2,0.37999999999998835,0.18999999999999417
A,2,2016-07-22 00:00:00,2016-07-22 00:20:00,51.286,30.143294942656816,5,0.08000000000002316,0.0
A,2,2016-07-22 00:20:00,2016-07-22 00:40:00,43.056000000000004,7.76797142116267,5,-1.1899999999999977,-0.5300000000000011
A,2,2016-07-22 00:40:00,2016-07-22 01:00:00,62.39200000000001,20.214463139049723,5,-1.1000000000000014,-0.030000000000001137
A,2,2016-07-22 01:00:00,2016-07-22 01:20:00,52.1,0.0,1,0.6000000000000014,0.6000000000000014
A,2,2016-07-22 01:20:00,2016-07-22 01:40:00,45.71,0.0,1,0.2299999999999969,0.2299999999999969
A,2,2016-07-22 01:40:00,2016-07-22 02:00:00,52.62000000000001,0.0,1,0.7800000000000225,0.7800000000000225
A,2,2016-07-22 02:20:00,2016-07-22 02:40:00,40.0,0.0,1,0.2499999999999929,0.2499999999999929
A,2,2016-07-22 03:00:00,2016-07-22 03:20:00,83.07,0.0,1,-0.539999999999992,-0.539999999999992
A,2,2016-07-22 03:20:00,2016-07-22 03:40:00,65.69000000000001,33.658282784479674,2,0.35000000000002274,0.17500000000001137
