tollgate_id,time_window,direction,volume
1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,57.41997146059701
1,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",0,55.00405302480394
1,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",0,51.47112123635284
1,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",0,12.553189810639093
1,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",0,16.80109853881795
1,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",0,25.040535392281424
1,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",0,33.195558533523965
1,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",0,40.23536060828096
1,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",0,52.41545316611838
1,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",0,45.55020349876498
1,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",0,45.983118996623375
1,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",0,51.12864596831287
1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,49.70196795830637
1,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",0,47.595195298822205
1,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",0,47.43515158181198
1,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",0,9.591234224218747
1,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",0,16.556254574708255
1,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",0,29.64239459331149
1,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",0,42.485944392299174
1,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",0,46.693470653816156
1,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",0,49.52070875425536
1,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",0,47.5962994642687
1,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",0,48.45161969462052
1,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",0,53.36731091502509
1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,56.770558430616504
1,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",0,55.04758087949665
1,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",0,51.805889763403144
1,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",1,50.417546511638605
1,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",1,50.445273799302306
1,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",1,71.6779923566588
1,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",1,66.91204597292517
1,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",1,73.24549319763139
1,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",1,81.55920183034425
1,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",1,105.22325277828827
1,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",1,104.5864441117533
1,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",1,105.34562529887134
1,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",1,83.32041564211514
1,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",1,83.32041564211514
1,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",1,91.6373608065474
1,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",1,31.33964335060897
1,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",1,32.382612222862114
1,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",1,49.196139984295556
1,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",1,58.74942332029142
1,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",1,66.88410430075727
1,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",1,91.01161826853937
1,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",1,90.09678416399355
1,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",1,83.06356339591392
1,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",1,85.49440940146938
1,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",1,65.27433779955331
1,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",1,65.27433779955331
1,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",1,79.07818012720969
1,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",1,27.305933322335473
1,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",1,25.188079852439326
1,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",1,54.230523111687845
1,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",1,60.315398325296876
1,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",1,85.33937226519744
1,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",1,97.09159192769339
1,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",1,83.89097384344605
1,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",1,70.59241308185182
1,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",1,74.0845201079757
1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",1,85.29431401171814
1,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",1,85.29431401171814
1,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",1,85.75915243996252
1,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",1,36.00310497442318
1,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",1,38.907913112726064
1,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",1,47.71894840254409
1,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",1,59.85944004455377
1,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",1,70.55149096814614
1,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",1,93.81253274461407
1,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",1,88.91335624635924
1,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",1,85.765267951403
1,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",1,87.28599729076947
1,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",1,85.51851021697574
1,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",1,85.51851021697574
1,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",1,93.47026081471616
1,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",1,32.56124036066727
1,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",1,25.877185137636797
1,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",1,46.88842355890372
1,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",1,51.700100681882056
1,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",1,62.561036191096576
1,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",1,75.9471812866959
1,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",1,86.7002912711785
1,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",1,86.76290680335693
1,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",1,94.45813491417483
1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",1,90.6449547869585
1,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",1,90.6449547869585
1,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",1,94.6406276478386
1,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",1,26.301722979969114
1,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",1,23.758555311266683
1,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",1,51.6218772466897
1,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",1,62.62540435030564
1,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",1,69.96694614654939
1,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",1,73.26251653366157
1,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",1,99.22493049186008
1,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",1,98.85209477044671
1,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",1,99.82835416357813
1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",1,98.43648200956729
1,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",1,98.43648200956729
1,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",1,100.80591420949891
1,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",1,43.44472108582728
1,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",1,44.188186610777834
1,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",1,69.75830885556998
1,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",1,73.04572376132916
1,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",1,103.65700463113629
1,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",1,116.23127475948037
1,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",1,108.44756194089916
1,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",1,108.03533098011734
1,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",1,107.40499532503259
1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",1,98.91263363428979
1,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",1,98.91263363428979
1,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",1,97.15505301206328
2,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",0,17.838406742371834
2,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",0,33.87480047969159
2,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",0,46.044852089139795
2,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",0,47.008104793694336
2,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",0,70.69444933660635
2,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",0,69.88425299955681
2,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",0,62.06837957531175
2,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",0,77.31291516277366
2,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",0,79.92135106628525
2,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",0,53.50960518060663
2,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",0,51.46363466607688
2,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",0,52.61598502572552
2,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",0,17.07851033506871
2,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",0,26.74583505588907
2,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",0,40.30908036459385
2,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",0,63.595097622181086
2,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",0,78.02119816146961
2,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",0,83.52744857516466
2,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",0,53.86926295164698
2,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",0,77.73143157245485
2,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",0,63.31086820103609
2,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",0,89.0234168282392
2,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",0,91.74707292108381
2,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",0,88.9360153470322
2,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",0,13.990770768071163
2,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",0,24.313795087975105
2,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",0,32.14977499407539
2,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",0,54.15366169988573
2,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",0,77.21823903929952
2,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",0,78.19111140161984
2,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",0,50.470769673734026
2,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",0,65.15342310544523
2,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",0,45.91926060666116
2,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",0,75.11858131752184
2,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",0,80.14020998745289
2,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",0,77.05180006560737
2,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",0,16.793768055433933
2,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",0,23.239894079980346
2,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",0,36.31988523112167
2,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",0,47.996402362148714
2,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",0,77.38940962771211
2,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",0,84.6245129638939
2,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",0,62.44673231349006
2,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",0,79.98412924692013
2,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",0,74.20709146744115
2,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",0,52.49381882161069
2,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",0,50.60213921985503
2,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",0,49.851305942850296
2,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",0,17.32491364253548
2,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",0,17.80328533086089
2,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",0,32.97855695468892
2,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",0,36.38888314936644
2,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",0,64.93498374142558
2,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",0,65.36739770416895
2,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",0,31.6714060129293
2,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",0,67.23953013519363
2,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",0,38.65536629341996
2,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,79.46309661741446
2,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",0,82.71218810127027
2,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",0,80.84324595789145
2,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",0,21.437209252462136
2,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",0,20.95830835819745
2,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",0,32.94218769648769
2,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",0,55.052567534283014
2,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",0,81.51397593246418
2,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",0,84.35463733110191
2,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",0,66.12572452674456
2,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",0,81.41316793880392
2,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",0,67.88444342299887
2,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,79.56411402838337
2,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",0,89.82440517309297
2,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",0,84.92760722963806
2,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",0,13.85507042196002
2,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",0,24.609779019505115
2,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",0,37.677111619539964
2,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",0,59.04091225536527
2,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",0,93.67711785589493
2,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",0,92.451653191463
2,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",0,66.38708565218595
2,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",0,83.8946725199262
2,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",0,79.72353821613515
2,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,74.15611922269065
2,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",0,79.23440177883225
2,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",0,77.5365548923571
3,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",0,34.79568133072923
3,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",0,55.6812777893585
3,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",0,81.10376405319842
3,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",0,111.71967319295938
3,"[2016-10-18 07:20:00,2016-10-18 07:40:00)",0,143.80278469654206
3,"[2016-10-18 07:40:00,2016-10-18 08:00:00)",0,149.50151959128064
3,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",0,102.8287163975292
3,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",0,104.05223114128215
3,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",0,108.79435806537826
3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",0,109.52445344952464
3,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",0,108.7106365878045
3,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",0,120.35072430162828
3,"[2016-10-19 06:00:00,2016-10-19 06:20:00)",0,23.481712626266706
3,"[2016-10-19 06:20:00,2016-10-19 06:40:00)",0,42.385467435959384
3,"[2016-10-19 06:40:00,2016-10-19 07:00:00)",0,81.95143153981003
3,"[2016-10-19 07:00:00,2016-10-19 07:20:00)",0,107.36548100876335
3,"[2016-10-19 07:20:00,2016-10-19 07:40:00)",0,95.86619649911208
3,"[2016-10-19 07:40:00,2016-10-19 08:00:00)",0,120.58973379585285
3,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",0,106.59119363472558
3,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",0,120.57811653299238
3,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",0,122.16250846108002
3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",0,121.13349141053077
3,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",0,105.12940371886162
3,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",0,116.20914462998493
3,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",0,25.767856079221723
3,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",0,41.269991701272936
3,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",0,78.09089415408113
3,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",0,101.64214170601389
3,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",0,124.85200493471095
3,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",0,132.61430733864574
3,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",0,123.35149393900237
3,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",0,132.62209721139814
3,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",0,135.95833616815779
3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",0,146.05033258043878
3,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",0,128.79849191401482
3,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",0,146.06516863773004
3,"[2016-10-21 06:00:00,2016-10-21 06:20:00)",0,23.323201336464727
3,"[2016-10-21 06:20:00,2016-10-21 06:40:00)",0,43.31747778046426
3,"[2016-10-21 06:40:00,2016-10-21 07:00:00)",0,75.559099393509
3,"[2016-10-21 07:00:00,2016-10-21 07:20:00)",0,118.28352949332968
3,"[2016-10-21 07:20:00,2016-10-21 07:40:00)",0,119.14664788269292
3,"[2016-10-21 07:40:00,2016-10-21 08:00:00)",0,132.3948774578539
3,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",0,151.0742244928552
3,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",0,150.11588466472904
3,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",0,154.12281571587002
3,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",0,171.19093571249212
3,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",0,155.87163547188774
3,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",0,161.17186770476857
3,"[2016-10-22 06:00:00,2016-10-22 06:20:00)",0,32.75650414024219
3,"[2016-10-22 06:20:00,2016-10-22 06:40:00)",0,43.06814275863
3,"[2016-10-22 06:40:00,2016-10-22 07:00:00)",0,74.09422767604401
3,"[2016-10-22 07:00:00,2016-10-22 07:20:00)",0,83.5028481210387
3,"[2016-10-22 07:20:00,2016-10-22 07:40:00)",0,102.58679585978304
3,"[2016-10-22 07:40:00,2016-10-22 08:00:00)",0,117.51980487325889
3,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",0,114.35989515461762
3,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",0,105.57556992968962
3,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",0,106.09840542582947
3,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,102.45124579930275
3,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",0,107.12738543540752
3,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",0,114.65656595023138
3,"[2016-10-23 06:00:00,2016-10-23 06:20:00)",0,29.950700716494982
3,"[2016-10-23 06:20:00,2016-10-23 06:40:00)",0,50.84653300358785
3,"[2016-10-23 06:40:00,2016-10-23 07:00:00)",0,79.93210923810311
3,"[2016-10-23 07:00:00,2016-10-23 07:20:00)",0,104.25051845753198
3,"[2016-10-23 07:20:00,2016-10-23 07:40:00)",0,105.44121652527173
3,"[2016-10-23 07:40:00,2016-10-23 08:00:00)",0,107.6097965678915
3,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",0,106.61227663694316
3,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",0,112.86481727281645
3,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",0,110.17665700064617
3,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,112.81226898261141
3,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",0,112.525784270274
3,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",0,123.24449073188606
3,"[2016-10-24 06:00:00,2016-10-24 06:20:00)",0,32.78952990887649
3,"[2016-10-24 06:20:00,2016-10-24 06:40:00)",0,60.46140305450059
3,"[2016-10-24 06:40:00,2016-10-24 07:00:00)",0,71.70019361106792
3,"[2016-10-24 07:00:00,2016-10-24 07:20:00)",0,111.30383859353226
3,"[2016-10-24 07:20:00,2016-10-24 07:40:00)",0,123.77678992651211
3,"[2016-10-24 07:40:00,2016-10-24 08:00:00)",0,152.46341506267942
3,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",0,121.8870823108702
3,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",0,120.99937661531825
3,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",0,120.51455258726543
3,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,110.31667820117715
3,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",0,106.96519906498173
3,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",0,113.67048380211867
3,"[2016-10-18 06:00:00,2016-10-18 06:20:00)",1,29.047692785819873
3,"[2016-10-18 06:20:00,2016-10-18 06:40:00)",1,45.6190369175135
3,"[2016-10-18 06:40:00,2016-10-18 07:00:00)",1,47.03490964301681
3,"[2016-10-18 07:00:00,2016-10-18 07:20:00)",1,37.80861577452318
