intersection_id,tollgate_id,time_window_start,time_window_end,avg_travel_time,travel_time,vehicles,extracost1,extracost2
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,62.30777777777777,18.07871384928819,9,-0.8999999999999844,-0.10999999999999943
A,2,2016-10-19 15:40:00,2016-10-19 16:00:00,57.330000000000005,14.604865627591373,9,2.5,0.230000000000004
A,2,2016-10-19 16:00:00,2016-10-19 16:20:00,67.584,21.046974023729767,10,0.09999999999996584,0.029999999999997577
A,2,2016-10-19 16:20:00,2016-10-19 16:40:00,55.19,22.29778015857184,10,-0.28999999999999904,0.09000000000000698
A,2,2016-10-19 16:40:00,2016-10-19 17:00:00,72.47636363636364,57.079782808403756,11,-1.0199999999999996,-0.060000000000002274
A,2,2016-10-20 06:00:00,2016-10-20 06:20:00,63.58399999999999,60.19512054791299,10,3.1899999999999924,0.254999999999999
A,2,2016-10-20 06:20:00,2016-10-20 06:40:00,49.79333333333333,8.74525204515761,3,-0.24000000000000205,-0.2999999999999972
A,2,2016-10-20 06:40:00,2016-10-20 07:00:00,60.88499999999999,21.693027681722995,10,-0.22000000000001307,-0.06500000000000128
A,2,2016-10-20 07:00:00,2016-10-20 07:20:00,74.07375,43.86129401305894,8,1.4599999999999902,0.054999999999999716
A,2,2016-10-20 07:20:00,2016-10-20 07:40:00,62.98857142857143,8.206762310378418,7,-0.859999999999971,0.019999999999996017
A,2,2016-10-20 07:40:00,2016-10-20 08:00:00,75.79357142857144,24.151945806989055,14,2.620000000000047,0.30000000000000426
A,2,2016-10-20 15:00:00,2016-10-20 15:20:00,77.16181818181819,39.93594141075976,11,-6.02999999999998,-0.060000000000002274
A,2,2016-10-20 15:20:00,2016-10-20 15:40:00,63.97888888888888,16.8336927354372,9,-0.22999999999997556,-0.10999999999999943
A,2,2016-10-20 15:40:00,2016-10-20 16:00:00,63.675,29.40705706566296,20,-1.5299999999999585,-0.03500000000000014
A,2,2016-10-20 16:00:00,2016-10-20 16:20:00,61.178,36.32527243914046,10,7.349999999999952,-0.09500000000000597
A,2,2016-10-20 16:20:00,2016-10-20 16:40:00,65.19699999999999,26.857919192173718,10,-2.54999999999999,-0.46000000000000085
A,2,2016-10-20 16:40:00,2016-10-20 17:00:00,63.04615384615384,12.864437763631916,13,-4.270000000000017,0.14000000000000767
A,2,2016-10-21 06:00:00,2016-10-21 06:20:00,60.932857142857145,35.203277174284835,7,-1.420000000000032,-0.15000000000000568
A,2,2016-10-21 06:20:00,2016-10-21 06:40:00,40.730000000000004,4.794183976444798,2,1.0300000000000153,0.5150000000000077
A,2,2016-10-21 06:40:00,2016-10-21 07:00:00,48.952000000000005,13.280162984274286,10,-0.1599999999999966,-0.014999999999997002
A,2,2016-10-21 07:00:00,2016-10-21 07:20:00,49.873333333333335,12.36639586406107,6,-1.8399999999999892,-0.47499999999999787
A,2,2016-10-21 07:20:00,2016-10-21 07:40:00,55.85111111111111,22.844715715261398,9,-4.690000000000013,0.21000000000000085
A,2,2016-10-21 07:40:00,2016-10-21 08:00:00,75.13799999999999,18.017535070036633,5,-0.9800000000000253,-0.25
A,2,2016-10-21 15:00:00,2016-10-21 15:20:00,53.91428571428571,20.264981813761587,14,-0.1399999999999772,0.02000000000000313
A,2,2016-10-21 15:20:00,2016-10-21 15:40:00,92.33416666666666,42.2237060641043,12,-1.0500000000000256,-0.07499999999999574
A,2,2016-10-21 15:40:00,2016-10-21 16:00:00,74.0746153846154,40.18733644142655,13,-0.06999999999998607,-0.11999999999999746
A,2,2016-10-21 16:00:00,2016-10-21 16:20:00,76.28600000000002,22.395307643442727,10,24.380000000000024,-0.17500000000000426
A,2,2016-10-21 16:20:00,2016-10-21 16:40:00,106.663125,51.36546813034998,16,-0.9000000000000767,-0.11499999999999844
A,2,2016-10-21 16:40:00,2016-10-21 17:00:00,80.66642857142858,43.2738836868227,14,40.04000000000005,0.09000000000000696
A,2,2016-10-22 06:00:00,2016-10-22 06:20:00,33.676249999999996,16.481447524413625,8,2.109999999999985,0.3649999999999949
A,2,2016-10-22 06:20:00,2016-10-22 06:40:00,81.56666666666666,21.973666815835116,3,0.5200000000000102,0.20000000000000284
A,2,2016-10-22 06:40:00,2016-10-22 07:00:00,52.29,20.61175089603016,9,0.08000000000001614,-0.009999999999998009
A,2,2016-10-22 07:00:00,2016-10-22 07:20:00,51.071999999999996,24.287424112079073,5,0.7999999999999954,0.1700000000000017
A,2,2016-10-22 07:20:00,2016-10-22 07:40:00,58.39,23.286481056613084,4,-31.920000000000012,-0.4049999999999976
A,2,2016-10-22 07:40:00,2016-10-22 08:00:00,90.93799999999999,68.18121047783049,10,0.569999999999979,0.12999999999999545
A,2,2016-10-22 15:00:00,2016-10-22 15:20:00,63.86900000000001,18.700055525764267,10,0.27000000000005286,0.18000000000000327
A,2,2016-10-22 15:20:00,2016-10-22 15:40:00,68.15499999999999,26.448641305803914,14,0.9300000000000495,0.0750000000000064
A,2,2016-10-22 15:40:00,2016-10-22 16:00:00,58.79571428571428,13.766091017596892,7,-4.969999999999985,0.3299999999999983
A,2,2016-10-22 16:00:00,2016-10-22 16:20:00,68.97857142857143,38.22399827276111,14,0.8199999999999967,-0.03499999999999659
A,2,2016-10-22 16:20:00,2016-10-22 16:40:00,82.06727272727272,24.504306597375532,11,-0.5300000000000011,-0.11999999999999035
A,2,2016-10-22 16:40:00,2016-10-22 17:00:00,65.98692307692308,15.76560622822953,13,3.470000000000013,0.14999999999999147
A,2,2016-10-23 06:20:00,2016-10-23 06:40:00,68.98,18.215298515259093,3,-0.5599999999999881,-0.3499999999999943
A,2,2016-10-23 06:40:00,2016-10-23 07:00:00,77.06571428571428,25.75395623792123,7,0.02999999999996561,-0.230000000000004
A,2,2016-10-23 07:00:00,2016-10-23 07:20:00,43.379999999999995,11.059525306268801,3,-0.6000000000000014,-0.1600000000000037
A,2,2016-10-23 07:20:00,2016-10-23 07:40:00,49.53666666666666,13.433301406082823,6,-0.19000000000000483,0.05000000000000071
A,2,2016-10-23 07:40:00,2016-10-23 08:00:00,66.13,22.715959147700538,7,-0.5500000000000184,-0.4300000000000068
A,2,2016-10-23 15:00:00,2016-10-23 15:20:00,94.76636363636364,45.82879122838116,11,1.900000000000059,0.020000000000010232
A,2,2016-10-23 15:20:00,2016-10-23 15:40:00,79.38857142857141,24.71553913482922,14,0.8899999999999794,0.10000000000000142
A,2,2016-10-23 15:40:00,2016-10-23 16:00:00,92.505,42.606256796177455,12,-3.310000000000046,0.23499999999999233
A,2,2016-10-23 16:00:00,2016-10-23 16:20:00,71.31076923076922,29.46288921721088,13,-0.040000000000020464,0.10999999999999233
A,2,2016-10-23 16:20:00,2016-10-23 16:40:00,75.19333333333334,33.062206664465236,15,-2.109999999999993,0.30000000000000426
A,2,2016-10-23 16:40:00,2016-10-23 17:00:00,71.56642857142857,24.94340628368481,14,2.2600000000000477,0.22999999999999687
A,2,2016-10-24 06:00:00,2016-10-24 06:20:00,41.18833333333334,16.817364141466005,6,-0.6100000000000119,-0.11000000000000297
A,2,2016-10-24 06:20:00,2016-10-24 06:40:00,50.11571428571428,20.32723858696573,7,0.4299999999999997,-0.10999999999999943
A,2,2016-10-24 06:40:00,2016-10-24 07:00:00,37.168000000000006,11.419919877126986,5,-0.17999999999999622,-0.030000000000001137
A,2,2016-10-24 07:00:00,2016-10-24 07:20:00,75.68375,24.07184243497547,8,0.9499999999999957,0.09000000000000341
A,2,2016-10-24 07:20:00,2016-10-24 07:40:00,54.03285714285715,14.780493580262823,7,0.5000000000000142,0.05000000000000426
A,2,2016-10-24 07:40:00,2016-10-24 08:00:00,78.27799999999999,24.83299140704201,10,1.3800000000000308,0.13000000000000966
A,2,2016-10-24 15:00:00,2016-10-24 15:20:00,95.17222222222222,135.0128305734105,9,0.8399999999999643,0.11999999999999035
A,2,2016-10-24 15:20:00,2016-10-24 15:40:00,51.873636363636365,17.898273812145835,11,-0.6600000000000037,-0.059999999999995175
A,2,2016-10-24 15:40:00,2016-10-24 16:00:00,44.68833333333333,12.885281126035617,12,-11.859999999999982,-0.1750000000000007
A,2,2016-10-24 16:00:00,2016-10-24 16:20:00,87.30466666666668,44.56701965526056,15,0.7099999999999511,0.0
A,2,2016-10-24 16:20:00,2016-10-24 16:40:00,67.71499999999999,24.79651648921679,6,-0.5599999999999881,-0.15499999999999406
A,2,2016-10-24 16:40:00,2016-10-24 17:00:00,58.797777777777775,16.926744206859286,9,2.639999999999958,0.3500000000000014
A,3,2016-10-18 06:00:00,2016-10-18 06:20:00,69.48,39.875421000912326,3,-0.47000000000000597,-0.3400000000000034
A,3,2016-10-18 06:20:00,2016-10-18 06:40:00,142.01,58.11003527791047,2,0.09000000000000341,0.045000000000001705
A,3,2016-10-18 06:40:00,2016-10-18 07:00:00,233.68000000000004,157.64016823132357,6,-0.8599999999999142,-0.2699999999999747
A,3,2016-10-18 07:00:00,2016-10-18 07:20:00,143.64749999999998,37.65091532751893,4,0.21000000000002217,0.020000000000010232
A,3,2016-10-18 07:20:00,2016-10-18 07:40:00,151.50875,58.23702294135088,8,-2.289999999999985,-0.269999999999996
A,3,2016-10-18 07:40:00,2016-10-18 08:00:00,207.71,19.677454103618174,8,-1.2300000000000182,-0.09999999999999433
A,3,2016-10-18 15:00:00,2016-10-18 15:20:00,133.05,24.370545453770333,8,-2.200000000000017,-0.25499999999999545
A,3,2016-10-18 15:20:00,2016-10-18 15:40:00,121.56875,25.21839092946711,8,-1.4599999999999653,-0.20500000000000543
A,3,2016-10-18 15:40:00,2016-10-18 16:00:00,147.37166666666667,46.476040027810754,6,0.4600000000000648,0.09000000000000341
A,3,2016-10-18 16:00:00,2016-10-18 16:20:00,117.06625000000001,36.59945625571896,8,-0.6300000000000097,-0.14500000000000313
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,134.27125,35.670639562330734,8,-0.5400000000000205,-0.03499999999999659
A,3,2016-10-18 16:40:00,2016-10-18 17:00:00,139.1025,49.99477864404109,4,0.020000000000010176,-0.004999999999988347
A,3,2016-10-19 06:00:00,2016-10-19 06:20:00,89.51,34.09668898881532,2,-0.28000000000000114,-0.14000000000000057
A,3,2016-10-19 06:20:00,2016-10-19 06:40:00,161.635,40.47769468073333,4,0.5799999999999415,0.14499999999998892
A,3,2016-10-19 06:40:00,2016-10-19 07:00:00,133.4325,53.64432953879345,4,-0.4000000000000199,0.004999999999988347
A,3,2016-10-19 07:00:00,2016-10-19 07:20:00,139.885,34.5637716402594,6,0.7399999999999949,0.025000000000005684
A,3,2016-10-19 07:20:00,2016-10-19 07:40:00,171.76833333333332,24.109744433872923,6,-60.63999999999996,-0.4999999999999858
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,216.14916666666667,55.89883727174773,12,1.6800000000000068,0.17000000000001592
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,110.05285714285715,40.25262339868285,7,-1.2800000000000153,-0.020000000000010232
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,115.01400000000001,40.5873749390675,10,1.0599999999999952,0.06000000000000229
A,3,2016-10-19 15:40:00,2016-10-19 16:00:00,132.09909090909093,57.43878923768248,11,-2.3300000000000125,-0.09000000000000341
A,3,2016-10-19 16:00:00,2016-10-19 16:20:00,93.66571428571429,23.40137022850219,7,-1.9499999999999886,-0.2600000000000051
A,3,2016-10-19 16:20:00,2016-10-19 16:40:00,122.8216666666667,41.71930789832391,12,-0.48999999999995936,-0.06000000000000228
A,3,2016-10-19 16:40:00,2016-10-19 17:00:00,110.41000000000001,27.527431513206707,8,-1.4999999999999858,-0.06999999999999318
A,3,2016-10-20 06:00:00,2016-10-20 06:20:00,113.05,35.403931985021096,3,-0.23999999999999488,-0.12000000000000455
A,3,2016-10-20 06:20:00,2016-10-20 06:40:00,101.67,16.929974896614585,5,-8.389999999999986,-0.019999999999996017
A,3,2016-10-20 06:40:00,2016-10-20 07:00:00,201.20142857142855,51.038197273731974,7,-1.0400000000000205,0.040000000000020464
A,3,2016-10-20 07:00:00,2016-10-20 07:20:00,160.83599999999998,29.783324696883657,5,0.0800000000000125,-0.05000000000001137
A,3,2016-10-20 07:20:00,2016-10-20 07:40:00,143.93428571428566,45.46026933391495,14,113.82000000000006,-0.09500000000001307
A,3,2016-10-20 07:40:00,2016-10-20 08:00:00,203.08666666666667,20.182807865441642,3,-0.6900000000000261,-0.2300000000000182
A,3,2016-10-20 15:00:00,2016-10-20 15:20:00,149.28375,39.189428945462176,8,77.73000000000006,0.0800000000000125
A,3,2016-10-20 15:20:00,2016-10-20 15:40:00,100.18,30.855929738058453,6,0.10000000000000153,-0.014999999999997016
A,3,2016-10-20 15:40:00,2016-10-20 16:00:00,116.21857142857142,10.985248333669155,7,-0.23999999999998062,-0.13999999999998636
A,3,2016-10-20 16:00:00,2016-10-20 16:20:00,106.82363636363635,41.7963094717051,11,2.350000000000044,0.25
A,3,2016-10-20 16:20:00,2016-10-20 16:40:00,122.43800000000002,22.928619016417013,5,0.9299999999999784,0.1599999999999966
A,3,2016-10-20 16:40:00,2016-10-20 17:00:00,149.229,36.78470045790475,10,-0.660000000000025,-0.02500000000000567
A,3,2016-10-21 06:00:00,2016-10-21 06:20:00,112.16,0.0,1,-0.230000000000004,-0.230000000000004
A,3,2016-10-21 06:20:00,2016-10-21 06:40:00,112.596,21.81720949159173,5,0.38999999999997215,0.13999999999998636
A,3,2016-10-21 06:40:00,2016-10-21 07:00:00,141.5575,46.76801569092564,4,-1.4899999999999665,-0.3299999999999912
A,3,2016-10-21 07:00:00,2016-10-21 07:20:00,118.98249999999999,31.143831652511864,8,-0.7400000000000375,-0.12000000000000455
A,3,2016-10-21 07:20:00,2016-10-21 07:40:00,191.19285714285712,57.15491629897517,7,-0.30999999999994543,-0.04999999999998295
A,3,2016-10-21 07:40:00,2016-10-21 08:00:00,161.27222222222224,28.790260409458682,9,0.6400000000000432,0.05000000000001137
A,3,2016-10-21 15:00:00,2016-10-21 15:20:00,130.08333333333334,26.301310141350665,12,-0.5799999999999841,-0.0449999999999875
A,3,2016-10-21 15:20:00,2016-10-21 15:40:00,120.02307692307694,27.75895602762449,13,2.360000000000028,0.22999999999998974
A,3,2016-10-21 15:40:00,2016-10-21 16:00:00,146.70571428571427,42.53019823495726,7,46.570000000000036,0.2599999999999909
A,3,2016-10-21 16:00:00,2016-10-21 16:20:00,107.7023076923077,13.441599702568977,13,72.59000000000003,0.019999999999996017
A,3,2016-10-21 16:20:00,2016-10-21 16:40:00,126.49833333333333,30.82104824874578,12,1.9699999999999989,0.14499999999999602
A,3,2016-10-21 16:40:00,2016-10-21 17:00:00,111.393,32.374312879881245,10,0.3100000000000023,0.125
A,3,2016-10-22 06:00:00,2016-10-22 06:20:00,101.3,0.0,1,0.21999999999999886,0.21999999999999886
A,3,2016-10-22 06:20:00,2016-10-22 06:40:00,93.80875,17.253824783011364,8,-6.359999999999999,-0.2950000000000017
A,3,2016-10-22 06:40:00,2016-10-22 07:00:00,118.12249999999999,44.54799237900624,4,-0.6400000000000574,-0.16500000000002046
A,3,2016-10-22 07:00:00,2016-10-22 07:20:00,112.56166666666668,32.98269207731028,6,-0.07999999999995566,-0.2049999999999912
A,3,2016-10-22 07:20:00,2016-10-22 07:40:00,143.10000000000002,34.65982256157697,9,-0.5800000000000125,0.05000000000001137
A,3,2016-10-22 07:40:00,2016-10-22 08:00:00,147.53333333333333,24.571633780981415,6,1.370000000000033,0.3049999999999926
A,3,2016-10-22 15:00:00,2016-10-22 15:20:00,138.24777777777774,35.94758433392213,9,-3.19000000000014,-0.4699999999999989
A,3,2016-10-22 15:20:00,2016-10-22 15:40:00,106.3125,19.597737794619732,16,-1.9699999999999278,-0.2149999999999892
A,3,2016-10-22 15:40:00,2016-10-22 16:00:00,104.525,44.8267549696731,10,-1.92999999999995,-0.214999999999975
A,3,2016-10-22 16:00:00,2016-10-22 16:20:00,127.06000000000002,35.895156126326206,7,0.9100000000000534,0.269999999999996
A,3,2016-10-22 16:20:00,2016-10-22 16:40:00,123.79222222222221,31.521560786935098,9,-0.1500000000000199,-0.060000000000002274
A,3,2016-10-22 16:40:00,2016-10-22 17:00:00,93.03142857142858,35.254795621102595,7,-3.1199999999999832,0.5300000000000153
A,3,2016-10-23 06:00:00,2016-10-23 06:20:00,92.97333333333334,12.130730948023423,3,-1.220000000000013,-0.4200000000000017
A,3,2016-10-23 06:20:00,2016-10-23 06:40:00,81.57666666666667,20.953076941903625,3,-0.5799999999999983,-0.1700000000000017
A,3,2016-10-23 06:40:00,2016-10-23 07:00:00,116.60749999999999,22.34438687903519,4,0.3200000000000074,0.005000000000002558
A,3,2016-10-23 07:00:00,2016-10-23 07:20:00,85.37333333333333,15.719962892237795,3,-0.3300000000000267,-0.12000000000001874
A,3,2016-10-23 07:20:00,2016-10-23 07:40:00,81.7,15.477547178628358,4,0.28999999999999204,0.08499999999999375
A,3,2016-10-23 07:40:00,2016-10-23 08:00:00,134.60333333333332,35.903685511843115,3,-1.3400000000000318,-0.28999999999999204
A,3,2016-10-23 15:00:00,2016-10-23 15:20:00,130.80866666666668,30.668627960056853,15,-0.1699999999999449,-0.10999999999998522
A,3,2016-10-23 15:20:00,2016-10-23 15:40:00,184.16555555555556,51.76869375189776,9,1.6000000000000227,0.30000000000001137
A,3,2016-10-23 15:40:00,2016-10-23 16:00:00,210.55058823529413,63.312319147874796,17,47.89999999999999,-0.05000000000001137
A,3,2016-10-23 16:00:00,2016-10-23 16:20:00,136.32999999999998,40.62572912166213,7,1.630000000000038,0.21999999999999886
A,3,2016-10-23 16:20:00,2016-10-23 16:40:00,94.68666666666667,22.925521731613145,6,-0.6200000000000186,0.010000000000005116
A,3,2016-10-23 16:40:00,2016-10-23 17:00:00,104.04083333333334,22.092489245456385,12,-1.6700000000000017,-0.060000000000002274
A,3,2016-10-24 06:00:00,2016-10-24 06:20:00,106.01199999999999,25.278368618247498,5,-1.6700000000000301,-0.5600000000000023
A,3,2016-10-24 06:20:00,2016-10-24 06:40:00,210.16000000000003,66.83573295775248,2,0.290000000000049,0.1450000000000245
A,3,2016-10-24 06:40:00,2016-10-24 07:00:00,140.73499999999999,13.703241708929067,4,1.8999999999999915,0.5949999999999918
A,3,2016-10-24 07:00:00,2016-10-24 07:20:00,172.7942857142857,24.38199941018159,7,-0.7300000000000466,-0.05000000000001137
A,3,2016-10-24 07:20:00,2016-10-24 07:40:00,183.16125,37.75978262554714,8,-0.3800000000000523,-0.13500000000000512
A,3,2016-10-24 07:40:00,2016-10-24 08:00:00,213.53222222222223,85.39210191489869,9,7.529999999999918,0.05999999999997385
A,3,2016-10-24 15:00:00,2016-10-24 15:20:00,98.46000000000001,25.282014687652303,10,-0.21999999999998465,-0.030000000000001137
A,3,2016-10-24 15:20:00,2016-10-24 15:40:00,106.87083333333334,24.211901077525468,12,-1.4599999999999227,-0.059999999999995175
A,3,2016-10-24 15:40:00,2016-10-24 16:00:00,94.06800000000001,9.881948525805356,10,-0.2300000000000182,0.0449999999999946
A,3,2016-10-24 16:00:00,2016-10-24 16:20:00,111.7425,13.913124199833765,4,-0.6400000000000148,-0.1950000000000074
A,3,2016-10-24 16:20:00,2016-10-24 16:40:00,107.98,26.198448427340104,3,-0.7699999999999818,-0.1799999999999784
A,3,2016-10-24 16:40:00,2016-10-24 17:00:00,147.76,42.75281324076815,6,0.7599999999999625,0.04500000000000171
B,1,2016-10-18 06:00:00,2016-10-18 06:20:00,57.82,0.0,1,0.3500000000000014,0.3500000000000014
B,1,2016-10-18 06:20:00,2016-10-18 06:40:00,48.68,0.0,1,0.10999999999999943,0.10999999999999943
B,1,2016-10-18 06:40:00,2016-10-18 07:00:00,112.524,30.482953925103793,5,4.389999999999986,0.8200000000000216
B,1,2016-10-18 07:00:00,2016-10-18 07:20:00,97.32000000000001,27.96153608083791,3,2.4599999999999937,0.5799999999999983
B,1,2016-10-18 07:40:00,2016-10-18 08:00:00,129.4375,17.685827423863064,4,2.660000000000039,0.5950000000000202
B,1,2016-10-18 15:00:00,2016-10-18 15:20:00,142.75333333333333,40.34253503850909,3,3.3400000000000176,0.9799999999999898
B,1,2016-10-18 15:20:00,2016-10-18 15:40:00,108.185,62.45874198220774,2,0.5700000000000358,0.2850000000000179
B,1,2016-10-18 15:40:00,2016-10-18 16:00:00,90.01,4.949747468305833,2,1.6099999999999994,0.8049999999999997
B,1,2016-10-18 16:00:00,2016-10-18 16:20:00,101.61666666666667,33.478120218036935,3,2.019999999999996,0.6299999999999955
B,1,2016-10-18 16:20:00,2016-10-18 16:40:00,150.39,0.0,1,1.6299999999999957,1.6299999999999957
B,1,2016-10-19 06:00:00,2016-10-19 06:20:00,111.03500000000003,46.42156018489684,2,1.2100000000000222,0.6050000000000111
B,1,2016-10-19 06:40:00,2016-10-19 07:00:00,85.22999999999999,23.037538931057718,2,1.5,0.75
B,1,2016-10-19 07:00:00,2016-10-19 07:20:00,209.86333333333334,133.92718556489316,3,3.7400000000000375,1.4599999999999795
B,1,2016-10-19 07:20:00,2016-10-19 07:40:00,120.875,22.125371183327076,2,1.150000000000034,0.575000000000017
B,1,2016-10-19 07:40:00,2016-10-19 08:00:00,92.82,11.625484936122021,3,-3.650000000000019,0.3499999999999943
B,1,2016-10-19 15:00:00,2016-10-19 15:20:00,183.48,0.0,1,0.7100000000000078,0.7100000000000078
B,1,2016-10-19 15:20:00,2016-10-19 15:40:00,149.28250000000003,4.2248895449072705,4,80.25000000000006,0.30500000000002103
B,1,2016-10-19 15:40:00,2016-10-19 16:00:00,117.02,0.0,1,0.7999999999999972,0.7999999999999972
B,1,2016-10-19 16:00:00,2016-10-19 16:20:00,153.49,0.0,1,1.5900000000000034,1.5900000000000034
B,1,2016-10-19 16:20:00,2016-10-19 16:40:00,131.376,38.74914876484385,5,3.609999999999985,0.8399999999999892
B,1,2016-10-19 16:40:00,2016-10-19 17:00:00,119.32,0.0,1,1.1099999999999852,1.1099999999999852
B,1,2016-10-20 06:00:00,2016-10-20 06:20:00,70.72,0.0,1,0.37999999999999545,0.37999999999999545
B,1,2016-10-20 06:40:00,2016-10-20 07:00:00,121.41600000000001,74.57157253270177,5,4.299999999999997,0.9300000000000068
B,1,2016-10-20 07:00:00,2016-10-20 07:20:00,106.16,32.07768305224054,5,3.380000000000024,0.8800000000000239
B,1,2016-10-20 07:20:00,2016-10-20 07:40:00,111.77,8.838834764831844,2,0.769999999999996,0.384999999999998
B,1,2016-10-20 07:40:00,2016-10-20 08:00:00,122.10000000000001,32.270863019138496,4,2.089999999999975,0.5899999999999892
B,1,2016-10-20 15:00:00,2016-10-20 15:20:00,110.7175,16.699164400252688,4,44.30000000000002,1.1400000000000006
B,1,2016-10-20 15:20:00,2016-10-20 15:40:00,102.35666666666667,16.923667845160907,3,1.7199999999999847,0.7999999999999972
B,1,2016-10-20 15:40:00,2016-10-20 16:00:00,112.228,37.31087401817331,5,1.100000000000037,0.4000000000000341
B,1,2016-10-20 16:20:00,2016-10-20 16:40:00,134.31,0.0,1,63.76000000000001,63.76000000000001
B,1,2016-10-20 16:40:00,2016-10-20 17:00:00,143.89,0.0,1,0.7299999999999898,0.7299999999999898
B,1,2016-10-21 06:20:00,2016-10-21 06:40:00,122.73,0.0,1,0.15000000000000568,0.15000000000000568
B,1,2016-10-21 06:40:00,2016-10-21 07:00:00,143.16666666666666,78.51296028894423,3,1.6599999999999824,0.549999999999983
B,1,2016-10-21 07:00:00,2016-10-21 07:20:00,117.39000000000001,38.36761394718207,2,1.1100000000000136,0.5550000000000068
B,1,2016-10-21 07:20:00,2016-10-21 07:40:00,83.1,0.0,1,0.21999999999999886,0.21999999999999886
B,1,2016-10-21 07:40:00,2016-10-21 08:00:00,105.075,12.664282451051063,2,2.219999999999999,1.1099999999999994
B,1,2016-10-21 15:00:00,2016-10-21 15:20:00,145.0075,12.520844952850956,4,3.4599999999999795,0.7350000000000136
B,1,2016-10-21 15:20:00,2016-10-21 15:40:00,161.99666666666667,52.25102518930451,3,85.78000000000003,1.3100000000000025
B,1,2016-10-21 15:40:00,2016-10-21 16:00:00,121.73250000000002,27.0033150742645,4,2.220000000000013,0.5850000000000009
B,1,2016-10-21 16:00:00,2016-10-21 16:20:00,124.74499999999999,36.70109762209662,4,1.4700000000000415,0.4800000000000182
B,1,2016-10-21 16:20:00,2016-10-21 16:40:00,149.404,45.846647969071846,5,2.609999999999985,0.3499999999999943
B,1,2016-10-21 16:40:00,2016-10-21 17:00:00,156.08333333333334,59.57355576651999,6,71.81000000000004,1.0549999999999997
B,1,2016-10-22 06:00:00,2016-10-22 06:20:00,114.76,0.0,1,0.9799999999999898,0.9799999999999898
B,1,2016-10-22 06:20:00,2016-10-22 06:40:00,115.05,0.0,1,0.6499999999999915,0.6499999999999915
B,1,2016-10-22 06:40:00,2016-10-22 07:00:00,138.54500000000002,25.972032072981882,2,2.1100000000000136,1.0550000000000068
B,1,2016-10-22 07:00:00,2016-10-22 07:20:00,125.38,0.0,1,1.559999999999988,1.559999999999988
B,1,2016-10-22 07:20:00,2016-10-22 07:40:00,146.05,0.0,1,1.6299999999999957,1.6299999999999957
B,1,2016-10-22 07:40:00,2016-10-22 08:00:00,119.76,0.0,1,0.4500000000000029,0.4500000000000029
