time_window_start,time_window_end,intersection_id,tollgate_id,avg_travel_time,minutes_since_0,neigh_2h_extracost1_std,sea_pressure,neigh_2h_travel_time_avg,neigh_2h_vehicles_avg,surprise3,neigh_2h_travel_time_std,holiday_len,before_holiday,start_holiday,neigh_2h_extracost2_std,neigh_2h_extracost1_avg,surprise2,neigh_2h_avg_travel_time_std,wind_direction,rel_humidity,neigh_2h_vehicles_std,after_holiday,is_am_min_diff_13,neigh_2h_avg_travel_time_avg,end_holiday,temperature,minutes_diff_13,surprise1,precipitation,is_am,neigh_2h_extracost2_avg,pressure,wind_speed,gbdt_0,gbdt_1,gbdt_2,gbdt_3,gbdt_4,gbdt_5,gbdt_6,gbdt_7,tsv
2016-07-20 06:00:00,2016-07-20 06:20:00,A,2,44.09500000000001,-1.0093457943925233,-0.4854584424677539,,-1.4201649369446696,,,-0.9935740408764044,,0.0,,,,-0.875,,0.09176225234619396,-1.2592592592592593,-1.0366681284473418,,,,,1.211764705882353,,0.0,0.0,,-1.043750980084735,,,1.0912780406733975,-1.0379395810295065,,0.24143506975897985,-0.010513045176459207,,0.30343724925058124,,-1.2745925551417927
2016-07-20 06:20:00,2016-07-20 06:40:00,A,2,59.874444444444435,-0.97196261682243,-0.4765062867264657,,-0.05693653762431281,,,3.689944786285535,,0.0,,,,-1.0,,0.09176225234619396,-1.2592592592592593,-0.4886018701312931,,,,,1.211764705882353,,0.0,0.0,,-0.3035910302650614,,,1.164009532795527,-1.1256502666911334,,0.1593046222127761,0.08272771760028216,,0.2714300090798208,,-1.0799074717742747
2016-07-20 06:40:00,2016-07-20 07:00:00,A,2,88.815,-0.9345794392523364,-0.4324671641353853,,-0.05693653762431281,,,3.689944786285535,,0.0,,,,-1.125,,0.09176225234619396,-1.2592592592592593,-0.4886018701312931,,,,,1.211764705882353,,0.0,0.0,,0.7251058491453262,,,1.1640095327955269,-1.1256502666911334,,0.1593046222127761,0.08272771760028191,,0.2714300090798206,,-0.6553097465756863
2016-07-20 07:20:00,2016-07-20 07:40:00,A,2,94.91916666666668,-0.8598130841121495,-0.39182512675582415,,0.152773581723927,,,3.6004096971718624,,0.0,,,,-0.625,,0.16684045881126172,-1.2962962962962965,0.9377231877514812,,,,,1.2,,0.0,0.0,,0.988552610945556,,,0.3227643188573737,-0.3386074232466421,,0.6418732438955799,0.12203698849214355,,0.05788008752545145,,0.2370319228530008
2016-07-20 07:40:00,2016-07-20 08:00:00,A,2,73.67727272727271,-0.8224299065420559,-0.2366440651944901,,0.35865704060011305,,,3.4870547010127253,,0.0,,,,-0.75,,0.16684045881126172,-1.2962962962962965,1.2799520403793676,,,,,1.2,,0.0,0.0,,0.7251058491453348,,,0.15882243271606725,-0.18948660773318848,,1.0276710916438552,0.8309405436194933,,-0.337212040858382,,-0.12924671460029338
2016-07-20 08:00:00,2016-07-20 08:20:00,A,2,61.00700000000001,-0.7850467289719626,-0.1695983632465359,,0.4554187454750514,,,3.408004954011969,,0.0,,,,-0.125,,0.16684045881126172,-1.2962962962962965,1.1187494900674002,,,,,1.2,,0.0,0.0,,0.787831268621602,,,0.09176452016410296,-0.20557641859644216,,1.1740020323036586,1.634581370808296,,-0.507901198068485,,0.8463607002266649
2016-07-20 09:00:00,2016-07-20 09:20:00,A,2,44.935,-0.6728971962616822,0.031332008520014484,,-0.08511685219363939,,,-0.24431483864834305,,0.0,,,,0.25,,0.16684045881126172,-1.2962962962962965,0.4983523064300826,,,,,1.2,,0.0,0.0,,0.4992943390308929,,,0.09176452016410314,-0.20557641859644188,,1.1740020323036586,1.634581370808296,,-0.507901198068485,,0.7106538388477411
2016-07-20 09:40:00,2016-07-20 10:00:00,A,2,23.295,-0.5981308411214953,0.2119856317375162,,0.3813464978026643,,,0.4812596259959708,,0.0,,,,0.0,,0.16684045881126172,-1.2962962962962965,0.3713395828703394,,,,,1.2,,0.0,0.0,,1.1641837854790706,,,0.014642911217649938,-0.2326721325247775,,0.540425677489835,1.4790551305747228,,-0.29169570787191285,,0.7192575536476252
2016-07-20 15:00:00,2016-07-20 15:20:00,A,2,62.18000000000001,0.0,-0.12563972040578178,,-0.07757259483673104,,,-0.2377668573518607,,0.0,,,,1.0,,0.12930135557872785,-0.4444444444444444,0.0,,,,,0.44705882352941184,,0.0,0.0,,0.6247451779833803,,,-0.4597877484742557,0.5748819453420208,,-0.7219917002086182,-0.5394071950379269,,-0.07903757932630055,,0.1573437895023591
2016-07-20 15:20:00,2016-07-20 15:40:00,A,2,64.33222222222223,0.037383177570093455,-0.11883067520641452,,0.20218069510107967,,,-0.1985185520442016,,0.0,,,,0.875,,0.12930135557872785,-0.4444444444444444,0.14446799422299,,,,,0.44705882352941184,,0.0,0.0,,0.5620197585071309,,,-0.5024866095540605,0.6746598629167212,,-0.6770656157851642,-0.5353985902082097,,0.3729732130639162,,0.3565422028042404
2016-07-20 16:00:00,2016-07-20 16:20:00,A,2,67.11,0.11214953271028036,-0.07620598151973831,,0.2796452183542738,,,-0.2373145254973393,,0.0,,,,0.625,,0.13764337851929093,-0.2222222222222222,0.3618259083002378,,,,,0.2588235294117646,,0.0,0.0,,0.1480319899639187,,,-0.5684504220322116,0.5662341852396698,,-0.8564101303254475,-0.32238558689132324,,0.530222756796149,,-0.054283906080405835
2016-07-20 16:40:00,2016-07-20 17:00:00,A,2,52.87142857142857,0.18691588785046728,-0.07145200066434026,,0.08443872751144507,,,-0.2736299861040009,,0.0,,,,0.375,,0.13764337851929093,-0.2222222222222222,0.2421531409567718,,,,,0.2588235294117646,,0.0,0.0,,-0.1154147718362957,,,-0.5684504220322113,0.5662341852396701,,-0.8564101303254473,-0.3223855868913236,,0.5302227567961492,,-0.08540990970994777
2016-07-20 17:00:00,2016-07-20 17:20:00,A,2,50.165000000000006,0.22429906542056074,-0.056353116106098514,,0.02723633053523109,,,-0.19942579880013067,,0.0,,,,0.25,,0.13764337851929093,-0.2222222222222222,0.4248418937287883,,,,,0.2588235294117646,,0.0,0.0,,0.26093774502116435,,,-0.5684504220322104,0.5662341852396701,,-0.8564101303254481,-0.3223855868913234,,0.5302227567961492,,0.3330152014755617
2016-07-20 17:20:00,2016-07-20 17:40:00,A,2,81.348,0.2616822429906542,-0.05863447879962753,,-0.13922301285858132,,,-0.5094631363673747,,0.0,,,,0.125,,0.13764337851929093,-0.2222222222222222,0.7533087757002807,,,,,0.2588235294117646,,0.0,0.0,,0.34875333228790617,,,-0.5684504220322111,0.5662341852396701,,-0.8564101303254477,-0.3223855868913234,,0.5302227567961492,,-5.3643047561434285
2016-07-20 17:40:00,2016-07-20 18:00:00,A,2,75.47555555555556,0.29906542056074764,-0.20499685556523176,,0.037584653264794966,,,-0.39906410193548797,,0.0,,,,0.0,,0.13764337851929093,-0.2222222222222222,0.74583493552489,,,,,0.2588235294117646,,0.0,0.0,,0.5871099262976303,,,-0.5684504220322122,0.5662341852396698,,-0.8564101303254481,-0.3223855868913236,,0.5302227567961493,,-0.057888754749505236
2016-07-20 18:40:00,2016-07-20 19:00:00,A,2,78.33263157894736,0.411214953271028,1.5651297004218687,,0.2180166586363632,,,-0.07272548748051406,,0.0,,,,-0.375,,0.13764337851929093,-0.2222222222222222,0.8566079670603916,,,,,0.2588235294117646,,0.0,0.0,,0.2923004547592711,,,-0.5684504220322116,0.5662341852396704,,-0.8564101303254481,-0.3223855868913234,,0.5302227567961492,,-0.09815626932455487
2016-07-21 06:20:00,2016-07-21 06:40:00,A,2,87.02999999999999,-0.97196261682243,-0.3949547828340697,,-0.6929281475282908,,,0.22777016437658626,,0.0,,,,-1.0,,0.1167883211678832,-1.148148148148148,-0.536754785200946,,,,,1.2235294117647062,,0.0,0.0,,0.18315822487064445,,,1.169975529387246,-1.100606904593706,,0.15985896226856602,0.10805689305412818,,0.3174097131110465,,-0.679274573873135
2016-07-21 06:40:00,2016-07-21 07:00:00,A,2,65.33666666666667,-0.9345794392523364,-0.3968007822069111,,-0.5760449038459127,,,0.11067277386386427,,0.0,,,,-1.125,,0.1167883211678832,-1.148148148148148,-0.6698320242672324,,,,,1.2235294117647062,,0.0,0.0,,0.5143484397052106,,,1.1699755293872462,-1.100606904593706,,0.15985896226856602,0.10805689305412801,,0.3174097131110462,,-0.3151954922748649
2016-07-21 07:20:00,2016-07-21 07:40:00,A,2,109.72933333333334,-0.8598130841121495,-0.0567113459888838,,-0.5810048962459271,,,0.17022380547985672,,0.0,,,,-0.625,,0.07507820646506777,-1.2222222222222223,-0.4996750572030552,,,,,1.2705882352941178,,0.0,0.0,,0.981025560608458,,,0.9960331524533422,-0.9413088438838004,,0.3575378306720711,0.0445538835051287,,0.15057663390613354,,0.6579943072068933
2016-07-21 08:00:00,2016-07-21 08:20:00,A,2,116.07363636363635,-0.7850467289719626,-0.1695983632465359,,0.4554187454750514,,,3.408004954011969,,0.0,,,,-0.125,,0.07507820646506777,-1.2222222222222223,1.1187494900674002,,,,,1.2705882352941178,,0.0,0.0,,0.787831268621602,,,0.7200982361437533,-0.819960820277504,,0.9635995059713952,1.5780994522431042,,-0.36730221362371024,,0.5191221002889125
2016-07-21 08:40:00,2016-07-21 09:00:00,A,2,88.41684210526314,-0.7102803738317757,0.047119461482700235,,-0.461389950214136,,,0.5891935670185111,,0.0,,,,-0.375,,0.07507820646506777,-1.2222222222222223,0.7847304909399271,,,,,1.2705882352941178,,0.0,0.0,,0.5745648424023573,,,0.7222491348399039,-0.7869212234606487,,0.9465756204945454,1.5590916017970484,,-0.3925930464767246,,0.540234418776192
2016-07-21 09:00:00,2016-07-21 09:20:00,A,2,71.47222222222223,-0.6728971962616822,-0.16706404587126664,,-0.3809314026841095,,,0.6120871608054594,,0.0,,,,0.25,,0.07507820646506777,-1.2222222222222223,0.7847304909399269,,,,,1.2705882352941178,,0.0,0.0,,0.4992943390308616,,,0.7200982361437533,-0.819960820277504,,0.9635995059713944,1.578099452243104,,-0.3673022136237101,,0.4956401764051682
2016-07-21 09:20:00,2016-07-21 09:40:00,A,2,116.58333333333331,-0.6355140186915887,-0.1590810114046839,,0.014355575783723382,,,0.6736501915161007,,0.0,,,,0.125,,0.07507820646506777,-1.2222222222222223,1.6182966732478128,,,,,1.2705882352941178,,0.0,0.0,,0.34875333228791505,,,0.7200982361437533,-0.819960820277504,,0.9635995059713952,1.5780994522431049,,-0.36730221362371024,,1.4021368976055013
2016-07-21 09:40:00,2016-07-21 10:00:00,A,2,88.65571428571432,-0.5981308411214953,-0.14766110497689866,,0.4561461251053084,,,0.4525286783241585,,0.0,,,,0.0,,0.07507820646506777,-1.2222222222222223,1.7888129189396784,,,,,1.2705882352941178,,0.0,0.0,,0.06021640269718793,,,0.5519219749892067,-0.873674180861945,,0.2496255293772051,1.2851939601404372,,0.15874295359931442,,-0.2968230503411504
2016-07-21 15:20:00,2016-07-21 15:40:00,A,2,60.31833333333334,0.037383177570093455,-0.24012209792162725,,0.06642844596375871,,,-0.3657793249342581,,0.0,,,,0.875,,0.12930135557872785,-0.3333333333333333,0.33288841944835995,,,,,0.5411764705882349,,0.0,0.0,,1.4464481731222103,,,-0.5684504220322113,0.5662341852396701,,-0.8564101303254478,-0.3223855868913234,,0.5302227567961493,,0.3590503773500397
2016-07-21 15:40:00,2016-07-21 16:00:00,A,2,60.897058823529406,0.07476635514018691,0.9085723786634152,,0.08687698635155447,,,-0.3993570136381896,,0.0,,,,0.75,,0.12930135557872785,-0.3333333333333333,0.3901766436820887,,,,,0.5411764705882349,,0.0,0.0,,1.1516387015838379,,,-0.5684504220322106,0.5662341852396703,,-0.8564101303254478,-0.32238558689132324,,0.5302227567961493,,-0.10134637221925916
2016-07-21 16:20:00,2016-07-21 16:40:00,A,2,89.11583333333333,0.14953271028037382,1.0407411270717886,,0.07436563030077879,,,-0.531391694034501,,0.0,,,,0.5,,0.1251303441084463,-0.1851851851851852,-0.4706277308270034,,,,,0.36470588235294094,,0.0,0.0,,0.3738435000784077,,,-0.5684504220322111,0.5662341852396695,,-0.8564101303254481,-0.3223855868913237,,0.5302227567961488,,0.2569036912895208
2016-07-21 16:40:00,2016-07-21 17:00:00,A,2,74.37647058823529,0.18691588785046728,1.0555942854491565,,0.22282435665575093,,,-0.47912593324010105,,0.0,,,,0.375,,0.1251303441084463,-0.1851851851851852,0.19698831714697584,,,,,0.36470588235294094,,0.0,0.0,,0.21075740944017907,,,-0.5684504220322111,0.5662341852396698,,-0.8564101303254478,-0.3223855868913237,,0.5302227567961488,,-0.23846305203984905
2016-07-21 17:00:00,2016-07-21 17:20:00,A,2,58.46250000000001,0.22429906542056074,1.146354729347178,,0.12171680090514353,,,-0.46618932827599296,,0.0,,,,0.25,,0.1251303441084463,-0.1851851851851852,0.3901766436820889,,,,,0.36470588235294094,,0.0,0.0,,0.1731221577544402,,,-0.5684504220322113,0.5662341852396698,,-0.8564101303254479,-0.3223855868913236,,0.5302227567961493,,0.1841796964588942
2016-07-21 18:20:00,2016-07-21 18:40:00,A,2,59.08083333333334,0.37383177570093457,-0.1817497074329284,,0.06320053049470907,,,-0.2943759713668151,,0.0,,,,-0.25,,0.1251303441084463,-0.1851851851851852,0.6945427769502814,,,,,0.36470588235294094,,0.0,0.0,,0.18566724164970885,,,-0.5024866095540602,0.6746598629167218,,-0.6770656157851642,-0.5353985902082095,,0.3729732130639162,,-0.22583773754470474
2016-07-21 18:40:00,2016-07-21 19:00:00,A,2,86.52714285714285,0.411214953271028,-0.04921659309885205,,0.07001742015057308,,,-0.2802346129426588,,0.0,,,,-0.375,,0.1251303441084463,-0.1851851851851852,0.5643358858841417,,,,,0.36470588235294094,,0.0,0.0,,-0.2345930688411355,,,-0.5684504220322106,0.5662341852396695,,-0.8564101303254478,-0.3223855868913234,,0.530222756796149,,-0.1484233053010573
2016-07-22 06:00:00,2016-07-22 06:20:00,A,2,65.36333333333333,-1.0093457943925233,-0.3571949047894584,,-0.7229784414436015,,,0.12612536910031127,,1.0,,,,-0.875,,0.17935349322210636,-1.1111111111111112,-0.5673322246747814,,,,,1.2705882352941178,,0.0,0.0,,-0.06523443625528827,,,1.1467060745384772,-1.2154699188326568,,0.23800529108230106,0.2593353758081395,,0.3777354330772066,,-1.1898110520235754
2016-07-22 06:20:00,2016-07-22 06:40:00,A,2,57.03874999999999,-0.97196261682243,-0.3300898059615812,,-0.4664819540602224,,,0.34842582788666143,,1.0,,,,-1.0,,0.17935349322210636,-1.1111111111111112,-0.4996750572030552,,,,,1.2705882352941178,,0.0,0.0,,0.5971459934138629,,,1.1822535606376263,-1.1240260434950669,,0.1675830873690547,0.10602225647636432,,0.3480058297590354,,-0.21610075284858066
2016-07-22 06:40:00,2016-07-22 07:00:00,A,2,63.971428571428575,-0.9345794392523364,-0.3968007822069111,,-0.5760449038459127,,,0.11067277386386427,,1.0,,,,-1.125,,0.17935349322210636,-1.1111111111111112,-0.6698320242672324,,,,,1.2705882352941178,,0.0,0.0,,0.5143484397052106,,,1.182253560637626,-1.1240260434950669,,0.16758308736905478,0.10602225647636396,,0.3480058297590353,,-0.7507646804882123
2016-07-22 07:40:00,2016-07-22 08:00:00,A,2,65.34888888888891,-0.8224299065420559,0.05371651378547333,,-0.05897200816516592,,,0.14400118085988806,,1.0,,,,-0.75,,0.2043795620437956,-1.1111111111111112,-0.3197456933145856,,,,,1.2235294117647062,,0.0,0.0,,1.0700956562647326,,,0.15882243271606725,-0.1894866077331885,,1.0276710916438554,0.8309405436194941,,-0.337212040858382,,0.8396030789292231
2016-07-22 09:40:00,2016-07-22 10:00:00,A,2,61.73266666666667,-0.5981308411214953,-0.20240920306245905,,1.2833895431325413,,,3.1168359340067946,,1.0,,,,0.0,,0.2043795620437956,-1.1111111111111112,1.1264777960323635,,,,,1.2235294117647062,,0.0,0.0,,0.07276148659239863,,,0.13466455818767198,-0.31334172992482656,,0.7459103215722984,1.2987497862401358,,-0.19465034765723585,,1.3731658048955562
2016-07-22 15:00:00,2016-07-22 15:20:00,A,2,60.32416666666668,0.0,-0.15736287108459074,,0.2992082638489251,,,0.456493648899957,,1.0,,,,2.5,,0.054223149113660066,-0.2962962962962963,-0.08038368192035819,,,,,0.5294117647058824,,1.0,0.0,,0.0037635251685663096,,,-0.24784210294307804,0.526509457172903,,-0.4577985200807089,-0.20187379364168728,,0.15179969769641466,,-0.10897896477226536
2016-07-22 15:40:00,2016-07-22 16:00:00,A,2,58.80416666666667,0.07476635514018691,-0.2140061065406426,,0.3574674851571827,,,0.4755946772313561,,1.0,,,,2.75,,0.054223149113660066,-0.2962962962962963,0.4983523064300826,,,,,0.5294117647058824,,1.0,0.0,,0.2546652030735367,,,-0.2478421029430777,0.5265094571729028,,-0.4577985200807087,-0.20187379364168728,,0.15179969769641466,,-0.4076079762578178
2016-07-22 16:00:00,2016-07-22 16:20:00,A,2,57.387142857142855,0.11214953271028036,-0.1999346165562124,,0.3356199060752083,,,0.491297332426709,,1.0,,,,2.875,,0.1167883211678832,-0.037037037037037035,0.4983523064300826,,,,,0.35294117647058826,,1.0,0.0,,0.4992943390308839,,,-0.2478421029430773,0.5265094571729031,,-0.4577985200807088,-0.20187379364168745,,0.15179969769641466,,-0.13997892412657054
2016-07-22 18:00:00,2016-07-22 18:20:00,A,2,69.64000000000001,0.3364485981308411,-0.13029087152870036,,1.7769417143592452,,,3.5337582649277435,,1.0,,,,3.625,,0.1167883211678832,-0.037037037037037035,0.5580697013139918,,,,,0.35294117647058826,,1.0,0.0,,0.31111808060214946,,,-0.24784210294307804,0.5265094571729027,,-0.4577985200807088,-0.20187379364168764,,0.15179969769641438,,0.1340255639044427
2016-07-22 18:40:00,2016-07-22 19:00:00,A,2,64.41818181818181,0.411214953271028,14.707563394201724,,1.9389267070561067,,,3.4754515925793457,,1.0,,,,3.875,,0.1167883211678832,-0.037037037037037035,0.4720357200785147,,,,,0.35294117647058826,,1.0,0.0,,0.4491140034498809,,,-0.2478421029430773,0.5265094571729027,,-0.4577985200807088,-0.20187379364168734,,0.15179969769641452,,-0.10959982434513207
2016-07-23 06:20:00,2016-07-23 06:40:00,A,2,80.13000000000002,-0.97196261682243,-0.3300898059615812,,-0.4664819540602224,,,0.34842582788666143,,0.0,,,,-1.0,,0.12095933263816475,-1.2222222222222223,-0.4996750572030552,,,,,1.3529411764705879,,0.0,0.0,,0.5971459934138629,,,1.1822535606376263,-1.1240260434950666,,0.16758308736905478,0.1060222564763638,,0.34800582975903505,,-1.5106542596327368
2016-07-23 06:40:00,2016-07-23 07:00:00,A,2,82.55733333333333,-0.9345794392523364,-0.3968007822069111,,-0.5760449038459127,,,0.11067277386386427,,0.0,,,,-1.125,,0.12095933263816475,-1.2222222222222223,-0.6698320242672324,,,,,1.3529411764705879,,0.0,0.0,,0.5143484397052106,,,1.1822535606376259,-1.1240260434950666,,0.16758308736905478,0.10602225647636412,,0.3480058297590353,,-0.588228627799272
2016-07-23 07:40:00,2016-07-23 08:00:00,A,2,96.31181818181818,-0.8224299065420559,0.05371651378547333,,-0.05897200816516592,,,0.14400118085988806,,0.0,,,,-0.75,,0.24608967674661106,-1.1111111111111112,-0.3197456933145856,,,,,1.3176470588235294,,0.0,0.0,,1.0700956562647326,,,0.7893070473918681,-0.7708314125973947,,0.8002446798347417,0.7554507746082467,,-0.2219038892666214,,0.5763373175951585
2016-07-23 08:20:00,2016-07-23 08:40:00,A,2,89.38083333333331,-0.7476635514018691,0.11760577972660925,,-0.1442042798444338,,,0.08943974852666997,,0.0,,,,-0.25,,0.24608967674661106,-1.1111111111111112,-0.419839905650183,,,,,1.3176470588235294,,0.0,0.0,,0.4428414615022533,,,0.7200982361437533,-0.8199608202775036,,0.9635995059713944,1.578099452243104,,-0.3673022136237104,,6.760818586170648
2016-07-23 08:40:00,2016-07-23 09:00:00,A,2,115.88363636363634,-0.7102803738317757,0.12815661267635015,,-0.03949407483349197,,,-0.01695454224679958,,0.0,,,,-0.375,,0.24608967674661106,-1.1111111111111112,-0.16817571236052065,,,,,1.3176470588235294,,0.0,0.0,,0.5369295907166005,,,0.7222491348399038,-0.7869212234606491,,0.9465756204945454,1.5590916017970495,,-0.3925930464767241,,1.2337417057432989
2016-07-23 09:40:00,2016-07-23 10:00:00,A,2,151.74653846153848,-0.5981308411214953,-0.20240920306245905,,1.2833895431325413,,,3.1168359340067946,,0.0,,,,0.0,,0.24608967674661106,-1.1111111111111112,1.1264777960323635,,,,,1.3176470588235294,,0.0,0.0,,0.07276148659239863,,,0.5519219749892067,-0.8736741808619455,,0.2496255293772051,1.2851939601404372,,0.15874295359931428,,1.2722402380566555
2016-07-23 15:40:00,2016-07-23 16:00:00,A,2,56.12285714285714,0.07476635514018691,-0.13284678164928376,,0.4767890914409423,,,-0.08260399557787974,,0.0,,,,0.75,,-0.11261730969760167,-0.5185185185185185,0.9036205995320123,,,,,0.8,,0.0,0.0,,0.060216402697201375,,,-0.5684504220322113,0.5662341852396701,,-0.8564101303254478,-0.3223855868913234,,0.5302227567961494,,-0.2606229011262676
2016-07-23 16:00:00,2016-07-23 16:20:00,A,2,64.47999999999999,0.11214953271028036,-0.1833774180066017,,0.3939541033061741,,,-0.3377993881656168,,0.0,,,,0.625,,0.15015641293013554,-0.14814814814814814,0.7681636105258342,,,,,0.5058823529411766,,0.0,0.0,,0.17312215775446266,,,-0.5684504220322106,0.5662341852396701,,-0.8564101303254478,-0.32238558689132324,,0.5302227567961492,,-0.12664735258310206
2016-07-23 16:20:00,2016-07-23 16:40:00,A,2,104.20466666666664,0.14953271028037382,0.02396498157674875,,0.3558504071880042,,,-0.2809528348482402,,0.0,,,,0.5,,0.15015641293013554,-0.14814814814814814,0.8353345267020731,,,,,0.5058823529411766,,0.0,0.0,,-0.0903246040457541,,,-0.5684504220322106,0.5662341852396704,,-0.8564101303254478,-0.32238558689132363,,0.5302227567961489,,0.11438738315522927
2016-07-23 17:00:00,2016-07-23 17:20:00,A,2,65.63777777777779,0.22429906542056074,0.14753774152717875,,0.7022891920872263,,,0.6979943851323142,,0.0,,,,0.25,,0.15015641293013554,-0.14814814814814814,0.6771042818413601,,,,,0.5058823529411766,,0.0,0.0,,0.0853065704877118,,,-0.5684504220322116,0.5662341852396688,,-0.8564101303254477,-0.32238558689132324,,0.5302227567961489,,0.2620187558887878
2016-07-23 18:20:00,2016-07-23 18:40:00,A,2,94.12111111111106,0.37383177570093457,0.2007071123228444,,0.9005004428624278,,,1.1259230806841622,,0.0,,,,-0.25,,0.15015641293013554,-0.14814814814814814,0.14446799422299,,,,,0.5058823529411766,,0.0,0.0,,0.8066488944644846,,,-0.5684504220322113,0.5662341852396701,,-0.8564101303254479,-0.3223855868913236,,0.5302227567961489,,-0.23481366818109994
