time_window_start,sea_pressure,end_holiday,tollgate_id,neigh_2h_volume_avg,direction,before_holiday,pressure,after_holiday,minutes_diff_13,is_am,wind_direction,minutes_since_0,rel_humidity,wind_speed,temperature,holiday_len,time_window_end,volume,start_holiday,precipitation,neigh_2h_volume_std,gbdt_0,gbdt_1,gbdt_2,gbdt_3,gbdt_4,tsv
2016-09-20 09:40:00,1017.6,False,1,23.33333333333333,0,False,1012.6,False,280,False,11.0,580,42.0,4.5,25.4,0,2016-09-20 10:00:00,59.0,False,0.0,9.89388138643722,-1.5630374138931231,1.0542420713721226,1.4907961316316458,-0.4382594091503133,0.048367569161464286,-0.9354078205030608
2016-09-20 15:00:00,1019.0,False,1,60.16666666666666,0,False,1014.0,False,120,True,326.0,900,65.0,2.2,20.5,0,2016-09-20 15:20:00,71.0,False,0.0,8.19383236885457,-1.5630374138931244,1.0542420713721226,1.4907961316316458,-0.4382594091503134,0.04836756916146456,-0.15551148455074326
2016-09-20 15:20:00,1019.0,False,1,67.0,0,False,1014.0,False,140,True,326.0,920,65.0,2.2,20.5,0,2016-09-20 15:40:00,64.0,False,0.0,16.041612554021285,-1.4822838362190554,0.9261266131856176,1.1823671857007687,-0.33802514803926953,-0.03722715100536672,1.4056016577770531
2016-09-20 15:40:00,1019.0,False,1,70.0,0,False,1014.0,False,160,True,326.0,940,65.0,2.2,20.5,0,2016-09-20 16:00:00,73.0,False,0.0,16.862186493255653,-1.3875831158598773,0.8348744204792558,1.0279653938387143,-0.27589490053657484,-0.02344560878211489,0.025999065147448874
2016-09-20 16:00:00,1018.8,False,1,75.66666666666667,0,False,1013.8,False,180,True,327.0,960,74.0,1.4,19.4,0,2016-09-20 16:20:00,48.0,False,0.0,14.772346537440225,-1.4456791543259613,0.8738090570412794,1.0202732596293405,-0.31019054495191994,0.02543279557311496,0.7027552299168178
2016-09-20 16:20:00,1018.8,False,1,80.33333333333333,0,False,1013.8,False,200,True,327.0,980,74.0,1.4,19.4,0,2016-09-20 16:40:00,57.0,False,0.0,10.749676997731399,-1.3552985775165878,0.7403654042744909,0.6045773872062731,-0.2223585628628629,0.13366796012470653,0.3588076311407509
2016-09-20 16:40:00,1018.8,False,1,85.0,0,False,1013.8,False,220,True,327.0,1000,74.0,1.4,19.4,0,2016-09-20 17:00:00,48.0,False,0.0,7.302967433402215,-1.1099225930389545,0.4490302406831051,0.1333864383451658,-0.3136512349483281,-0.2464199628563696,0.060432172305518776
2016-09-20 17:00:00,1018.8,False,1,83.66666666666667,0,False,1013.8,False,240,True,327.0,1020,74.0,1.4,19.4,0,2016-09-20 17:20:00,38.0,False,0.0,9.428090415820634,-1.0935933026135294,0.4036281713805473,0.09093560075844767,-0.2964943773179342,-0.3198955080830398,0.3910673686657429
2016-09-20 17:20:00,1018.8,False,1,79.16666666666667,0,False,1013.8,False,260,True,327.0,1040,74.0,1.4,19.4,0,2016-09-20 17:40:00,42.0,False,0.0,7.8191360704932675,-1.0964587660201959,0.4117138031364687,0.3133224004741831,-0.29843955441070064,-0.8045100397995385,0.0944493307835126
2016-09-20 17:40:00,1018.8,False,1,76.16666666666667,0,False,1013.8,False,280,True,327.0,1060,74.0,1.4,19.4,0,2016-09-20 18:00:00,38.0,False,0.0,9.441339358845699,-0.9968680560261294,0.2858083388523939,0.1930867990621351,-0.20215963652442606,-1.2575166375966709,0.13021583838381368
2016-09-20 18:00:00,1018.8,False,1,74.33333333333333,0,False,1013.8,False,300,True,327.0,1080,74.0,1.4,19.4,0,2016-09-20 18:20:00,26.0,False,0.0,8.787617550976044,-0.9968680560261294,0.2858083388523939,0.1930867990621351,-0.20215963652442626,-1.2575166375966704,-0.4801320231487596
2016-09-20 18:20:00,1018.8,False,1,68.83333333333333,0,False,1013.8,False,320,True,327.0,1100,74.0,1.4,19.4,0,2016-09-20 18:40:00,29.0,False,0.0,12.455476261022255,-1.0118314974947291,0.2822469228213768,0.11706409326194267,-0.19733199742860974,-1.1696085897726485,-0.16577349930300225
2016-09-20 18:40:00,1018.8,False,1,63.33333333333334,0,False,1013.8,False,340,True,327.0,1120,74.0,1.4,19.4,0,2016-09-20 19:00:00,20.0,False,0.0,8.576453553512405,-0.9968680560261294,0.2858083388523941,0.19308679906213544,-0.2021596365244263,-1.2575166375966704,0.16684072989695298
2016-09-21 06:00:00,1018.1,False,1,7.166666666666668,0,False,1013.1,False,420,False,328.0,360,56.0,3.0,26.2,0,2016-09-21 06:20:00,36.0,False,0.0,2.0344259359556167,-0.5069049427193769,-0.2020642517132053,-0.27834662849238273,0.17014786157770706,-0.06915512856899063,23.359111531446896
2016-09-21 06:20:00,1018.1,False,1,8.833333333333334,0,False,1013.1,False,440,False,328.0,380,56.0,3.0,26.2,0,2016-09-21 06:40:00,41.0,False,0.0,3.760171390892826,-0.506904942719377,-0.2020642517132056,-0.27834662849238273,0.1701478615777075,-0.06915512856899086,30.034312419657788
2016-09-21 06:40:00,1018.1,False,1,9.5,0,False,1013.1,False,460,False,328.0,400,56.0,3.0,26.2,0,2016-09-21 07:00:00,75.0,False,0.0,4.232808366400098,-0.9738998871225024,0.3487180412495638,0.4090857606825869,-0.3858904092643575,0.5976692382570491,41.756194996685096
2016-09-21 07:00:00,1018.2,False,1,10.333333333333334,0,False,1013.2,False,360,False,348.0,420,67.0,1.5,24.9,0,2016-09-21 07:20:00,78.0,False,0.0,3.944053188733077,-1.2753737383680592,0.6375558993008563,0.8020677143647932,-0.8263394172735391,0.568315235449038,49.951418588398894
2016-09-21 07:20:00,1018.2,False,1,11.166666666666664,0,False,1013.2,False,380,False,348.0,440,67.0,1.5,24.9,0,2016-09-21 07:40:00,84.0,False,0.0,3.1841621957571333,-1.3816831550181778,0.7690757073316186,1.0094857511317734,-0.9115513254201842,0.6116350911014286,46.55868241697856
2016-09-21 07:40:00,1018.2,False,1,12.5,0,False,1013.2,False,400,False,348.0,460,67.0,1.5,24.9,0,2016-09-21 08:00:00,95.0,False,0.0,2.29128784747792,-1.7247423237609336,1.1539081924698469,1.3919121627040931,-0.6275127577447202,0.6515327816327274,3.1451788057123267
2016-09-21 08:00:00,1018.2,False,1,15.5,0,False,1013.2,False,300,False,348.0,480,67.0,1.5,24.9,0,2016-09-21 08:20:00,122.0,False,0.0,5.937171043518957,-1.724742323760933,1.1539081924698484,1.3919121627040936,-0.6275127577447205,0.6515327816327275,-2.054138637243412
2016-09-21 08:20:00,1018.2,False,1,18.83333333333333,0,False,1013.2,False,320,False,348.0,500,67.0,1.5,24.9,0,2016-09-21 08:40:00,126.0,False,0.0,9.702519718551924,-1.457825379179173,0.9592506162656677,1.2527242193810413,-0.36928908535926297,0.26941231931594417,0.04338577078721073
2016-09-21 08:40:00,1018.2,False,1,23.33333333333333,0,False,1013.2,False,340,False,348.0,520,67.0,1.5,24.9,0,2016-09-21 09:00:00,77.0,False,0.0,12.324321031557432,-1.3770718015051036,0.8311351580791622,0.9442952734501641,-0.2690548242482204,0.183817599149114,0.5536418547390518
2016-09-21 09:00:00,1018.2,False,1,34.0,0,False,1013.2,False,240,False,348.0,540,67.0,1.5,24.9,0,2016-09-21 09:20:00,49.0,False,0.0,21.39314531962672,-1.4822838362190554,0.9261266131856168,1.1823671857007692,-0.33802514803926903,-0.037227151005367005,-0.8675377536575493
2016-09-21 09:20:00,1018.2,False,1,45.33333333333334,0,False,1013.2,False,260,False,348.0,560,67.0,1.5,24.9,0,2016-09-21 09:40:00,55.0,False,0.0,23.57729604702136,-1.4822838362190554,0.9261266131856168,1.182367185700769,-0.33802514803926903,-0.03722715100536714,-1.4976162820887655
2016-09-21 09:40:00,1018.2,False,1,57.0,0,False,1013.2,False,280,False,348.0,580,67.0,1.5,24.9,0,2016-09-21 10:00:00,53.0,False,0.0,22.479620400116488,-1.4822838362190554,0.9261266131856172,1.1823671857007687,-0.33802514803926953,-0.03722715100536658,-3.6035271994244025
2016-09-21 15:00:00,1019.1,False,1,36.0,0,False,1014.1,False,120,True,310.0,900,93.0,1.0,20.8,0,2016-09-21 15:20:00,48.0,False,0.0,6.2449979983983965,-1.7247423237609336,1.1539081924698469,1.3919121627040936,-0.6275127577447199,0.6515327816327274,-0.4122703023415859
2016-09-21 15:20:00,1019.1,False,1,38.0,0,False,1014.1,False,140,True,310.0,920,93.0,1.0,20.8,0,2016-09-21 15:40:00,46.0,False,0.0,6.5574385243019995,-1.7247423237609334,1.1539081924698469,1.3919121627040931,-0.6275127577447198,0.6515327816327274,-2.405955709335405
2016-09-21 15:40:00,1019.1,False,1,40.333333333333336,0,False,1014.1,False,160,True,310.0,940,93.0,1.0,20.8,0,2016-09-21 16:00:00,49.0,False,0.0,4.346134936801766,-1.7247423237609334,1.153908192469848,1.3919121627040936,-0.6275127577447202,0.6515327816327275,-3.464481588495591
2016-09-21 16:00:00,1018.1,False,1,43.5,0,False,1013.1,False,180,True,341.0,960,94.0,1.7,20.2,0,2016-09-21 16:20:00,46.0,False,0.0,4.031128874149275,-1.6881376418678389,1.1015906363255108,1.2298182366326658,-0.5996781546573702,0.7141927282112098,1.0839522731376334
2016-09-21 16:20:00,1018.1,False,1,44.83333333333334,0,False,1013.1,False,200,True,341.0,980,94.0,1.7,20.2,0,2016-09-21 16:40:00,45.0,False,0.0,5.398044913567215,-1.6881376418678395,1.1015906363255108,1.229818236632666,-0.59967815465737,0.7141927282112093,1.3027508518677031
2016-09-21 16:40:00,1018.1,False,1,45.0,0,False,1013.1,False,220,True,341.0,1000,94.0,1.7,20.2,0,2016-09-21 17:00:00,46.0,False,0.0,5.322906474223768,-1.6881376418678398,1.1015906363255108,1.229818236632666,-0.59967815465737,0.7141927282112093,0.6610279411427801
2016-09-21 17:00:00,1018.1,False,1,47.66666666666666,0,False,1013.1,False,240,True,341.0,1020,94.0,1.7,20.2,0,2016-09-21 17:20:00,47.0,False,0.0,5.1532082779134365,-1.688137641867839,1.1015906363255104,1.2298182366326662,-0.5996781546573702,0.7141927282112094,0.5146505443953284
2016-09-21 17:20:00,1018.1,False,1,48.33333333333334,0,False,1013.1,False,260,True,341.0,1040,94.0,1.7,20.2,0,2016-09-21 17:40:00,35.0,False,0.0,4.8876260995383936,-1.3879804714937298,0.6937974183930253,0.5856534520488784,-0.5972716564453037,-0.19917789808767752,1.0804071333438507
2016-09-21 17:40:00,1018.1,False,1,49.16666666666666,0,False,1013.1,False,280,True,341.0,1060,94.0,1.7,20.2,0,2016-09-21 18:00:00,20.0,False,0.0,3.8908725099762496,-1.174902256319364,0.43087652925267705,0.13665366772130064,-0.4085698427492272,-0.5808758798987373,-0.9219095634319991
2016-09-21 18:00:00,1018.1,False,1,48.83333333333334,0,False,1013.1,False,300,True,341.0,1080,94.0,1.7,20.2,0,2016-09-21 18:20:00,20.0,False,0.0,3.804237403504442,-1.174902256319364,0.4308765292526772,0.13665366772130064,-0.4085698427492272,-0.5808758798987373,-0.5780240445322953
2016-09-21 18:20:00,1018.1,False,1,47.66666666666666,0,False,1013.1,False,320,True,341.0,1100,94.0,1.7,20.2,0,2016-09-21 18:40:00,20.0,False,0.0,3.39934634239519,-1.174902256319364,0.43087652925267705,0.13665366772130075,-0.4085698427492269,-0.5808758798987376,-0.7715432090525756
2016-09-21 18:40:00,1018.1,False,1,48.0,0,False,1013.1,False,340,True,341.0,1120,94.0,1.7,20.2,0,2016-09-21 19:00:00,24.0,False,0.0,3.0,-1.174902256319364,0.43087652925267705,0.13665366772130075,-0.4085698427492268,-0.5808758798987372,-0.01714486884973976
2016-09-22 06:00:00,1015.8,False,1,7.166666666666668,0,False,1010.8,False,420,False,117.0,360,54.0,2.3,28.7,0,2016-09-22 06:20:00,6.0,False,0.0,1.8633899812498247,-0.5069049427193771,-0.20206425171320566,-0.2783466284923826,0.1701478615777074,-0.0691551285689909,25.886246126315733
2016-09-22 06:20:00,1015.8,False,1,7.166666666666668,0,False,1010.8,False,440,False,117.0,380,54.0,2.3,28.7,0,2016-09-22 06:40:00,10.0,False,0.0,1.8633899812498247,-0.5069049427193767,-0.20206425171320552,-0.27834662849238284,0.17014786157770742,-0.06915512856899084,32.650272089638364
2016-09-22 06:40:00,1015.8,False,1,7.5,0,False,1010.8,False,460,False,117.0,400,54.0,2.3,28.7,0,2016-09-22 07:00:00,36.0,False,0.0,2.1408720964441885,-0.8989126639559624,0.27279861123015803,0.28285534220982045,-0.34094483738218895,0.6613301349297538,45.85257823629952
2016-09-22 07:00:00,1015.6,False,1,7.666666666666668,0,False,1010.6,False,360,False,91.0,420,57.0,2.6,26.8,0,2016-09-22 07:20:00,28.0,False,0.0,2.3570226039551585,-1.2003865152015196,0.56163646928145,0.6758372958920273,-0.7813938453913709,0.6319761321217421,64.40394330935554
2016-09-22 07:20:00,1015.6,False,1,7.333333333333332,0,False,1010.6,False,380,False,91.0,440,57.0,2.6,26.8,0,2016-09-22 07:40:00,40.0,False,0.0,2.5603819159562025,-1.306695931851637,0.6931562773122126,0.8832553326590066,-0.8666057535380147,0.6752959877741325,69.33526804928788
2016-09-22 07:40:00,1015.6,False,1,6.333333333333332,0,False,1010.6,False,400,False,91.0,460,57.0,2.6,26.8,0,2016-09-22 08:00:00,34.0,False,0.0,3.1972210155418126,-1.6497551005943931,1.077988762450442,1.2656817442313268,-0.5825671858625516,0.7151936783054322,-18.167891077526352
2016-09-22 08:00:00,1015.6,False,1,5.833333333333332,0,False,1010.6,False,300,False,91.0,480,57.0,2.6,26.8,0,2016-09-22 08:20:00,50.0,False,0.0,3.435921354681384,-1.6497551005943918,1.0779887624504425,1.2656817442313266,-0.5825671858625516,0.7151936783054318,-16.864124099384288
2016-09-22 08:20:00,1015.6,False,1,6.166666666666668,0,False,1010.6,False,320,False,91.0,500,57.0,2.6,26.8,0,2016-09-22 08:40:00,58.0,False,0.0,3.337497399083464,-1.649755100594393,1.0779887624504425,1.2656817442313264,-0.5825671858625516,0.715193678305432,-12.073308672697566
2016-09-22 08:40:00,1015.6,False,1,6.166666666666668,0,False,1010.6,False,340,False,91.0,520,57.0,2.6,26.8,0,2016-09-22 09:00:00,51.0,False,0.0,3.337497399083464,-1.6497551005943922,1.0779887624504418,1.2656817442313268,-0.5825671858625516,0.7151936783054322,5.0108070364643496
2016-09-22 09:00:00,1015.6,False,1,10.333333333333334,0,False,1010.6,False,240,False,91.0,540,57.0,2.6,26.8,0,2016-09-22 09:20:00,43.0,False,0.0,11.756794725698931,-1.4822838362190551,0.9261266131856176,1.182367185700769,-0.33802514803926936,-0.03722715100536686,-0.3903747962875581
2016-09-22 09:20:00,1015.6,False,1,14.166666666666664,0,False,1010.6,False,260,False,91.0,560,57.0,2.6,26.8,0,2016-09-22 09:40:00,52.0,False,0.0,13.069259946743564,-1.4822838362190551,0.9261266131856172,1.1823671857007687,-0.33802514803926953,-0.037227151005367005,-4.451585666768835
2016-09-22 09:40:00,1015.6,False,1,20.5,0,False,1010.6,False,280,False,91.0,580,57.0,2.6,26.8,0,2016-09-22 10:00:00,59.0,False,0.0,14.739402972983674,-1.4822838362190545,0.9261266131856176,1.182367185700769,-0.3380251480392697,-0.03722715100536658,-3.8922440825814952
2016-09-22 15:00:00,1017.0,False,1,38.16666666666666,0,False,1012.0,False,120,True,86.0,900,80.0,2.7,23.1,0,2016-09-22 15:20:00,61.0,False,0.0,7.080881928749332,-1.5630374138931231,1.0542420713721226,1.4907961316316458,-0.4382594091503134,0.04836756916146456,-2.9231203305600317
2016-09-22 15:20:00,1017.0,False,1,41.333333333333336,0,False,1012.0,False,140,True,86.0,920,80.0,2.7,23.1,0,2016-09-22 15:40:00,48.0,False,0.0,5.436502143433364,-1.7247423237609332,1.153908192469848,1.3919121627040938,-0.6275127577447203,0.6515327816327271,22.25392100573754
2016-09-22 15:40:00,1017.0,False,1,46.16666666666666,0,False,1012.0,False,160,True,86.0,940,80.0,2.7,23.1,0,2016-09-22 16:00:00,57.0,False,0.0,9.227073690444273,-1.5630374138931236,1.0542420713721228,1.4907961316316456,-0.4382594091503134,0.04836756916146442,2.2438960687053946
2016-09-22 16:00:00,1016.5,False,1,44.83333333333334,0,False,1011.6,False,180,True,33.0,960,84.0,1.1,21.9,0,2016-09-22 16:20:00,58.0,False,0.0,9.299044156375546,-1.5630374138931236,1.0542420713721226,1.4907961316316458,-0.4382594091503136,0.04836756916146485,-0.2544937543852601
2016-09-22 16:20:00,1016.5,False,1,48.83333333333334,0,False,1011.6,False,200,True,33.0,980,84.0,1.1,21.9,0,2016-09-22 16:40:00,52.0,False,0.0,8.933395522171597,-1.5630374138931238,1.0542420713721226,1.4907961316316456,-0.4382594091503133,0.04836756916146442,-3.636356312832888
2016-09-22 16:40:00,1016.5,False,1,48.5,0,False,1011.6,False,220,True,33.0,1000,84.0,1.1,21.9,0,2016-09-22 17:00:00,42.0,False,0.0,9.17877987534291,-1.5630374138931231,1.0542420713721226,1.4907961316316458,-0.4382594091503136,0.048367569161464716,1.6282064589406615
2016-09-22 17:00:00,1016.5,False,1,47.16666666666666,0,False,1011.6,False,240,True,33.0,1020,84.0,1.1,21.9,0,2016-09-22 17:20:00,29.0,False,0.0,10.636676590405903,-1.4659545457936294,0.8807245438830585,1.1399163481140504,-0.3208682904088765,-0.11070269623203613,0.9192951937067376
2016-09-22 17:20:00,1016.5,False,1,49.66666666666666,0,False,1011.6,False,260,True,33.0,1040,84.0,1.1,21.9,0,2016-09-22 17:40:00,36.0,False,0.0,11.77096238867305,-1.2075589873815111,0.5056266777449133,0.4827322448988062,-0.34060390271134033,-0.9294464176282621,-1.4489980975322898
2016-09-22 17:40:00,1016.5,False,1,47.0,0,False,1011.6,False,280,True,33.0,1060,84.0,1.1,21.9,0,2016-09-22 18:00:00,33.0,False,0.0,9.882644720249065,-1.0752343498812154,0.3708212467910706,0.34216140650210497,-0.2521363501263065,-1.2255496792724914,2.7126709905670663
2016-09-22 18:00:00,1016.5,False,1,49.66666666666666,0,False,1011.6,False,300,True,33.0,1080,84.0,1.1,21.9,0,2016-09-22 18:20:00,26.0,False,0.0,10.060925515191046,-1.075234349881216,0.3708212467910703,0.3421614065021049,-0.2521363501263062,-1.2255496792724916,-0.915214562498548
2016-09-22 18:20:00,1016.5,False,1,49.66666666666666,0,False,1011.6,False,320,True,33.0,1100,84.0,1.1,21.9,0,2016-09-22 18:40:00,21.0,False,0.0,10.060925515191046,-1.0752343498812158,0.37082124679107054,0.3421614065021049,-0.25213635012630625,-1.2255496792724911,2.282289241022278
2016-09-22 18:40:00,1016.5,False,1,51.5,0,False,1011.6,False,340,True,33.0,1120,84.0,1.1,21.9,0,2016-09-22 19:00:00,24.0,False,0.0,9.287087810503355,-1.0752343498812154,0.3708212467910706,0.3421614065021049,-0.2521363501263065,-1.2255496792724911,-0.5104023116566382
2016-09-23 06:00:00,1013.3,False,1,8.166666666666666,0,True,1008.4,False,420,False,90.0,360,53.0,2.5,29.5,0,2016-09-23 06:20:00,12.0,False,0.0,3.023059524536176,-0.5069049427193771,-0.2020642517132056,-0.2783466284923828,0.1701478615777074,-0.0691551285689909,19.046688625738486
2016-09-23 06:20:00,1013.3,False,1,8.666666666666666,0,True,1008.4,False,440,False,90.0,380,53.0,2.5,29.5,0,2016-09-23 06:40:00,17.0,False,0.0,2.494438257849294,-0.506904942719377,-0.2020642517132054,-0.27834662849238284,0.17014786157770728,-0.06915512856899084,27.489324727080998
2016-09-23 06:40:00,1013.3,False,1,9.666666666666666,0,True,1008.4,False,460,False,90.0,400,53.0,2.5,29.5,0,2016-09-23 07:00:00,32.0,False,0.0,1.9720265943665387,-0.9738998871225026,0.3487180412495638,0.4090857606825872,-0.3858904092643575,0.5976692382570492,42.630011727434564
2016-09-23 07:00:00,1013.2,False,1,10.666666666666666,0,True,1008.2,False,360,False,96.0,420,61.0,4.5,27.2,0,2016-09-23 07:20:00,28.0,False,0.0,2.748737083745107,-1.2753737383680592,0.6375558993008557,0.8020677143647936,-0.8263394172735384,0.5683152354490378,35.200043069627476
2016-09-23 07:20:00,1013.2,False,1,10.333333333333334,0,True,1008.2,False,380,False,96.0,440,61.0,4.5,27.2,0,2016-09-23 07:40:00,41.0,False,0.0,3.1446603773522015,-1.3816831550181778,0.7690757073316191,1.009485751131774,-0.9115513254201848,0.6116350911014287,41.599650613048354
2016-09-23 07:40:00,1013.2,False,1,9.0,0,True,1008.2,False,400,False,96.0,460,61.0,4.5,27.2,0,2016-09-23 08:00:00,42.0,False,0.0,3.415650255319866,-1.649755100594393,1.0779887624504425,1.2656817442313266,-0.5825671858625514,0.7151936783054319,-2.222092266058727
2016-09-23 08:00:00,1013.2,False,1,8.5,0,True,1008.2,False,300,False,96.0,480,61.0,4.5,27.2,0,2016-09-23 08:20:00,49.0,False,0.0,3.452052529534663,-1.6497551005943922,1.0779887624504425,1.2656817442313266,-0.5825671858625517,0.7151936783054323,2.387901889637403
2016-09-23 08:20:00,1013.2,False,1,9.333333333333334,0,True,1008.2,False,320,False,96.0,500,61.0,4.5,27.2,0,2016-09-23 08:40:00,68.0,False,0.0,3.590109871423003,-1.7247423237609332,1.1539081924698478,1.3919121627040936,-0.6275127577447203,0.6515327816327271,-12.0633036354842
2016-09-23 08:40:00,1013.2,False,1,10.333333333333334,0,True,1008.2,False,340,False,96.0,520,61.0,4.5,27.2,0,2016-09-23 09:00:00,50.0,False,0.0,4.606758320361751,-1.7247423237609327,1.153908192469848,1.3919121627040936,-0.6275127577447205,0.6515327816327277,-15.108397856675074
2016-09-23 09:00:00,1013.2,False,1,13.166666666666664,0,True,1008.2,False,240,False,96.0,540,61.0,4.5,27.2,0,2016-09-23 09:20:00,41.0,False,0.0,9.3704618645804,-1.5630374138931242,1.0542420713721226,1.4907961316316458,-0.4382594091503134,0.04836756916146456,2.010269520197564
2016-09-23 09:20:00,1013.2,False,1,16.833333333333332,0,True,1008.2,False,260,False,96.0,560,61.0,4.5,27.2,0,2016-09-23 09:40:00,52.0,False,0.0,10.122856426040142,-1.5630374138931236,1.0542420713721226,1.4907961316316456,-0.43825940915031375,0.04836756916146498,7.15253962043373
2016-09-23 09:40:00,1013.2,False,1,22.83333333333333,0,True,1008.2,False,280,False,96.0,580,61.0,4.5,27.2,0,2016-09-23 10:00:00,44.0,False,0.0,11.852097798374018,-1.4822838362190551,0.9261266131856172,1.1823671857007687,-0.33802514803926936,-0.03722715100536714,4.38605268681453
2016-09-23 15:00:00,1014.6,False,1,51.66666666666666,0,True,1009.7,False,120,True,82.0,900,79.0,2.0,23.4,0,2016-09-23 15:20:00,47.0,False,0.0,6.871842709362768,-1.7247423237609334,1.1539081924698478,1.3919121627040936,-0.6275127577447203,0.6515327816327275,3.639926037297413
