intersection_id,time_window_start,tollgate_id,tsv
A,2016-09-04 06:00:00,2.0,52.90209721431797
A,2016-09-05 06:00:00,2.0,52.627105554354834
A,2016-09-06 06:00:00,2.0,52.81512654925672
A,2016-09-07 06:00:00,2.0,54.44729881563619
A,2016-09-08 06:00:00,2.0,53.819429327169615
A,2016-09-09 06:00:00,2.0,53.99984814240085
A,2016-09-10 06:00:00,2.0,55.32363699834904
A,2016-09-11 06:00:00,2.0,54.82307460689902
A,2016-09-12 06:00:00,2.0,54.43292428362848
A,2016-09-13 06:00:00,2.0,52.983076143978444
A,2016-09-14 06:00:00,2.0,56.09117953769044
A,2016-09-15 06:00:00,2.0,54.637052367663166
A,2016-09-16 06:00:00,2.0,57.333076285286396
A,2016-09-17 06:00:00,2.0,55.59083199422108
A,2016-09-18 06:00:00,2.0,56.41603320657423
A,2016-09-19 06:00:00,2.0,50.93088600670692
A,2016-09-20 06:00:00,2.0,54.11561446628322
A,2016-09-21 06:00:00,2.0,51.82800593587686
A,2016-09-22 06:00:00,2.0,52.69322294247288
A,2016-09-23 06:00:00,2.0,49.90521741861862
A,2016-09-24 06:00:00,2.0,50.86307025380467
A,2016-09-25 06:00:00,2.0,47.9613944168339
A,2016-09-26 06:00:00,2.0,48.755440941612136
A,2016-09-27 06:00:00,2.0,50.625953052186404
A,2016-09-28 06:00:00,2.0,50.354890938114124
A,2016-09-29 06:00:00,2.0,52.451590801615936
A,2016-09-30 06:00:00,2.0,51.331034601687
A,2016-10-01 06:00:00,2.0,50.51453778950916
A,2016-10-02 06:00:00,2.0,50.94586709373105
A,2016-10-03 06:00:00,2.0,47.06752669202724
A,2016-10-04 06:00:00,2.0,53.01499828782865
A,2016-10-05 06:00:00,2.0,50.17965942384602
A,2016-10-06 06:00:00,2.0,50.37344299337519
A,2016-10-07 06:00:00,2.0,51.6711244406817
A,2016-10-08 06:00:00,2.0,52.34951918285581
A,2016-10-09 06:00:00,2.0,55.055314638180676
A,2016-10-10 06:00:00,2.0,54.063617510672984
A,2016-10-11 06:00:00,2.0,53.908166708724664
A,2016-10-12 06:00:00,2.0,56.52480282787968
A,2016-10-13 06:00:00,2.0,56.04833421005796
A,2016-10-14 06:00:00,2.0,57.198300985634326
A,2016-10-15 06:00:00,2.0,55.516898723700635
A,2016-10-16 06:00:00,2.0,55.78811047325943
A,2016-10-17 06:00:00,2.0,54.52043153013177
A,2016-07-19 06:20:00,2.0,56.97175472816933
A,2016-07-20 06:20:00,2.0,54.758686329823405
A,2016-07-21 06:20:00,2.0,59.89835075496091
A,2016-07-22 06:20:00,2.0,65.84034409361662
A,2016-07-23 06:20:00,2.0,49.23269494619846
A,2016-07-24 06:20:00,2.0,69.95070865584876
A,2016-07-25 06:20:00,2.0,48.166589993813716
A,2016-07-26 06:20:00,2.0,53.71734544432552
A,2016-07-27 06:20:00,2.0,69.00024539383678
A,2016-07-28 06:20:00,2.0,51.532430617780605
A,2016-07-29 06:20:00,2.0,57.849937833838595
A,2016-07-30 06:20:00,2.0,53.01734231403925
A,2016-07-31 06:20:00,2.0,52.274065475621
A,2016-08-01 06:20:00,2.0,55.15245447343017
A,2016-08-02 06:20:00,2.0,57.11536743010567
A,2016-08-03 06:20:00,2.0,49.870949920387034
A,2016-08-04 06:20:00,2.0,67.75101238374265
A,2016-08-05 06:20:00,2.0,59.89990907132507
A,2016-08-06 06:20:00,2.0,48.2519576253592
A,2016-08-07 06:20:00,2.0,53.836799626658376
A,2016-08-08 06:20:00,2.0,54.12636764592354
A,2016-08-09 06:20:00,2.0,53.69418248922386
A,2016-08-10 06:20:00,2.0,55.201554632822095
A,2016-08-11 06:20:00,2.0,60.89284848144499
A,2016-08-12 06:20:00,2.0,57.5349255123513
A,2016-08-13 06:20:00,2.0,51.76583380015174
A,2016-08-14 06:20:00,2.0,47.406903619707265
A,2016-08-15 06:20:00,2.0,64.80502721928387
A,2016-08-16 06:20:00,2.0,73.029383345369
A,2016-08-17 06:20:00,2.0,37.140370584234724
A,2016-08-18 06:20:00,2.0,57.97476229488136
A,2016-08-19 06:20:00,2.0,43.92312227517252
A,2016-08-20 06:20:00,2.0,56.55257310447767
A,2016-08-21 06:20:00,2.0,52.77914316901618
A,2016-08-22 06:20:00,2.0,49.32145311287855
A,2016-08-23 06:20:00,2.0,57.878153275582896
A,2016-08-24 06:20:00,2.0,63.92425683678715
A,2016-08-25 06:20:00,2.0,44.386658878836606
A,2016-08-26 06:20:00,2.0,61.597699935303424
A,2016-08-27 06:20:00,2.0,48.43633220981239
A,2016-08-28 06:20:00,2.0,45.42739003509162
A,2016-08-29 06:20:00,2.0,66.42536386531785
A,2016-08-30 06:20:00,2.0,54.0849054162515
A,2016-08-31 06:20:00,2.0,54.48311238929971
A,2016-09-01 06:20:00,2.0,62.43340092480632
A,2016-09-02 06:20:00,2.0,53.211569183808535
A,2016-09-03 06:20:00,2.0,64.32080758888134
A,2016-09-04 06:20:00,2.0,57.64337345644254
A,2016-09-05 06:20:00,2.0,65.66479314832817
A,2016-09-06 06:20:00,2.0,53.59134907087072
A,2016-09-07 06:20:00,2.0,63.21695709188156
A,2016-09-08 06:20:00,2.0,38.636355007657656
A,2016-09-09 06:20:00,2.0,66.75646852903392
A,2016-09-10 06:20:00,2.0,54.58723339673686
A,2016-09-11 06:20:00,2.0,77.71930694921431
A,2016-09-12 06:20:00,2.0,51.88863821399286
A,2016-09-13 06:20:00,2.0,72.03679072390052
A,2016-09-14 06:20:00,2.0,60.34323519202411
A,2016-09-15 06:20:00,2.0,60.63938731793725
A,2016-09-16 06:20:00,2.0,55.34550525715826
A,2016-09-17 06:20:00,2.0,58.602450013921576
A,2016-09-18 06:20:00,2.0,83.62258200051268
A,2016-09-19 06:20:00,2.0,46.730436068111686
A,2016-09-20 06:20:00,2.0,75.60976428800596
A,2016-09-21 06:20:00,2.0,51.507921442006904
A,2016-09-22 06:20:00,2.0,56.991973267915014
A,2016-09-23 06:20:00,2.0,47.08278776976898
A,2016-09-24 06:20:00,2.0,59.47078521863838
A,2016-09-25 06:20:00,2.0,48.19507535800663
A,2016-09-26 06:20:00,2.0,53.04119926139515
A,2016-09-27 06:20:00,2.0,54.79647472463554
A,2016-09-28 06:20:00,2.0,58.58370349193218
A,2016-09-29 06:20:00,2.0,50.28236249846296
A,2016-09-30 06:20:00,2.0,56.145248757556
A,2016-10-01 06:20:00,2.0,43.48475092148385
A,2016-10-02 06:20:00,2.0,75.49764770002213
A,2016-10-03 06:20:00,2.0,69.15949854267697
A,2016-10-04 06:20:00,2.0,39.92437365676066
A,2016-10-05 06:20:00,2.0,58.58441359154343
A,2016-10-06 06:20:00,2.0,48.09476062914043
A,2016-10-07 06:20:00,2.0,58.07848032440655
A,2016-10-08 06:20:00,2.0,52.43326962939766
A,2016-10-09 06:20:00,2.0,47.628164595655306
A,2016-10-10 06:20:00,2.0,59.71945988522911
A,2016-10-11 06:20:00,2.0,48.582457976624625
A,2016-10-12 06:20:00,2.0,52.795337692221196
A,2016-10-13 06:20:00,2.0,52.91571650254059
A,2016-10-14 06:20:00,2.0,72.09499272983066
A,2016-10-15 06:20:00,2.0,43.328816795151354
A,2016-10-16 06:20:00,2.0,49.653608461143236
A,2016-10-17 06:20:00,2.0,57.1536839860044
A,2016-07-19 06:40:00,2.0,58.59577468856935
A,2016-07-20 06:40:00,2.0,60.205792233083486
A,2016-07-21 06:40:00,2.0,64.56907129096919
A,2016-07-22 06:40:00,2.0,58.98121399548923
A,2016-07-23 06:40:00,2.0,61.06636669309361
A,2016-07-24 06:40:00,2.0,65.34236094595093
A,2016-07-25 06:40:00,2.0,56.39828220524787
A,2016-07-26 06:40:00,2.0,62.183743353382155
A,2016-07-27 06:40:00,2.0,59.490693957416084
A,2016-07-28 06:40:00,2.0,59.209715801515294
A,2016-07-29 06:40:00,2.0,62.603980682995584
A,2016-07-30 06:40:00,2.0,57.63155637581691
A,2016-07-31 06:40:00,2.0,58.007261359651714
A,2016-08-01 06:40:00,2.0,59.11225255418075
A,2016-08-02 06:40:00,2.0,54.601109084123436
A,2016-08-03 06:40:00,2.0,56.834701410482054
A,2016-08-04 06:40:00,2.0,61.966130721669046
A,2016-08-05 06:40:00,2.0,53.840850787321926
A,2016-08-06 06:40:00,2.0,57.67582052506726
A,2016-08-07 06:40:00,2.0,66.68236430621013
A,2016-08-08 06:40:00,2.0,49.88702826195536
A,2016-08-09 06:40:00,2.0,61.67169951480675
A,2016-08-10 06:40:00,2.0,67.1077225459674
A,2016-08-11 06:40:00,2.0,59.787406289607944
A,2016-08-12 06:40:00,2.0,61.279772818833536
A,2016-08-13 06:40:00,2.0,57.66849896295387
A,2016-08-14 06:40:00,2.0,56.87484777216192
A,2016-08-15 06:40:00,2.0,57.97179082449314
A,2016-08-16 06:40:00,2.0,54.81157599940548
A,2016-08-17 06:40:00,2.0,56.137796383101566
A,2016-08-18 06:40:00,2.0,55.90730019351656
A,2016-08-19 06:40:00,2.0,54.71389501942308
A,2016-08-20 06:40:00,2.0,55.04506494924589
A,2016-08-21 06:40:00,2.0,57.60314812034231
A,2016-08-22 06:40:00,2.0,54.45083942106611
A,2016-08-23 06:40:00,2.0,56.148981384502434
A,2016-08-24 06:40:00,2.0,52.50994435114572
A,2016-08-25 06:40:00,2.0,53.64418098756106
A,2016-08-26 06:40:00,2.0,58.0473224648869
A,2016-08-27 06:40:00,2.0,51.112710976430826
A,2016-08-28 06:40:00,2.0,60.01226227125777
A,2016-08-29 06:40:00,2.0,63.394316435537775
A,2016-08-30 06:40:00,2.0,45.962694308078525
A,2016-08-31 06:40:00,2.0,59.42139835264064
A,2016-09-01 06:40:00,2.0,63.82389469387607
A,2016-09-02 06:40:00,2.0,51.69677667070256
A,2016-09-03 06:40:00,2.0,66.212601420558
A,2016-09-04 06:40:00,2.0,63.625631097068485
A,2016-09-05 06:40:00,2.0,55.77263584006645
A,2016-09-06 06:40:00,2.0,63.769448753752094
A,2016-09-07 06:40:00,2.0,60.87854028129894
A,2016-09-08 06:40:00,2.0,58.06487876886678
A,2016-09-09 06:40:00,2.0,63.61134698053543
A,2016-09-10 06:40:00,2.0,52.494016082294316
A,2016-09-11 06:40:00,2.0,66.82976707596245
A,2016-09-12 06:40:00,2.0,57.5384178479335
A,2016-09-13 06:40:00,2.0,52.33245883665158
A,2016-09-14 06:40:00,2.0,66.59222716082776
A,2016-09-15 06:40:00,2.0,55.206778309754945
A,2016-09-16 06:40:00,2.0,65.29868964393377
A,2016-09-17 06:40:00,2.0,65.7744652188674
A,2016-09-18 06:40:00,2.0,45.654216910286976
A,2016-09-19 06:40:00,2.0,64.76800115762184
A,2016-09-20 06:40:00,2.0,61.800639931014544
A,2016-09-21 06:40:00,2.0,47.54100610280254
A,2016-09-22 06:40:00,2.0,66.52574527051478
A,2016-09-23 06:40:00,2.0,50.304277085957864
A,2016-09-24 06:40:00,2.0,52.09358180154056
A,2016-09-25 06:40:00,2.0,70.51123623118735
A,2016-09-26 06:40:00,2.0,74.25771731535075
A,2016-09-27 06:40:00,2.0,59.19922118746777
A,2016-09-28 06:40:00,2.0,63.38507596473394
A,2016-09-29 06:40:00,2.0,60.38574724936218
A,2016-09-30 06:40:00,2.0,55.9993645345849
A,2016-10-01 06:40:00,2.0,62.25057943685733
A,2016-10-02 06:40:00,2.0,58.365786246551195
A,2016-10-03 06:40:00,2.0,55.775959468728175
A,2016-10-04 06:40:00,2.0,59.503801068951574
A,2016-10-05 06:40:00,2.0,54.54274530216396
A,2016-10-06 06:40:00,2.0,54.466475399664716
A,2016-10-07 06:40:00,2.0,56.093287512537074
A,2016-10-08 06:40:00,2.0,52.28692240984065
A,2016-10-09 06:40:00,2.0,54.35122434797821
A,2016-10-10 06:40:00,2.0,60.10686163692385
A,2016-10-11 06:40:00,2.0,52.97480584325136
A,2016-10-12 06:40:00,2.0,60.28238709362564
A,2016-10-13 06:40:00,2.0,63.02740706184474
A,2016-10-14 06:40:00,2.0,52.717983224173025
A,2016-10-15 06:40:00,2.0,66.07774620605173
A,2016-10-16 06:40:00,2.0,56.36696475273224
A,2016-10-17 06:40:00,2.0,48.96970755233125
A,2016-07-19 07:00:00,2.0,63.37457703252593
A,2016-07-20 07:00:00,2.0,63.68168681966465
A,2016-07-21 07:00:00,2.0,66.34357973003559
A,2016-07-22 07:00:00,2.0,68.85694654025306
A,2016-07-23 07:00:00,2.0,78.38736751853476
A,2016-07-24 07:00:00,2.0,81.75426646103418
A,2016-07-25 07:00:00,2.0,78.84024855309767
A,2016-07-26 07:00:00,2.0,81.98326721411708
A,2016-07-27 07:00:00,2.0,71.2191713608186
A,2016-07-28 07:00:00,2.0,75.6552074991616
A,2016-07-29 07:00:00,2.0,68.60104548447663
A,2016-07-30 07:00:00,2.0,67.1872225493521
A,2016-07-31 07:00:00,2.0,68.41707743696531
A,2016-08-01 07:00:00,2.0,62.03580128761428
A,2016-08-02 07:00:00,2.0,61.5507121966429
A,2016-08-03 07:00:00,2.0,68.50023576277337
A,2016-08-04 07:00:00,2.0,64.47881443077316
A,2016-08-05 07:00:00,2.0,64.11230930230539
A,2016-08-06 07:00:00,2.0,59.419812164070315
A,2016-08-07 07:00:00,2.0,62.29250199988921
A,2016-08-08 07:00:00,2.0,59.39929774830936
A,2016-08-09 07:00:00,2.0,58.84092941802222
A,2016-08-10 07:00:00,2.0,60.23305426291394
A,2016-08-11 07:00:00,2.0,62.384700637652024
A,2016-08-12 07:00:00,2.0,62.84479652767799
A,2016-08-13 07:00:00,2.0,60.63514687843673
A,2016-08-14 07:00:00,2.0,61.59444854199589
A,2016-08-15 07:00:00,2.0,61.531985317331674
A,2016-08-16 07:00:00,2.0,57.758762348867876
A,2016-08-17 07:00:00,2.0,58.28374671573145
A,2016-08-18 07:00:00,2.0,63.584672095478574
A,2016-08-19 07:00:00,2.0,61.208859485808375
A,2016-08-20 07:00:00,2.0,62.63005999758808
A,2016-08-21 07:00:00,2.0,66.404941113212
A,2016-08-22 07:00:00,2.0,65.79291707309508
A,2016-08-23 07:00:00,2.0,62.23801935887033
A,2016-08-24 07:00:00,2.0,60.33777726422984
A,2016-08-25 07:00:00,2.0,57.9322209270814
A,2016-08-26 07:00:00,2.0,59.759874408501595
A,2016-08-27 07:00:00,2.0,59.144868706345115
A,2016-08-28 07:00:00,2.0,58.387671381635855
A,2016-08-29 07:00:00,2.0,56.85076336116481
A,2016-08-30 07:00:00,2.0,63.09843761989512
A,2016-08-31 07:00:00,2.0,66.3398567676998
A,2016-09-01 07:00:00,2.0,67.33418034237701
A,2016-09-02 07:00:00,2.0,66.2994482141948
A,2016-09-03 07:00:00,2.0,65.97788585645705
A,2016-09-04 07:00:00,2.0,63.17237314220292
A,2016-09-05 07:00:00,2.0,64.0762083100289
A,2016-09-06 07:00:00,2.0,56.691140782043334
A,2016-09-07 07:00:00,2.0,58.99251773641972
A,2016-09-08 07:00:00,2.0,57.810521850288225
A,2016-09-09 07:00:00,2.0,58.580245514018735
A,2016-09-10 07:00:00,2.0,56.843808675759256
A,2016-09-11 07:00:00,2.0,58.31991672926155
A,2016-09-12 07:00:00,2.0,60.867915584589035
A,2016-09-13 07:00:00,2.0,63.79764724176184
A,2016-09-14 07:00:00,2.0,58.556477475063545
A,2016-09-15 07:00:00,2.0,64.45138210566192
A,2016-09-16 07:00:00,2.0,65.39086061523399
A,2016-09-17 07:00:00,2.0,65.73675546374909
A,2016-09-18 07:00:00,2.0,67.14338785149975
A,2016-09-19 07:00:00,2.0,70.02390611994062
A,2016-09-20 07:00:00,2.0,63.7359257715446
A,2016-09-21 07:00:00,2.0,65.73046372412792
A,2016-09-22 07:00:00,2.0,61.70261348993526
A,2016-09-23 07:00:00,2.0,60.98512565583714
A,2016-09-24 07:00:00,2.0,59.52929921338091
A,2016-09-25 07:00:00,2.0,61.694936060838096
A,2016-09-26 07:00:00,2.0,55.88816139882336
A,2016-09-27 07:00:00,2.0,60.22000234749085
A,2016-09-28 07:00:00,2.0,61.5506310180654
A,2016-09-29 07:00:00,2.0,62.07285134136502
A,2016-09-30 07:00:00,2.0,56.93386957726464
A,2016-10-01 07:00:00,2.0,60.80414720967923
A,2016-10-02 07:00:00,2.0,62.17831850052938
A,2016-10-03 07:00:00,2.0,62.09551332605465
A,2016-10-04 07:00:00,2.0,57.56696192493882
A,2016-10-05 07:00:00,2.0,60.70009501306119
A,2016-10-06 07:00:00,2.0,54.786791414474386
A,2016-10-07 07:00:00,2.0,58.26096099723145
A,2016-10-08 07:00:00,2.0,54.10118850931587
A,2016-10-09 07:00:00,2.0,57.95281553005991
A,2016-10-10 07:00:00,2.0,55.57414715914456
A,2016-10-11 07:00:00,2.0,64.7306937327107
A,2016-10-12 07:00:00,2.0,66.95638634363321
A,2016-10-13 07:00:00,2.0,61.97227771662102
A,2016-10-14 07:00:00,2.0,62.16752133954321
A,2016-10-15 07:00:00,2.0,59.78597784541644
A,2016-10-16 07:00:00,2.0,54.49231730822838
A,2016-10-17 07:00:00,2.0,56.52280234150574
A,2016-07-19 07:20:00,2.0,66.74270877480295
A,2016-07-20 07:20:00,2.0,71.65352095795261
A,2016-07-21 07:20:00,2.0,77.05398957278577
A,2016-07-22 07:20:00,2.0,82.3952282200494
A,2016-07-23 07:20:00,2.0,84.83461375435434
A,2016-07-24 07:20:00,2.0,80.99061687947201
A,2016-07-25 07:20:00,2.0,76.20173015914563
A,2016-07-26 07:20:00,2.0,75.99338460271429
A,2016-07-27 07:20:00,2.0,81.13556538085163
A,2016-07-28 07:20:00,2.0,81.1937553570099
A,2016-07-29 07:20:00,2.0,75.01213624516609
A,2016-07-30 07:20:00,2.0,71.081571430557
A,2016-07-31 07:20:00,2.0,67.97867144262635
A,2016-08-01 07:20:00,2.0,69.2975768853145
A,2016-08-02 07:20:00,2.0,78.25859707567672
A,2016-08-03 07:20:00,2.0,78.28063242412937
A,2016-08-04 07:20:00,2.0,63.39618226845847
A,2016-08-05 07:20:00,2.0,64.42058863526258
A,2016-08-06 07:20:00,2.0,74.13838995944086
A,2016-08-07 07:20:00,2.0,67.0256411186459
A,2016-08-08 07:20:00,2.0,58.36280921468811
A,2016-08-09 07:20:00,2.0,64.44607173827025
A,2016-08-10 07:20:00,2.0,70.33848604259776
A,2016-08-11 07:20:00,2.0,64.47763020709124
A,2016-08-12 07:20:00,2.0,59.365899778159076
A,2016-08-13 07:20:00,2.0,61.07651470545209
A,2016-08-14 07:20:00,2.0,65.0810902342784
A,2016-08-15 07:20:00,2.0,60.81886614111116
A,2016-08-16 07:20:00,2.0,56.62138751428292
A,2016-08-17 07:20:00,2.0,65.58447761149635
A,2016-08-18 07:20:00,2.0,65.7090669832253
A,2016-08-19 07:20:00,2.0,56.33649954475301
A,2016-08-20 07:20:00,2.0,55.91193275142892
A,2016-08-21 07:20:00,2.0,68.19769931000239
A,2016-08-22 07:20:00,2.0,68.44661475582393
A,2016-08-23 07:20:00,2.0,51.559050357374474
A,2016-08-24 07:20:00,2.0,53.348373309137344
A,2016-08-25 07:20:00,2.0,69.97704316932237
A,2016-08-26 07:20:00,2.0,58.495358735935234
A,2016-08-27 07:20:00,2.0,42.731722358382456
A,2016-08-28 07:20:00,2.0,55.810820499379275
A,2016-08-29 07:20:00,2.0,67.01549971017288
A,2016-08-30 07:20:00,2.0,55.0344951910757
A,2016-08-31 07:20:00,2.0,54.63589103245177
A,2016-09-01 07:20:00,2.0,71.31725177645718
A,2016-09-02 07:20:00,2.0,73.79920896951404
A,2016-09-03 07:20:00,2.0,68.13016995103713
A,2016-09-04 07:20:00,2.0,67.03254200318631
A,2016-09-05 07:20:00,2.0,68.62331831070993
A,2016-09-06 07:20:00,2.0,61.567619541284415
A,2016-09-07 07:20:00,2.0,57.377246313724406
A,2016-09-08 07:20:00,2.0,66.90623206588205
A,2016-09-09 07:20:00,2.0,67.49214350999102
A,2016-09-10 07:20:00,2.0,64.48938543183438
A,2016-09-11 07:20:00,2.0,68.22767706342273
A,2016-09-12 07:20:00,2.0,62.22259882036667
A,2016-09-13 07:20:00,2.0,60.45448129315194
A,2016-09-14 07:20:00,2.0,63.95625171298175
A,2016-09-15 07:20:00,2.0,66.1015205899522
A,2016-09-16 07:20:00,2.0,64.57832552014797
A,2016-09-17 07:20:00,2.0,70.38187541674596
A,2016-09-18 07:20:00,2.0,63.758942895421114
A,2016-09-19 07:20:00,2.0,53.27532241939905
A,2016-09-20 07:20:00,2.0,63.94675656313309
A,2016-09-21 07:20:00,2.0,72.57396436557437
A,2016-09-22 07:20:00,2.0,68.88130226326292
A,2016-09-23 07:20:00,2.0,73.37885455873294
A,2016-09-24 07:20:00,2.0,69.75500293272636
A,2016-09-25 07:20:00,2.0,69.29611753834743
A,2016-09-26 07:20:00,2.0,69.71521390389104
A,2016-09-27 07:20:00,2.0,67.17335675287394
A,2016-09-28 07:20:00,2.0,64.77908844501064
A,2016-09-29 07:20:00,2.0,68.96705509520793
A,2016-09-30 07:20:00,2.0,69.89458950960753
A,2016-10-01 07:20:00,2.0,62.828889337275896
A,2016-10-02 07:20:00,2.0,66.49226865636285
A,2016-10-03 07:20:00,2.0,69.33202633988455
A,2016-10-04 07:20:00,2.0,57.85667169442449
A,2016-10-05 07:20:00,2.0,57.92859685310136
A,2016-10-06 07:20:00,2.0,69.50754552217504
A,2016-10-07 07:20:00,2.0,63.91279721037343
A,2016-10-08 07:20:00,2.0,55.11328374719402
A,2016-10-09 07:20:00,2.0,62.048608004127935
A,2016-10-10 07:20:00,2.0,68.19115755239879
A,2016-10-11 07:20:00,2.0,59.9281810531221
A,2016-10-12 07:20:00,2.0,61.446709407544375
A,2016-10-13 07:20:00,2.0,66.75318525312227
A,2016-10-14 07:20:00,2.0,64.10497530323633
A,2016-10-15 07:20:00,2.0,62.09622136874304
A,2016-10-16 07:20:00,2.0,66.4748725500583
A,2016-10-17 07:20:00,2.0,67.39892321731817
A,2016-07-19 07:40:00,2.0,70.780992199524
A,2016-07-20 07:40:00,2.0,66.95458262196236
A,2016-07-21 07:40:00,2.0,68.9741392944911
A,2016-07-22 07:40:00,2.0,79.38382356346443
A,2016-07-23 07:40:00,2.0,76.0064232676472
A,2016-07-24 07:40:00,2.0,79.80262733416374
A,2016-07-25 07:40:00,2.0,75.949448161907
A,2016-07-26 07:40:00,2.0,88.67836482878022
A,2016-07-27 07:40:00,2.0,89.56580075355137
A,2016-07-28 07:40:00,2.0,89.12605412903825
A,2016-07-29 07:40:00,2.0,87.39691293345422
A,2016-07-30 07:40:00,2.0,85.07425057250587
A,2016-07-31 07:40:00,2.0,79.11048626812233
A,2016-08-01 07:40:00,2.0,75.48728868936914
A,2016-08-02 07:40:00,2.0,81.07731584614112
A,2016-08-03 07:40:00,2.0,93.5065766837416
A,2016-08-04 07:40:00,2.0,88.61724550140032
A,2016-08-05 07:40:00,2.0,88.02653418688436
A,2016-08-06 07:40:00,2.0,80.87255853689047
A,2016-08-07 07:40:00,2.0,77.21154467998292
A,2016-08-08 07:40:00,2.0,69.22929366577128
A,2016-08-09 07:40:00,2.0,68.28522794775661
A,2016-08-10 07:40:00,2.0,63.68890672008806
A,2016-08-11 07:40:00,2.0,63.45739211393624
A,2016-08-12 07:40:00,2.0,64.95578923371689
A,2016-08-13 07:40:00,2.0,63.91499878324615
A,2016-08-14 07:40:00,2.0,65.65688627010232
A,2016-08-15 07:40:00,2.0,60.8096473390535
A,2016-08-16 07:40:00,2.0,60.9903011154578
A,2016-08-17 07:40:00,2.0,56.86035422755483
A,2016-08-18 07:40:00,2.0,57.90685283614525
A,2016-08-19 07:40:00,2.0,57.13275890130545
A,2016-08-20 07:40:00,2.0,55.9918214865406
A,2016-08-21 07:40:00,2.0,56.677893570289974
A,2016-08-22 07:40:00,2.0,58.9918364697297
A,2016-08-23 07:40:00,2.0,58.28374247950458
A,2016-08-24 07:40:00,2.0,56.76274129798693
A,2016-08-25 07:40:00,2.0,60.757247383489556
A,2016-08-26 07:40:00,2.0,62.58950838576191
A,2016-08-27 07:40:00,2.0,62.481570429897744
A,2016-08-28 07:40:00,2.0,62.47649467133735
A,2016-08-29 07:40:00,2.0,61.601525552899204
A,2016-08-30 07:40:00,2.0,67.7345223841549
A,2016-08-31 07:40:00,2.0,70.85974511941338
A,2016-09-01 07:40:00,2.0,75.15084994522465
A,2016-09-02 07:40:00,2.0,71.69257447929564
A,2016-09-03 07:40:00,2.0,72.51192847681888
A,2016-09-04 07:40:00,2.0,70.6686272644862
A,2016-09-05 07:40:00,2.0,64.77547782212422
A,2016-09-06 07:40:00,2.0,63.60290422497837
A,2016-09-07 07:40:00,2.0,60.89330755627842
A,2016-09-08 07:40:00,2.0,68.29654196714674
A,2016-09-09 07:40:00,2.0,70.64427078867126
A,2016-09-10 07:40:00,2.0,73.59311117426361
A,2016-09-11 07:40:00,2.0,77.30799403707628
A,2016-09-12 07:40:00,2.0,81.05305006041867
A,2016-09-13 07:40:00,2.0,78.1844880685965
A,2016-09-14 07:40:00,2.0,76.09027284106611
A,2016-09-15 07:40:00,2.0,73.16001054702667
A,2016-09-16 07:40:00,2.0,78.82550567129897
A,2016-09-17 07:40:00,2.0,74.06400134793407
A,2016-09-18 07:40:00,2.0,70.8318821561241
